scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
winter,3,0,15,0.12475537789962515,0.0,-0.12475537789962515,0.12356290584704767,0.17558956693449826,0.17564044194719533,0.9997103456804535,-2.024604607853142e-06,True,0.0012708547258718289,0.04033894620561952,0.09804488730806803,6.4733,129.41,6.600316034072806,6.732340040690065,6.7331987863417195,,
winter,4,0,15,0.14360095791157865,0.0,-0.14360095791157865,0.10113520521695324,0.17564044194717293,0.17564044194719533,0.9999999999998724,-5.289961728252579e-05,True,0.0008009871008898578,0.15869324672838775,0.38570817920545275,6.4163,128.4,6.541025518881866,6.6929645401485525,6.693947622115135,,
winter,5,0,15,0.10113520521727784,0.0,-0.10113520521727784,0.143600957911353,0.17564044194717535,0.17564044194719533,0.9999999999998862,-5.2899617284940526e-05,True,0.0018626309182474393,0.2949230438897358,0.7168183436257779,6.46855,130.18,6.595374315518021,6.702517753477511,6.703045317113591,,
winter,6,0,15,1.1505283590708218e-05,0.0,-1.1505283590708218e-05,0.175587542329874,0.1755875427068129,0.17564044194719533,0.9996988208421934,-3.7692249321708005e-10,True,0.004389400935580559,0.39086177716668125,0.9499999999999978,6.65285,132.99,6.787225546541536,6.788851724885751,6.787237794953823,,
winter,7,0,15,1.1505283590784401e-05,0.0,-1.1505283590784401e-05,0.1755875423298777,0.1755875427068166,0.17564044194719533,0.9996988208422144,-3.769261847086369e-10,True,0.004389400935580649,0.3908617771666823,0.9500000000000004,7.0432999999999995,140.92,7.194440614754511,7.195847506406875,7.194452911735338,,
winter,8,0,15,4.247226061328883e-15,0.0,-4.247226061328883e-15,0.1755875423298819,0.1755875423298819,0.17564044194719533,0.9996988186961558,8.493206138382448e-15,True,0.004389688558246945,0.39086177716668297,0.9500000000000021,7.6532,155.88,7.832638016759644,7.833683557049203,7.832638016759864,,
winter,9,0,15,0.0,0.07896993264485982,0.07896993264485982,0.1568863110200137,0.17564044194718417,0.17564044194719533,0.9999999999999365,-5.28996172937668e-05,True,0.0024167627325581108,0.39085086210414494,0.9499734706486639,8.3695,171.35,8.58551085358381,8.498955241027245,8.500072404976157,,
winter,10,0,15,0.0,0.15688631101995135,0.15688631101995135,0.07896993264499999,0.1756404419471915,0.17564044194719533,0.9999999999999782,-5.289961730109427e-05,True,0.00046885327318100427,0.3075997948800248,0.7476295258500222,8.41985,177.93,8.638569098829022,8.467502173037738,8.468996465488493,,
winter,11,0,15,0.0,0.10805954846935416,0.10805954846935416,0.13846551495589735,0.1756404419471852,0.17564044194719533,0.9999999999999423,-5.2899617294793755e-05,True,0.0016895223369457776,0.1422214241874013,0.3456729741071963,8.2289,172.76,8.437444362477024,8.319328980661005,8.320770105142275,,
winter,12,0,15,0.0,5.887872432076501e-15,5.887872432076501e-15,0.17558754232988363,0.17558754232988363,0.17564044194719533,0.9996988186961656,6.772360450213455e-15,True,0.004389688558246948,0.028314692503647654,0.06881961718910742,7.937250000000001,168.65,8.130755801676802,8.131635752568583,8.13075580171451,,
