scenario,t,unit,b,p_ch,p_dis,p_net,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess
summer,22,0,15,-0.0,0.0,0.0,0.20565103350397362,0.5000279254254764,6.8750479578300006,135.17,7.06562775451025,7.065627754510232
summer,23,0,15,9.91352174683952e-11,0.0,-9.91352174683952e-11,0.2056452907440413,0.5000139622555071,6.574062677460001,133.37,6.747743671500527,6.747743671606105
winter,0,0,15,0.0,0.17400755376881816,0.17400755376881816,0.20563954836020815,0.49999999999999994,6.578313881985001,151.61,6.752227695413273,6.567492661921252
winter,1,0,15,0.0,8.019842291868588e-11,8.019842291868588e-11,0.022216968175357475,0.05401920095749568,6.136188611385,143.16,6.286780113855868,6.286780114021338
winter,2,0,15,2.5583187968630893e-11,0.0,-2.5583187968630893e-11,0.022216347637787476,0.054017692158300816,5.918526939705001,132.98,6.058293064256344,6.058293064283422
winter,3,0,15,0.1740075535442463,0.0,-0.1740075535442463,0.02221572728770634,0.05401618381497366,5.79354152667,129.41,5.927285512001881,6.111728389992718
winter,4,0,15,0.17400755369106571,0.0,-0.17400755369106571,0.18729607298200943,0.4553989601599702,5.742527072370001,128.4,5.873853532494229,6.058199276147912
winter,5,0,15,0.040427082535835844,0.0,-0.040427082535835844,0.3523718088432683,0.8567705279775192,5.789290322145,130.18,5.922831951817588,5.965574108760273
winter,6,0,15,1.1500964626644592e-05,0.0,-1.1500964626644592e-05,0.3907151418736389,0.949999999973846,5.954237057715001,132.99,6.095749734397934,6.095761905412827
winter,7,0,15,1.1500942104609321e-05,0.0,-1.1500942104609321e-05,0.39071514190637746,0.9500000000534478,6.30368606967,140.92,6.462901974461078,6.462914189589749
winter,8,0,15,8.211849224205811e-11,0.0,-8.211849224205811e-11,0.3907151419176202,0.9500000000807838,6.84954073068,155.88,7.038655688328098,7.038655688416078
winter,9,0,15,0.0,0.003105504520620549,0.003105504520620549,0.39070423106342017,0.9499734710053043,7.490622373050001,171.35,7.718411850437494,7.715071963708609
winter,10,0,15,0.0,0.17400755376637272,0.17400755376637272,0.38741988880684336,0.9419877934380111,7.5356851410150005,177.93,7.766339847930745,7.579726221895522
winter,11,0,15,0.0,0.1740075534846233,0.1740075534846233,0.20399223229244146,0.4959946516102992,7.3647867191100005,172.76,7.584677857323597,7.3984048642644415
winter,12,0,15,0.0,1.5788413340079023e-11,1.5788413340079023e-11,0.020569698410969676,0.05001396515163221,7.103762761275001,168.65,7.307749826235482,7.3077498260779805
winter,13,0,15,-0.0,0.0,0.0,0.02056912394111259,0.05001256836326716,6.716052908595001,160.75,6.897600922563718,6.897600922563751
winter,14,0,15,-0.0,0.0,0.0,0.020568549554716195,0.05001117177783169,6.9430672302300005,164.01,7.137583026223181,7.137583026223106
winter,15,0,15,-0.0,0.0,0.0,0.020567975165579944,0.05000977518573442,7.062951197835001,165.6,7.2645098514174515,7.264509851417459
winter,16,0,15,-0.0,0.0,0.0,0.020567400784925947,0.05000837861426123,7.188786851775001,167.93,7.397883568799766,7.397883568799747
winter,17,0,15,-0.0,0.0,0.0,0.020566826406345953,0.05000698204783086,7.37498960997,168.53,7.595515532444161,7.595515532444122
winter,18,0,15,-0.0,0.0,0.0,0.020566252042966002,0.050005585518358465,7.37158864635,166.68,7.591902859716822,7.59190285971692
winter,19,0,15,-0.0,0.0,0.0,0.020565677710420612,0.050004189063858416,7.27126021956,164.82,7.485378611332841,7.485378611332829
winter,20,0,15,-0.0,0.0,0.0,0.020565103403732618,0.050002792672229054,7.108864206705,162.31,7.313155926822502,7.313155926822545
winter,21,0,15,2.890925860712229e-11,0.0,-2.890925860712229e-11,0.020564529125437204,0.050001396349634505,6.886101089595,158.05,7.077317539018657,7.077317539049609
winter,22,0,15,0.021077615782980397,0.0,-0.021077615782980397,0.020563954911113194,0.05000000018258253,6.655685804340001,152.64,6.83386629522897,6.856344436632765
winter,23,0,15,0.17400755370364768,0.0,-0.17400755370364768,0.04055971477946106,0.09861846882783147,6.580014363795001,150.5,6.754021359875697,6.939986606321897
shoulder,0,0,15,0.0,0.17400755378167135,0.17400755378167135,0.20563954836020817,0.5,5.830101885585,142.46,5.965592851707893,5.782277393065148
shoulder,1,0,15,0.0,0.0015670805283235945,0.0015670805283235945,0.022216968147781777,0.05401920089044706,5.37182203779,133.73,5.486281846613129,5.484633361118816
shoulder,2,0,15,2.0228563867878806e-10,0.0,-2.0228563867878806e-10,0.020564528848296352,0.050001395675783454,5.181368075070001,122.25,5.28763819735667,5.287638197569663
shoulder,3,0,15,0.17400755170447438,0.0,-0.17400755170447438,0.020563954805907607,0.04999999992678157,5.0793391664700005,116.75,5.181353815555364,5.364454127689024
shoulder,4,0,15,0.17400755373040294,0.0,-0.17400755373040294,0.1856443448927772,0.45138288420959183,5.035976880315001,114.38,5.136210706710075,5.319230692392328
shoulder,5,0,15,0.04216802891067613,0.0,-0.04216802891067613,0.35072012693009424,0.8527545643014055,5.0733874801350005,116.86,5.175156723580945,5.219417447026317
shoulder,6,0,15,1.1500918568001273e-05,0.0,-1.1500918568001273e-05,0.3907151419223576,0.9500000000923025,5.21537771127,124.3,5.3230867323535,5.323098811933972
shoulder,7,0,15,1.1500931800491103e-05,0.0,-1.1500931800491103e-05,0.39071514192119233,0.9500000000894692,5.491706005395001,132.21,5.611486079360489,5.61149819282479
shoulder,8,0,15,1.0142777980667775e-10,0.0,-1.0142777980667775e-10,0.39071514193819973,0.9500000001308216,5.83945453554,143.59,5.975394344835025,5.975394344942345
shoulder,9,0,15,0.0,5.001634759304385e-11,5.001634759304385e-11,0.39070423111720143,0.9499734711360701,6.16254607944,153.46,6.314477725053543,6.3144777250004775
shoulder,10,0,15,0.0,0.17400755347870403,0.17400755347870403,0.39069332035971854,0.9499469422957525,6.173599211205,156.95,6.326094738760355,6.142132701743172
shoulder,11,0,15,0.0,0.0014717293929382047,0.0014717293929382047,0.20726557272574703,0.5039535789163732,6.076671748035,155.97,6.22426041304674,6.22270101352905
shoulder,12,0,15,0.0,4.2242616294478917e-13,4.2242616294478917e-13,0.20570847297533118,0.5001675859912955,5.901522121605001,152.39,6.0404606118842485,6.040460611884416
shoulder,13,0,15,-0.0,0.0,0.0,0.20570272839380124,0.5001536183922228,5.653251777345001,145.46,5.7804038812757135,5.780403881275681
shoulder,14,0,15,-0.0,0.0,0.0,0.20569698404176937,0.5001396513511608,5.9168264578950005,149.8,6.056509701249743,6.056509701249766
shoulder,15,0,15,0.0,2.0329620771540476e-13,2.0329620771540476e-13,0.20569123981279494,0.5001256846093054,6.07242054351,152.34,6.219795954203662,6.219795954203472
shoulder,16,0,15,0.0,9.026628107969841e-11,9.026628107969841e-11,0.2056854957127994,0.5001117181810543,6.219512220075001,154.47,6.374361969344143,6.3743619692484055
shoulder,17,0,15,0.0,1.1373853985234768e-10,1.1373853985234768e-10,0.20567975167544097,0.5000977519051014,6.4210193145600005,154.67,6.58642982247944,6.586429822358464
shoulder,18,0,15,0.0,6.88816974278157e-11,6.88816974278157e-11,0.2056740077735742,0.5000837859585883,6.479685937005001,154.25,6.648241247318543,6.648241247245323
shoulder,19,0,15,0.0,1.3413436086220627e-10,1.3413436086220627e-10,0.20566826407988534,0.500069820518247,6.523048223160001,154.81,6.6939483571612595,6.693948357018496
shoulder,20,0,15,0.0,4.691524592674813e-11,4.691524592674813e-11,0.20566252047718608,0.5000558552991413,6.476284973385001,153.91,6.644657109920821,6.644657109870948
shoulder,21,0,15,-0.0,0.0,0.0,0.20565677712779182,0.5000418906959314,6.297734383335,150.45,6.45663943785309,6.456639437853076
shoulder,22,0,15,-0.0,0.0,0.0,0.205651034016359,0.5000279266713101,6.09792777066,147.35,6.246585174362836,6.246585174362867
shoulder,23,0,15,8.744683598290392e-13,0.0,-8.744683598290392e-13,0.20564529109142082,0.5000139631001391,5.96529018948,144.91,6.107345806753624,6.107345806754567
summer_peak,0,0,15,0.005319461488816873,0.0,-0.005319461488816873,0.20563954836020823,0.5000000000000001,6.879299162355001,132.98,7.070123690349532,7.075808307325418
summer_peak,1,0,15,0.011060453981604643,0.0,-0.011060453981604643,0.2017205060009218,0.4904710879046924,6.193154752020001,127.95,6.346650646333878,6.3583868886183685
summer_peak,2,0,15,0.010441531450557581,0.0,-0.010441531450557581,0.20352159241303033,0.4948503194933401,5.927029348755001,117.96,6.0672102716950755,6.078259189174224
summer_peak,3,0,15,0.010319233282267568,0.0,-0.010319233282267568,0.20469353078298896,0.4976998160500671,5.7603821313750005,113.83,5.892552060032534,5.903452850004767
summer_peak,4,0,15,0.010615592400024576,0.0,-0.010615592400024576,0.20573845736671242,0.500240491207292,5.65920346368,109.52,5.786631631665692,5.797833931449705
summer_peak,5,0,15,0.01112559780286683,0.0,-0.01112559780286683,0.2070781135789365,0.5034977834521608,5.64900057282,108.99,5.775955682732446,5.787695062033135
summer_peak,6,0,15,0.01218106012002991,0.0,-0.01218106012002991,0.20892937556891045,0.5079990138933287,5.750179240515001,112.96,5.8818668358620965,5.894733480272663
summer_peak,7,0,15,0.013685041731248682,0.0,-0.013685041731248682,0.21184212251566722,0.5150811801643191,6.071570302605,121.14,6.2189030820505895,6.233406699777764
summer_peak,8,0,15,0.015688932096998884,0.0,-0.015688932096998884,0.21627388696915142,0.5258567447111769,6.607222072755,131.19,6.782723539405977,6.799444694514266
summer_peak,9,0,15,0.014135164225314842,0.0,-0.014135164225314842,0.22274039900539383,0.5415796737095312,7.306120096665,135.09,7.522380432617693,7.537557362156215
summer_peak,10,0,15,0.012329275860073374,0.0,-0.012329275860073374,0.22770111362598558,0.5536413482759,7.737192235500001,139.1,7.980897624884177,7.9941968592791275
summer_peak,11,0,15,0.015227846134735296,0.0,-0.015227846134735296,0.23089699329887542,0.561411934474844,7.899588248355001,141.38,8.154096037250666,8.170551892217386
summer_peak,12,0,15,0.02462923220789172,0.0,-0.02462923220789172,0.23702709844716455,0.5763169106751208,7.909791139215001,143.69,8.16498613623989,8.191609406518172
summer_peak,13,0,15,0.04277309853413337,0.0,-0.04277309853413337,0.2526026719622375,0.6141879662169031,7.783955485275,140.69,8.030745381003353,8.076934485969792
summer_peak,14,0,15,0.051624907587276565,0.0,-0.051624907587276565,0.2863863955528777,0.6963310263919406,8.091742692885001,146.9,8.359362841154594,8.415308592836437
summer_peak,15,0,15,0.0648772508983995,0.0,-0.0648772508983995,0.32907415092697456,0.8001236959306883,8.252438223930001,150.81,8.531300755771445,8.60175124386208
summer_peak,16,0,15,0.011808091785426245,0.0,-0.011808091785426245,0.3851439609014454,0.9364540137649219,8.345964723480002,152.15,8.631487109668905,8.64430933759334
summer_peak,17,0,15,0.0,0.13603632100391683,0.13603632100391683,0.3907151420643417,0.9500000004375282,8.500708568190001,147.89,8.797439433025081,8.649898640031306
summer_peak,18,0,15,0.0,0.13773680281400477,0.13773680281400477,0.2473118825938568,0.6013237350644569,8.50240905,146.66,8.79926439945775,8.649881517095606
summer_peak,19,0,15,0.0,0.0773696985619077,0.0773696985619077,0.10212019409574599,0.24829901375990995,8.442041945745,146.01,8.734495583845543,8.650540002743474
summer_peak,20,0,15,0.0024379026876325555,0.0,-0.0024379026876325555,0.02056395490093659,0.05000000015783874,8.36126905977,144.19,8.647889439715703,8.650536677911939
summer_peak,21,0,15,0.08149177695832872,0.0,-0.08149177695832872,0.021317414744021514,0.05183199173993735,8.082390042930001,141.65,8.349363651801713,8.437719103158113
summer_peak,22,0,15,0.06628794383031758,0.0,-0.06628794383031758,0.09392964601349771,0.22838419643133528,7.660670554050001,138.64,7.899374033405363,7.97089294121682
summer_peak,23,0,15,0.063349363850593,0.0,-0.063349363850593,0.15128390858517407,0.3678375822927258,7.25425540146,133.97,7.467333123115381,7.535378340930942
winter_peak,0,0,15,0.007358877104093858,0.0,-0.007358877104093858,0.20563954836020817,0.5,6.988129998195,169.12,7.185277274140551,7.193150694308904
winter_peak,1,0,15,0.011508616370425426,0.0,-0.011508616370425426,0.20376688982992266,0.49544674517810827,6.544304245785001,154.23,6.71636014636136,6.728616873818806
winter_peak,2,0,15,0.012134319225885024,0.0,-0.012134319225885024,0.2060324689884017,0.5009553625052348,6.324942092295,144.06,6.48527082948815,6.498164476874374
winter_peak,3,0,15,0.013480972062912766,0.0,-0.013480972062912766,0.20891991963571843,0.5079760223694039,6.1940049929250005,140.86,6.347544463587995,6.361849895891048
winter_peak,4,0,15,0.016278769358053835,0.0,-0.016278769358053835,0.21315728271426976,0.5182789118484474,6.124285238715001,140.12,6.274273592431108,6.29153634759701
winter_peak,5,0,15,0.02129705763057707,0.0,-0.02129705763057707,0.22020304281190567,0.5354102471237375,6.152343188580001,140.76,6.303755317609902,6.326348406147078
winter_peak,6,0,15,0.030511127511289926,0.0,-0.030511127511289926,0.2322891485272774,0.5647968748705586,6.30708703329,143.31,6.466480712917372,6.498906376491881
winter_peak,7,0,15,0.04657760005326424,0.0,-0.04657760005326424,0.2536309758399411,0.6166882242798667,6.656536045245001,152.79,6.834763730863078,6.884460862459017
winter_peak,8,0,15,0.06843516586597578,0.0,-0.06843516586597578,0.29111505929081927,0.707828483412364,7.241501787885,167.44,7.453800804601174,7.527306001285775
winter_peak,9,0,15,0.03814664512002751,0.0,-0.03814664512002751,0.3505759284973201,0.852403954620719,8.025423902295,182.48,8.288477920178234,8.329776229319334
winter_peak,10,0,15,0.0,0.1740075537858628,0.1740075537858628,0.37987482666196587,0.9236424357355589,8.268592801125001,195.23,8.548599525155264,8.360498029335282
winter_peak,11,0,15,0.0,0.1456783454888145,0.1456783454888145,0.19644738085590488,0.4776498062323064,8.23203244221,189.12,8.509453342100564,8.351951331931184
winter_peak,12,0,15,0.012237335590205317,0.0,-0.012237335590205317,0.04148746197528332,0.10087422946147469,8.06708570664,184.09,8.333003183644696,8.34625085702774
winter_peak,13,0,15,0.1046029873532186,0.0,-0.1046029873532186,0.04458475518817612,0.10840510870525573,7.698931394775,176.98,7.9401287819187365,8.053118109553742
winter_peak,14,0,15,0.08210331034222369,0.0,-0.08210331034222369,0.14033057219413905,0.341205213960909,7.912341861930001,180.11,8.16770881872702,8.256562283321761
winter_peak,15,0,15,0.05292970119903131,0.0,-0.05292970119903131,0.21360883288205437,0.5193768284977139,7.999916675145,182.19,8.26122591246299,8.318529308469657
winter_peak,16,0,15,0.0,0.0028517079944462287,0.0028517079944462287,0.25770236729294776,0.6265875638900544,8.067935947545001,187.28,8.33391203860094,8.330825776271817
winter_peak,17,0,15,0.0,0.11433798875905885,0.11433798875905885,0.2460803446553564,0.5983293257975605,8.19122087877,182.43,8.465770771764667,8.342132138133048
winter_peak,18,0,15,0.0,0.029750848070980745,0.029750848070980745,0.12251099360971114,0.2978779971718158,8.093443174695,180.74,8.361180967518198,8.328991127312662
winter_peak,19,0,15,0.04961548677567111,0.0,-0.04961548677567111,0.08388356543587969,0.20395776518859393,7.8689795757750005,177.25,8.12143179592448,8.175066671808743
winter_peak,20,0,15,0.03940405129598483,0.0,-0.03940405129598483,0.12456712561116828,0.3028773565310756,7.63176236328,175.11,7.86859089364974,7.911068756422783
winter_peak,21,0,15,0.03116959040206764,0.0,-0.03116959040206764,0.1549477614938375,0.3767460168275207,7.353733587345,173.18,7.572938160259716,7.606433127178
winter_peak,22,0,15,0.025513146286458843,0.0,-0.025513146286458843,0.1770154830185219,0.43040233367088765,7.0816564977450005,167.9,7.284326225332346,7.3116600181618985
winter_peak,23,0,15,0.021449404709316708,0.0,-0.021449404709316708,0.19337187597712333,0.4701719039919398,6.983028552765001,164.63,7.179876968831405,7.202831115824472
