n_ess,run,gen,batch_size,eval_cumulative,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
2,0,99,11,3246,-3962474.9155932013,-3962470.8793632095,4.879313170913497,-3962456.345384259,3.014981600048486,0.5245723594895466
2,0,100,11,3257,-3962474.9155932013,-3962472.6401082356,1.698898175023782,-3962468.874686096,2.9920323999831453,0.5259880887926367
2,0,101,10,3267,-3962474.9155932013,-3962470.4377243025,8.173169123800013,-3962446.5290534943,2.6775085999979638,0.527267818574514
2,0,102,10,3277,-3962474.9155932013,-3962473.4145691283,1.9324902604134924,-3962468.084463617,2.636835200013593,0.5285406569736134
2,0,103,10,3287,-3962475.048501052,-3962474.0453283377,0.6404411110639995,-3962472.9689707793,2.7201189000043087,0.5298066595059077
2,0,104,10,3297,-3962475.048501052,-3961956.065300698,1552.9352151122682,-3957297.261897806,2.5904139999765903,0.5310658810926621
2,0,105,10,3307,-3962475.048501052,-3962471.9928985597,5.68689317193458,-3962455.0746907443,2.6160744999651797,0.5323183760683761
2,0,106,10,3317,-3962475.048501052,-3962474.4318360514,0.5336112150714846,-3962473.252095904,2.6895865999977104,0.5335641981885988
2,0,107,9,3326,-3962475.4868984986,-3962474.40805735,0.6138000014530758,-3962473.4342727177,2.7005339000024833,0.5346797767738507
2,0,108,9,3335,-3962475.4868984986,-3961899.630037131,1624.1870972768877,-3957305.7363169137,2.550342299975455,0.5357900318133616
2,0,109,9,3344,-3962475.4868984986,-3962474.754524894,0.2504660127601231,-3962474.2871282417,2.7715973000158556,0.5368950013224015
2,0,110,9,3353,-3962475.4868984986,-3962474.29231945,0.9056490474828172,-3962472.1901542023,2.5430577999795787,0.5379947229551452
2,0,111,9,3362,-3962475.4868984986,-3962473.6653919946,1.4809426290822691,-3962470.4426384084,2.5746464000549167,0.5390892340089497
2,0,112,8,3370,-3962475.4868984986,-3961826.312272624,1714.5590033137617,-3957290.015734222,1.668299599958118,0.5400577882847386
2,0,113,8,3378,-3962475.545556193,-3961827.6083342573,1712.202085365914,-3957297.5477256533,1.837592699972447,0.5410222804718218
2,0,114,8,3386,-3962475.545556193,-3962474.6776703605,0.6527688356669913,-3962473.234922016,1.8470671999966726,0.5419827360711483
2,0,115,8,3394,-3962475.545556193,-3962474.6601736657,0.9183876975669759,-3962472.4206351824,2.1995222000405192,0.5429391803706604
2,0,116,8,3402,-3962475.545556193,-3962474.435756499,0.432761801183939,-3962473.526162762,2.0902619999833405,0.5438916384475124
2,0,117,8,3410,-3962475.545556193,-3962474.4371542702,0.958120350424538,-3962472.1149895955,1.8379329000017606,0.5448401351702625
2,0,118,8,3418,-3962475.545556193,-3962470.5135218203,7.544507194109498,-3962452.963347947,2.0773069000570104,0.5457846952010376
2,0,119,7,3425,-3962475.545556193,-3962474.022416086,1.1100030700448988,-3962472.3916929383,1.7938867000048049,0.5466079751424132
2,0,120,7,3432,-3962475.545556193,-3961734.1981624556,1813.4835880264172,-3957292.089052841,1.6194118999992497,0.5474282760403205
2,0,121,7,3439,-3962475.5459512323,-3961735.769814335,1811.299184361487,-3957299.0110685136,1.7865027000079863,0.5482456140350878
2,0,122,7,3446,-3962475.5459512323,-3962474.8955347054,0.36757283775555816,-3962474.201018866,1.5005801999941468,0.5490600051506567
2,0,123,7,3453,-3962475.5459512323,-3962474.1074650446,1.1992638984347437,-3962472.2257513925,1.8020990999648347,0.5498714652956298
2,0,124,7,3460,-3962475.545960238,-3962474.5452012788,0.6842171625457578,-3962473.2894270755,1.5095650000148453,0.5506800102643059
2,0,125,7,3467,-3962475.545960238,-3962474.621782664,0.42860120076698754,-3962473.775718216,1.465894400025718,0.5514856557377049
2,0,126,7,3474,-3962475.545960238,-3962474.5549423085,1.0766337566620252,-3962472.1817264315,1.5098094000131823,0.552288417284582
2,0,127,6,3480,-3962475.545960238,-3962474.502414314,0.99190130679561,-3962472.405640874,1.3860502999741584,0.5529742149604289
2,0,128,6,3486,-3962475.545960238,-3962475.271995845,0.2491891446914253,-3962474.9092144836,1.6811105000087991,0.5536579148610757
2,0,129,6,3492,-3962475.545960238,-3962474.8749249154,0.6631809890770175,-3962473.451152105,1.4063603000249714,0.5543395265970985
2,0,130,6,3498,-3962475.545960238,-3962474.864674212,0.6979273055290474,-3962473.774783911,1.6691641000215895,0.5550190597204574
2,0,131,6,3504,-3962475.545960238,-3962474.5857488047,1.0465795326973923,-3962472.5107711777,1.7577719999826513,0.5556965237249429
2,0,132,6,3510,-3962475.545960238,-3962474.3300148747,0.8806832801946807,-3962473.145636771,1.6433925000019372,0.5563719280466177
2,0,133,6,3516,-3962475.545964854,-3962475.040034078,0.5013362800328154,-3962474.180893855,1.6319801000063308,0.557045282064255
2,0,134,6,3522,-3962475.545964854,-3962474.8469232866,0.6582631853941345,-3962473.558118107,1.340771900024265,0.5577165950997727
2,0,135,5,3527,-3962475.545964854,-3961438.7609299035,2071.671683826199,-3957295.41782213,4.818248299998231,0.5582744702320888
2,0,136,5,3532,-3962475.545964854,-3962474.975591415,0.38695423905759796,-3962474.4515758175,1.1008566999807954,0.5588309397833208
2,0,137,5,3537,-3962475.545964854,-3962475.4000354586,0.13467929290552114,-3962475.2361150663,1.5756601000321098,0.5593860090588827
2,0,138,5,3542,-3962475.545964854,-3962475.404072804,0.13770319715156004,-3962475.236120915,1.299619699944742,0.559939683337522
2,0,139,5,3547,-3962475.545964854,-3962474.650314825,0.8800762769753617,-3962473.1196434833,1.2833746999967843,0.5604919678714859
2,0,140,5,3552,-3962475.545964854,-3962475.0384828746,0.6232744507538297,-3962473.9984329958,1.2804250000044703,0.5610428678866884
2,0,141,5,3557,-3962475.545964854,-3962474.741744034,0.7595433883003189,-3962473.3139389083,1.2869173000217415,0.5615923885828743
2,0,142,5,3562,-3962475.545964854,-3962475.0504577695,0.8066818459806862,-3962473.4524371456,1.3173615000559948,0.5621405351337835
2,0,143,5,3567,-3962475.545964854,-3961436.2035723208,2068.946475128339,-3957298.3275223,1.267458299989812,0.5626873126873126
2,0,144,5,3572,-3962475.545964854,-3962474.8220070777,0.6161939615984883,-3962474.1368941013,1.5620907000266016,0.5632327263656772
2,0,145,5,3577,-3962475.545964854,-3962472.4590465487,3.403820069629999,-3962466.3070578612,1.2875702999881469,0.5637767812655705
2,0,146,4,3581,-3962475.545964854,-3962475.0830796864,0.43825363449840016,-3962474.513223801,1.2336567999445833,0.5642110502737681
2,0,147,4,3585,-3962475.545964854,-3961179.217232521,2243.9082018929153,-3957292.654310096,1.593001400004141,0.5646444554947787
2,0,148,4,3589,-3962475.545964854,-3961178.6393951993,2242.057459868851,-3957295.2822485585,4.838767600012943,0.565076999503229
2,0,149,4,3593,-3962475.545964854,-3962474.7552819084,1.2973049908636258,-3962472.508906802,1.4224553999956697,0.5655086848635236
2,0,150,4,3597,-3962475.545964854,-3961179.4979459587,2242.760238967997,-3957294.923477685,1.4317953999852762,0.5659395141298958
2,1,0,72,72,17289036.417424306,227189855.2390676,109717159.83892295,510092926.8278005,187.66764880000846,0.09375
2,1,1,72,144,9114458.738304343,182297114.34300032,106654303.01750267,422788286.16945505,178.53019740001764,0.1076923076923077
2,1,2,69,213,6337615.344089977,114204445.5425582,84405044.81278491,347516214.92608833,149.68377600004897,0.1111111111111111
2,1,3,68,281,3612831.0381677896,70047944.13596578,60640662.75465421,227806787.5640654,133.69379229994956,0.11637931034482758
2,1,4,67,348,-487412.1774980072,44793970.64340431,43983112.44194223,184785788.12693393,113.12619949999498,0.12177121771217712
2,1,5,65,413,-487412.1774980072,23511267.436285693,28600342.95013313,126605777.65293586,79.45664590003435,0.12919463087248323
2,1,6,64,477,-1031699.5854796404,16575455.021142533,20357029.645255923,89326925.07390642,69.64031019998947,0.1437403400309119
2,1,7,63,540,-2988373.5245645605,8381870.41436809,11608363.226552201,67935608.18020602,66.57644889998483,0.1548480463096961
2,1,8,62,602,-3100704.2447739793,6578125.149896443,9556753.214507744,64364722.75863835,67.15060799999628,0.16168478260869565
2,1,9,61,663,-3266608.065720925,4443123.966794954,6199244.321863609,26788861.062434815,63.565166699991096,0.16838046272493573
2,1,10,59,722,-3404795.799570743,2097293.037530543,3813017.032020712,13606434.38288838,57.055501299968455,0.17747858017135862
2,1,11,58,780,-3404795.799570743,2039719.6670262078,4526249.791402021,15611523.41720041,55.7687292000046,0.1888111888111888
2,1,12,57,837,-3736046.4277846515,2037134.6588545588,5179188.857061355,24512018.58855303,59.28664800000843,0.20288248337028825
2,1,13,56,893,-3736046.4277846515,1525631.785642119,5114518.869164578,18136570.75279557,61.46822580002481,0.22350472193074503
2,1,14,55,948,-3736046.4277846515,2556192.2976481756,5967090.563289687,22191129.560160827,63.765054899966344,0.23776223776223776
2,1,15,54,1002,-3736046.4277846515,1949821.1145625438,5817020.728772759,17066524.994224265,62.31507060001604,0.2521408182683159
2,1,16,53,1055,-3736046.4277846515,1442072.057613961,6583100.162240163,32000580.68067758,49.91910930001177,0.26666666666666666
2,1,17,52,1107,-3751498.850627685,624431.9554993415,5480739.639140616,23611816.521337062,59.84409520000918,0.2857142857142857
2,1,18,51,1158,-3751498.850627685,771604.3834539574,5159674.483105812,13320146.493507948,53.137962399981916,0.297569153394803
2,1,19,50,1208,-3751498.850627685,400991.93100449996,5346818.092898598,17525017.928434826,51.62041039997712,0.3159163987138264
2,1,20,49,1257,-3782493.450239215,456729.2843927893,6341519.979877336,23436677.31021362,56.9883400000399,0.3333333333333333
2,1,21,48,1305,-3818657.922644863,-1992762.814148871,3505549.0749673373,14630684.701624952,63.00042209995445,0.3532448377581121
2,1,22,47,1352,-3912470.8133172914,689269.37959427,6427516.995158129,22290067.01410184,59.925391800003126,0.3638948116560057
2,1,23,46,1398,-3912470.8133172914,-350218.44948614796,5334803.963634103,16554015.9269094,54.75079179997556,0.375
2,1,24,46,1444,-3912470.8133172914,-1869266.935224253,3804211.9590154225,17562071.384175263,58.26674390002154,0.38726790450928383
2,1,25,45,1489,-3914731.068640126,-1782061.991931158,3844740.913814945,15909561.076025074,54.37068300001556,0.3998716302952503
2,1,26,44,1533,-3914731.068640126,-1380520.2261057184,3993392.4397992194,11471267.846782835,55.273392500006594,0.41143567433188316
2,1,27,43,1576,-3914731.068640126,-2114574.3919990477,3357996.215757113,12357302.797646772,64.95900540001458,0.42206235011990406
2,1,28,42,1618,-3914731.068640126,-1934854.2089668356,3655001.1875291057,12526202.95493825,49.89771029999247,0.43564356435643564
2,1,29,41,1659,-3922857.7214237507,-2100495.559189772,3347705.5685520866,12298725.714929637,45.020543200022075,0.44645892351274785
2,1,30,41,1700,-3947215.104353495,-3284445.951248019,1104252.1950155715,1699456.9184641559,51.4177684999886,0.4555494202098288
2,1,31,40,1740,-3951127.7157831155,-3326809.585220087,936861.0333340188,1167202.3680587728,45.52845380001236,0.46609257265877285
2,1,32,39,1779,-3951127.7157831155,-2410336.107260972,3242386.104505403,11430604.957258852,47.17533539998112,0.4745139253809774
2,1,33,38,1817,-3958051.8173539955,-3226090.5471539036,1733732.6634707262,5594538.073452569,38.819428999966476,0.48459958932238195
2,1,34,38,1855,-3958051.8173539955,-3351976.646740388,1201735.269234429,1432701.5254938789,43.96431690000463,0.4934738955823293
2,1,35,37,1892,-3958051.8173539955,-3520250.4690480167,1816939.1192274436,7290876.131866854,34.932971699978225,0.5009832841691249
2,1,36,36,1928,-3958051.8173539955,-3291812.9511653655,2506006.9535349607,10706419.22730105,35.43476950004697,0.5091698841698842
2,1,37,36,1964,-3958051.8173539955,-3790841.6856268477,462695.9990770463,-1230798.800455112,33.81485859997338,0.516816674561819
2,1,38,35,1999,-3960883.047189351,-3870653.6348142787,175974.48254358518,-2880183.4994436055,34.811017800006084,0.5237209302325582
2,1,39,34,2033,-3960883.047189351,-3313460.242790792,2366097.3775802823,6492611.6165087335,23.12239390000468,0.5308924485125858
2,1,40,34,2067,-3960883.047189351,-3920516.2724824697,32689.895756944417,-3783339.829194734,26.675875899964012,0.5378378378378378
2,1,41,33,2100,-3960883.047189351,-3696773.3090799274,1294852.464750525,3626172.222973531,21.166218900005333,0.5448092280390417
2,1,42,32,2132,-3960883.047189351,-3935191.8931783745,27643.155786158008,-3801807.3317538574,20.556378600012977,0.5509400961958898
2,1,43,32,2164,-3960883.047189351,-3932970.1895825323,22312.463106971416,-3856030.085159749,14.905357499956153,0.5571366968520914
2,1,44,31,2195,-3961440.354643509,-3650382.9772662614,1547695.6193272097,4825597.585064361,19.148350799980108,0.5627392598894088
2,1,45,31,2226,-3961440.354643509,-3942689.429474582,13227.969354341616,-3903707.5085561834,15.708596599986777,0.5681913554343265
2,1,46,30,2256,-3961440.354643509,-3942981.7682074285,16941.70259650843,-3879740.5092681516,11.935319199983496,0.5735598839618732
2,1,47,29,2285,-3962161.58171203,-3944021.497171154,18829.3750919519,-3861622.4878357854,8.774556900025345,0.5786240786240786
2,1,48,29,2314,-3962161.58171203,-3944862.394914325,18001.09642495795,-3873052.2628196403,5.669031199999154,0.5835694050991501
2,1,49,28,2342,-3962161.58171203,-3945867.690072711,13320.2040550121,-3916982.830978671,7.439852499985136,0.5882352941176471
2,1,50,28,2370,-3962161.58171203,-3945266.6681967056,13863.249223724279,-3908013.533476861,9.25290290004341,0.592797783933518
2,1,51,27,2397,-3962161.58171203,-3951063.456051594,12029.461430981268,-3908660.6590080466,5.585393099987414,0.5971025841816758
2,1,52,27,2424,-3962161.58171203,-3948477.276070444,13868.614827270616,-3908537.2785425074,8.31754830002319,0.6013173188686556
2,1,53,26,2450,-3962161.58171203,-3953706.7861862606,6911.61933769185,-3932922.780489957,5.584765900042839,0.6052934407364787
2,1,54,26,2476,-3962161.58171203,-3955529.767417497,5695.631095090139,-3936722.2187081147,9.610648499976378,0.6093394077448747
2,1,55,25,2501,-3962161.58171203,-3951989.6889236444,10806.036259171327,-3913175.943096012,8.308040199975949,0.613012410680707
2,1,56,25,2526,-3962170.8778093792,-3952180.642199595,11177.000962736452,-3921310.8374470733,14.53065470000729,0.6161578555472822
2,1,57,24,2550,-3962170.8778093792,-3954432.5772141167,13145.560962231406,-3899608.7394147627,4.7669859000016,0.6195571955719558
2,1,58,24,2574,-3962170.8778093792,-3956388.401315695,7627.458217405646,-3932990.7643658165,5.055117700016126,0.6228968544257498
2,1,59,23,2597,-3962427.257980805,-3958561.9508931823,4867.8796012929115,-3946090.165069308,5.890033899981063,0.6260428001450853
2,1,60,23,2620,-3962427.257980805,-3958059.678705201,6721.699637984649,-3937878.2267151847,5.216076800017618,0.629136690647482
2,1,61,23,2643,-3962427.257980805,-3957640.603907275,7724.5137285639685,-3932866.4683849085,4.675315200001933,0.6321798073492686
2,1,62,22,2665,-3962427.257980805,-3956468.4954098286,7712.158527344797,-3937572.8148172814,4.5402666999725625,0.6350442477876106
2,1,63,22,2687,-3962427.257980805,-3960231.709153719,4357.876152849811,-3946355.1646020766,4.949351100018248,0.6378644186863365
2,1,64,21,2708,-3962427.257980805,-3960259.629132131,4664.174947492098,-3944616.1805510726,4.689980200026184,0.6405160390516039
2,1,65,21,2729,-3962427.258070901,-3961712.2559107863,1016.2971738052328,-3957802.841115458,4.655947500024922,0.64312911041883
