n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall,q_sum_mvar,q_nonzero_hours,q_median_mvar,q_max_mvar,q_min_mvar,q_to_s_ratio,q_contrib_summer,q_contrib_winter,q_contrib_shoulder,q_contrib_peak,pcs_loss_annual_won,poly_binding_frac,s_util_median,s_util_max,s_util_high_hours,peak_day_energy_benefit,peak_day_defer_benefit,b_loss_q,b_loss_p,b_loss_q_share_of_gross_pct,b_loss_p_negative,b_loss_p_min,qp_loss_model_err_max,qp_loss_model_err_mean,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_unique_bs_count,coef_runpp_total,coef_measure_wall_s,max_lindistflow_ac_voltage_err,mu_penalty_active
1,3,0,3776261.09675142,3835927.8961902405,3776261.09675142,3835927.8961902405,83.45127357758521,83.04483193760059,83.45127357758521,83.04483193760059,13.347076711861233,13.254661019999089,13.347076711861233,13.254661019999089,3.1913338527355952,3.7005070424002504,3.1913338527355952,3.7005070424002504,74.32850410760724,74.15575013824244,74.32850410760724,74.15575013824244,0,True,2,-3956705.8292700276,3956705.8292355277,0.0890,0.0432,,-3776261.0967486333,-3835927.8961995956,-3776261.0967486333,-3835927.8961995956,4.816644348202189,4.816644348202189,2,4.797520481933367,1-unit runs 기준 (3 of 3),3,True,1.0,1:3,aligned,aligned,95,-5393278.103109707,15.522652703604283,115,0.1490421763298589,0.21351880732217673,1.6480472303645707e-12,0.697818096378674,3.226763047715693,3.5105377751526956,1.3317122400798875,3.5071367441714183,1684452.1044470258,0.525,0.9996987174053299,0.9999999999999761,63,12185.442409776355,12409366.804180564,474077.53666702955,239750.95759803877,3.1407390202767553,False,1524.7403516938093,nan,nan,230.602904798463,9.776561985717902e-05,0.00010389907237590146,0.11019929660023446,0.0,728640.0,4408.895398703986,0.0010923958754791574,False
