n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,-0.0220621988718257,"[19.0, 0.0, 0.0]",414.3110416000127,0,165,-9.730737815516477e-06,0.019079902080955335,0.01907179313277574,8.108948179597064e-06,0.0,0.019071514298026726,0.0,0.01907159095076602,0.0,0.0,0.0,0.0,0.0,True,nan,nan,nan,0.013703703703703704,170432,21304,1167.623954698327
1,1,500939758,-0.02786258717472556,"[11.0, 0.0, 0.0]",399.55196870001964,0,176,-5393268.209495288,0.019069422453837248,0.019069827901246228,-4.054474089798532e-07,0.0,0.01906998293414433,0.0,0.019069989714271485,0.0,0.0,0.0,0.0,0.0,True,nan,nan,nan,0.013235294117647059,161040,20130,1091.6227618991397
1,2,4007147622,-2993945.0792549606,"[16.0, 0.15352984933287142, 0.4378831793340917]",2222.5383186999825,0,65,-6.216860271024416e-06,2993945.0793482605,1585096.5987309525,12298488.242923599,1824654.0162823293,-222613.83671666373,1807883.3035943883,-222786.7048635313,10889639.76230629,0.0,0.0,0.0,0.0,True,41.146638974547386,0.004699262400969535,0.0002411053274117142,0.03468242597898758,1293680,18417,8643.315854511166
