n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall
1,3,0,30410894.91834303,27032713.631537434,30410894.91834303,27032713.631537434,31.254791820210166,34.23270158230883,31.254791820210166,34.23270158230883,3.656571347088041,4.42248677779899,3.656571347088041,4.42248677779899,65.08863683270265,61.34481163989341,65.08863683270265,61.34481163989341,33.33319968052037,37.97925321282661,33.33319968052037,37.97925321282661,0,True,0,-30411853.11731191,30411853.117316984,1.0000,0.0328,S=1.000,-30410894.918346778,-27032713.631536126,-30410894.918346778,-27032713.631536126,33.331673683325,33.331673683325,2,33.33009826279059,1-unit runs 기준 (3 of 3),3,True,1.0,1:3,conflict,partial,15,-3550330.8383446503
