n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,-3776236.1842065323,"[16.0, 0.1943195353355257, 0.435131396121158]",1191.5601895999862,0,26,-59227.01151662925,3776236.1841964833,2436492.2628481626,12286733.652913172,1960439.6143113002,466612.9614081502,1966630.2096234928,469862.0532247403,10946989.731564851,0.0,0.0,0.0,0.0,True,462.5093956384808,0.00031350787261644365,0.0005729185545906151,0.452991452991453,430080,53760,2856.863042001787
