scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active,recompute_p_shift_mw,recompute_p_shift_frac_s,recompute_coef_delta_max,recompute_jnet_delta_won
summer,0,0,16,0.0,0.14796839417220117,0.14796839417220117,0.04094836947027634,0.15352984933287128,0.15352984933287142,0.9999999999999991,-4.624032019351354e-05,True,0.00013903637901675284,0.21894158966704586,0.5,7.034750000000001,130.62,7.185512271970117,7.026916614839091,7.027640377360778,0.9836680332048368,False,0.14796839417220306,0.9637760657954503,0.14215045789936132,0.006729984244997697
summer,1,0,16,0.0,0.03896245468696001,0.03896245468696001,0.14846583992947276,0.15349325229858557,0.15352984933287142,0.9997616291916857,-9.643285907801058e-06,True,0.0028632699402906417,0.06296583905857982,0.14379597579960654,6.447649999999999,122.52,6.573632573047587,6.532724186462881,6.532217164573356,0.9866585345451636,False,0.03896245468695783,0.25377771720782766,0.04306978762411725,-0.00048278074126762577
summer,2,0,16,2.301520976277299e-16,0.0,-2.301520976277299e-16,0.1534836090126773,0.1534836090126773,0.15352984933287142,0.9996988186962011,4.718447854656915e-16,True,0.00383709022531693,0.021894770392027287,0.0500013963206434,6.1959,111.95,6.311975827253596,6.313569810341336,6.3119758272675295,0.987413595066868,False,2.9170384825149097e-16,1.8999813360009327e-15,2.8450755841729116e-06,0.0001604504691304475
summer,3,0,16,0.06979353584481623,0.0,-0.06979353584481623,0.13672781101721201,0.15351101573268314,0.15352984933287142,0.999877329390538,-2.740672000536848e-05,True,0.0020929369971966743,0.02189415896670496,0.050000000000000856,6.042,107.47,6.152230182343842,6.226309581683227,6.2262810310628,0.9866294304756298,False,0.06977855551745293,0.4544950432808966,0.08542769127368899,-0.11296081421819841
summer,4,0,16,0.14035848605180506,0.0,-0.14035848605180506,0.06221663788263843,0.15352984933287117,0.15352984933287142,0.9999999999999983,-4.624032019340252e-05,True,0.00032928408202665294,0.08810667501443399,0.20121045788610037,5.94985,104.36,6.056656131750002,6.204926321283102,6.205659397888913,0.9845151302818131,False,0.14035848605180276,0.9142097557035209,0.17797962246083027,0.01020358784073118
summer,5,0,16,0.14035848605180534,0.0,-0.14035848605180534,0.062216637882637704,0.15352984933287112,0.15352984933287142,0.999999999999998,-4.6240320193347006e-05,True,0.00032928408202664465,0.22126231029711005,0.5052998624738073,5.9432,104.35,6.04976122818321,6.19802270716919,6.19875436756059,0.9845535198436378,False,0.1403584860518033,0.9142097557035244,0.17815667855431988,0.010181422941297168
summer,6,0,16,0.06491482079123104,0.0,-0.06491482079123104,0.1390823405771286,0.15348560655243876,0.15352984933287142,0.9997118294545008,-1.9975397609894863e-06,True,0.002214269644030195,0.3544142271243834,0.8093807751724028,6.040100000000001,107.59,6.150259008515443,6.2192529471063,6.219125082921628,0.9867767684470469,False,0.06492979986362848,0.42291319991367127,0.0751659654092496,0.11005339240038994
summer,7,0,16,1.2244921171485155e-05,0.0,-1.2244921171485155e-05,0.15348360901267732,0.1534836095011272,0.15352984933287142,0.9996988218776665,-4.884494197998634e-10,True,0.003836784114498896,0.4159890203673871,0.95,6.35075,114.98,6.4728686591927795,6.47439987999567,6.472881672889328,0.9865216261954386,False,1.2244921171550231e-05,7.975596422948185e-05,1.3913969886342906e-05,2.468854793814118e-06
summer,8,0,16,1.2244921171417379e-05,0.0,-1.2244921171417379e-05,0.1534836090126773,0.15348360950112716,0.15352984933287142,0.9996988218776662,-4.884493920442878e-10,True,0.003836784114498897,0.4159890203673872,0.9500000000000002,6.84285,127.23,6.985253043091473,6.986541525098456,6.9852661229547515,0.9836824357651709,False,1.2244921171340553e-05,7.975596422811613e-05,1.3031081831507117e-05,2.5700679723338407e-06
summer,9,0,16,3.109844334184338e-17,0.0,-3.109844334184338e-17,0.1534836090126773,0.1534836090126773,0.15352984933287142,0.9996988186962011,4.718447854656915e-16,True,0.0038370902253169353,0.4159890203673871,0.95,7.47935,134.5,7.650457756139371,7.651412434703301,7.650457756139572,0.9799981698786208,False,1.0409945759462868e-16,6.780405116462296e-16,1.2795430780516497e-09,5.333235589266572e-09
summer,10,0,16,-0.0,0.0,0.0,0.15348360901267735,0.15348360901267735,0.15352984933287142,0.9996988186962015,4.163336342344337e-16,True,0.003837090225316937,0.41597740361067176,0.9499734706486487,7.8355999999999995,138.16,8.024006123412613,8.024777563951002,8.024006123412615,0.9779298842637479,False,1.4774468779975517e-16,9.623189786334427e-16,9.17367991110234e-10,1.7573818338056935e-08
summer,11,0,16,0.0,5.970448752950066e-17,5.970448752950066e-17,0.15348360901267738,0.15348360901267738,0.15352984933287142,0.9996988186962016,3.885780586188048e-16,True,0.0038370902253169366,0.4159657871783616,0.9499469420381461,7.9477,140.85,8.141734210688744,8.142447454803966,8.141734210688742,0.9772781583266568,False,2.408809036741441e-16,1.5689516059635083e-15,2.0243208493798595e-09,1.7350346354950974e-08
summer,12,0,16,0.0,6.061387162386506e-17,6.061387162386506e-17,0.15348360901267738,0.15348360901267738,0.15352984933287142,0.9996988186962016,3.885780586188048e-16,True,0.0038370902253169366,0.4159541710704476,0.9499204141684717,7.90115,140.59,8.092836335878602,8.093573777799344,8.092836335878538,0.9775488430360444,False,2.424610818955587e-16,1.5792439251983732e-15,8.072610772468197e-10,-1.0315167465850539e-08
summer,13,0,16,-0.0,0.0,0.0,0.15348360901267732,0.15348360901267732,0.15352984933287142,0.9996988186962013,4.440892098500626e-16,True,0.0038370902253169366,0.41594255528692076,0.9498938870396049,7.7178,137.7,7.900387440847766,7.901219758400814,7.900387440847721,0.9786142811142406,False,1.4923296138342766e-16,9.720126869913903e-16,1.193953841911272e-09,-8.014912561762899e-09
summer,14,0,16,0.0,3.363545014352676e-16,3.363545014352676e-16,0.15348360901267744,0.15348360901267744,0.15352984933287142,0.999698818696202,3.3306690738754696e-16,True,0.003837090225316931,0.41593093982777196,0.9498673606515247,8.0161,142.31,8.213611994824772,8.214289601543394,8.213611994824777,0.9768802814531109,False,6.024366344096398e-16,3.923905592478526e-15,2.396548497712275e-09,-2.0043870513006268e-09
summer,15,0,16,0.0,0.07567458518948122,0.07567458518948122,0.13358432465141284,0.15352984933287114,0.15352984933287142,0.9999999999999982,-4.624032019337476e-05,True,0.0019463816035847497,0.4159193246929919,0.94984083500421,8.16905,145.06,8.374458917452944,8.291587283292326,8.292624105316362,0.9771835925015193,False,0.07567458518954932,0.4928981922302132,0.07470228736878337,-0.010624748723018253
summer,16,0,16,0.0,0.08840374487300283,0.08840374487300283,0.1255236731800144,0.15352984933287092,0.15352984933287142,0.9999999999999968,-4.624032019315272e-05,True,0.0016281526114967036,0.33614109747666815,0.7676501709607862,8.252650000000001,145.39,8.462445671960106,8.365538098571019,8.36678694067174,0.9768191241725624,False,0.08840374487305178,0.575808191418085,0.0881544053429032,-0.008628146523991156
summer,17,0,16,0.0,0.022733280378579336,0.022733280378579336,0.15179085075741203,0.1534837594354205,0.15352984933287142,0.9996997984584027,-1.5042274273402434e-07,True,0.0032687619764210324,0.24294762190457722,0.5548229148103803,8.3999,143.23,8.617543845835959,8.592767055898072,8.592870479544018,0.9750757579840799,False,0.022733280378456212,0.14807075286817803,0.020701544656697213,-0.0003379214972110828
summer,18,0,16,0.0,2.533316671149062e-16,2.533316671149062e-16,0.15348360901267752,0.15348360901267752,0.15352984933287142,0.9996988186962026,2.498001805406602e-16,True,0.0038370902253169353,0.2189782777477364,0.5000837850879459,8.38565,141.5,8.602527556482379,8.603010930090209,8.602527556482125,0.9747278320111766,False,4.925230040265181e-16,3.2079950978045206e-15,1.3412974516634315e-06,0.0001001933203090364
summer,19,0,16,0.0,8.901451439533527e-17,8.901451439533527e-17,0.15348360901267746,0.15348360901267746,0.15352984933287142,0.9996988186962021,3.0531133177191805e-16,True,0.003837090225316938,0.21897216264071637,0.5000698199316927,8.337200000000001,140.33,8.551483062848575,8.551992065360752,8.551483062848613,0.9750103004069232,False,2.7674418171120336e-16,1.80254317263862e-15,2.4241774236312065e-09,2.3435366668100865e-09
summer,20,0,16,0.0,6.617292902356428e-17,6.617292902356428e-17,0.15348360901267746,0.15348360901267746,0.15352984933287142,0.9996988186962021,3.0531133177191805e-16,True,0.0038370902253169387,0.21896604770446476,0.5000558551654258,8.27735,140.02,8.488451308767335,8.488991901881766,8.488451308767319,0.9753591190139801,False,2.4661618765764956e-16,1.6063077553274712e-15,2.1907184536766346e-09,-1.2207101874467385e-08
summer,21,0,16,-0.0,0.0,0.0,0.15348360901267738,0.15348360901267738,0.15352984933287142,0.9996988186962016,3.885780586188048e-16,True,0.003837090225316938,0.21895993293897667,0.500041890789134,8.0541,137.43,8.253558437481066,8.254216203643026,8.253558437481148,0.976659168706999,False,1.5382181037999743e-16,1.0019016565729378e-15,8.336262313012165e-10,-7.4328110073046405e-09
