n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall,q_sum_mvar,q_nonzero_hours,q_median_mvar,q_max_mvar,q_min_mvar,q_to_s_ratio,q_contrib_summer,q_contrib_winter,q_contrib_shoulder,q_contrib_peak,pcs_loss_annual_won,poly_binding_frac,s_util_median,s_util_max,s_util_high_hours,peak_day_energy_benefit,peak_day_defer_benefit,b_loss_q,b_loss_p,b_loss_q_share_of_gross_pct,b_loss_p_negative,b_loss_p_min,qp_loss_model_err_max,qp_loss_model_err_mean,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_unique_bs_count,coef_runpp_total,coef_measure_wall_s,max_lindistflow_ac_voltage_err,mu_penalty_active
1,3,2,2991579.46943642,2991579.46943642,0.019079902080955335,997193.1691952483,88.52808246267888,88.52808246267888,0.042499946515401864,29.522818748024445,12.89003905939096,12.89003905939096,0.0,4.296679686463653,-1.4181215220708256,-1.4181215220708256,99.95644039390741,66.18043119467542,78.36270790935308,78.36270790935308,0.0,26.120902636451024,0,True,2,-2991579.4693118874,2991579.46943642,0.0621,0.0428,,-2991579.4693118874,-2991579.4693118874,-0.03985552241333856,-997193.1807749312,nan,7506060026.334778,1,0.0,1-unit runs 기준 (1 of 1),1,True,1.0,1:1,conflict,partial,415,-5393113.115929243,9.92761840234883,120,0.11737386547284277,0.14902081163380812,0.0005814995479607665,0.7873968298290227,3.1988656461514102,3.14589172054923,3.171575971149721,0.34410388780285384,2472362.0842949688,0.6333333333333333,0.9996988186962018,0.9999999999999994,76,-16663.38931799408,12239923.223828657,-437089.075732664,241019.10481661762,-3.161348076503746,False,-873.749007063408,nan,nan,87.7243588194251,1.4478119049757283e-05,1.4202170480495657e-05,0.03186381228834059,18671.0,4087083.0,27177.122668295488,0.0011425717411890357,False
