n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,0,0,7520898.648843743,73735824.20143291,49634510.78818757,198002389.06737387,50.56693269999232,0.0
1,0,1,575628.965618452,47564094.69033463,39724528.576558955,149800797.43234754,50.29201730003115,0.0
1,0,2,105367.53601864912,25506802.873516448,26907506.11444066,86654357.87072513,35.91155369998887,0.0
1,0,3,-0.044832835050037545,10804684.83284463,16945332.64092485,63095911.37928037,21.359199099999387,0.0
1,0,4,-0.044832835050037545,4306739.592103997,9976891.7762553,39237973.11179317,10.598351299995556,0.0
1,0,5,-0.044832835050037545,35673.946908368634,161907.86558486248,908414.6943176034,3.1635505000012927,0.0
1,0,6,-0.044832835050037545,-0.01907652000442195,5.642374347213883e-06,-0.019062314607856123,3.4219184000394307,0.0
1,0,7,-0.044832835050037545,-0.019076604002312925,4.57398187704854e-06,-0.019065842145890244,3.3200687000062317,0.0
1,0,8,-0.044832835050037545,-0.019076865657781328,3.667940265324072e-06,-0.019068612714034927,3.3415370999719016,0.0
1,0,9,-0.044832835050037545,-0.01907722156954078,5.272405498655427e-06,-0.019068743478097616,3.3681765999644995,0.0
1,0,10,-0.044832835050037545,-0.01907690100383891,5.284729418932409e-06,-0.019064344143554735,3.4722642000415362,0.0
1,0,11,-0.044832835050037545,-0.019076226104598693,4.3590279994652995e-06,-0.01906864939728159,3.23697909998009,0.0
1,0,12,-0.044832835050037545,-0.019076611574181668,4.705439082957012e-06,-0.019063294273378162,3.4793269999790937,0.0
1,0,13,-0.044832835050037545,-0.01907831847665875,4.9020759404785054e-06,-0.019065085559660133,3.3039941999595612,0.0
1,0,14,-0.044832835050037545,-0.019075580665303238,4.204321786723946e-06,-0.019067466532096233,3.260682599968277,0.0
1,0,15,-0.044832835050037545,-0.01907685988755542,3.7650261011744414e-06,-0.01906827379128906,3.636676299967803,0.0
1,0,16,-0.044832835050037545,-0.01907722199885753,5.7012178545739905e-06,-0.019066430865164463,3.2263293000287376,0.0
1,0,17,-0.044832835050037545,-0.01907637334520318,4.194956062561824e-06,-0.019069812423044397,3.3812549999565817,0.0
1,0,18,-0.044832835050037545,-0.01907772047263262,6.196694160626782e-06,-0.019069347111226875,3.305216000007931,0.0
1,0,19,-0.044832835050037545,-0.01907825312266026,6.366499581284957e-06,-0.019063146892619898,3.55548280000221,0.0
1,0,20,-0.044832835050037545,-0.019079744349922267,4.321397871823478e-06,-0.019072504647303035,3.3232005999889225,0.0
1,0,21,-0.044832835050037545,-0.019078213585137838,4.829329087994012e-06,-0.01906700831500352,3.432186299993191,0.0
1,0,22,-0.044832835050037545,-0.01907714405181099,3.4315924031249547e-06,-0.01907004173632565,3.469992199970875,0.0
1,0,23,-0.044832835050037545,-0.019077913468085572,4.793836970222888e-06,-0.0190646172939406,3.4304691000143066,0.0
1,0,24,-0.044832835050037545,-0.0190782552661532,4.56047579999442e-06,-0.019067974810356603,3.320893199997954,0.0
1,0,25,-0.044832835050037545,-0.019076891976306742,5.3476525621074946e-06,-0.01906596166963581,3.3543532000039704,0.0
1,0,26,-0.044832835050037545,-0.019077860512077105,6.355242264907323e-06,-0.01906541945523088,3.3246457999921404,0.0
1,0,27,-0.044832835050037545,-0.01907798187077059,4.526499717354071e-06,-0.019070130366237947,3.3233138999785297,0.0
1,0,28,-0.044832835050037545,-0.019077798284262537,4.065101322446628e-06,-0.019070394336850427,3.2983940999838524,0.0
1,0,29,-0.044832835050037545,-0.019078590202487755,4.50925578285585e-06,-0.019068828541769278,3.4102688999846578,0.0
1,0,30,-0.044832835050037545,-0.019076669659488787,5.829226850229891e-06,-0.019065803916392454,3.297748400014825,0.0
1,1,0,1172295.777187651,70015326.30330878,55167762.72666687,206848603.91973346,52.96772280003643,0.0
1,1,1,1172295.777187651,46959362.408252805,49476897.41735821,195390925.0463764,45.689491800032556,0.0
1,1,2,323219.1396418392,24847260.261577852,29850975.599151198,121661155.98946077,34.645969999954104,0.0
1,1,3,-0.025789338247921734,12291665.64017554,23786047.940167584,117134980.56716102,24.06773119996069,0.0
1,1,4,-0.03986806218927086,5420997.910879586,17315086.353117876,97155417.50690587,9.70923389995005,0.0
1,1,5,-0.03986806218927086,1563240.2024565425,8447791.135743296,48577708.74391442,3.258902100031264,0.0
1,1,6,-0.03986806218927086,31122.816419571533,173284.61435305965,995930.7168412807,3.3439949000021443,0.0
1,1,7,-0.03986806218927086,-0.019076790438850133,4.839683620098847e-06,-0.01906739576955019,3.440770799992606,0.0
1,1,8,-0.03986806218927086,-0.019078230518646766,4.131484978746042e-06,-0.019071111507072303,3.4231554999714717,0.0
1,1,9,-0.03986806218927086,-0.019077585740641556,3.621892576641166e-06,-0.019071072515108867,3.3046292000217363,0.0
1,1,10,-0.03986806218927086,-0.019077281370192656,5.000711023954536e-06,-0.019059755436996895,3.2968847999582067,0.0
1,1,11,-0.03986806218927086,-0.01907684788653652,5.598537912343148e-06,-0.01906674912841133,3.4256498000468127,0.0
1,1,12,-0.03986806218927086,-0.019077098697904138,4.853683703616525e-06,-0.019066136841123793,3.1751176999532618,0.0
1,1,13,-0.03986806218927086,-0.019074389030979744,4.520091831095687e-06,-0.019063189985303097,3.235496199980844,0.0
1,1,14,-0.03986806218927086,-0.019076418927670646,5.467984899132574e-06,-0.019066561843851915,3.3131366999587044,0.0
1,1,15,-0.03986806218927086,-0.019077314963319658,5.618276604906069e-06,-0.019067657408514904,3.2780946999555454,0.0
1,1,16,-0.03986806218927086,-0.019077672862784556,5.185381143917291e-06,-0.019065756944609547,3.3771120999590494,0.0
1,1,17,-0.03986806218927086,-0.019077289287159682,5.341340450860442e-06,-0.01906327262878804,3.2710098000243306,0.0
1,1,18,-0.03986806218927086,-0.019076869324941625,5.076019930721499e-06,-0.019064467653267414,3.3117796999868006,0.0
1,1,19,-0.03986806218927086,-0.019077564758209764,5.2216255374643374e-06,-0.019067743790213143,3.3328794999979436,0.0
1,1,20,-0.03986806218927086,-0.01907827829100528,5.883913354506774e-06,-0.019066192285386308,3.3963265999918804,0.0
1,1,21,-0.03986806218927086,-0.01907628437681147,4.943361913944372e-06,-0.0190658479914525,3.434064099972602,0.0
1,1,22,-0.03986806218927086,-0.01907796065216988,3.952513108579188e-06,-0.019068090997363285,3.407502000045497,0.0
1,1,23,-0.03986806218927086,-0.0190772264158946,5.6400406487723436e-06,-0.019068335336333675,3.4710727999918163,0.0
1,1,24,-0.03986806218927086,-0.01907768770874435,6.687187440306178e-06,-0.01906220811674153,3.537076700013131,0.0
1,1,25,-0.03986806218927086,-0.019077946244347443,5.294159598293473e-06,-0.01906776678853106,3.256589600001462,0.0
1,1,26,-0.03986806218927086,-0.019078711243145974,5.052893032751517e-06,-0.019066262231785203,3.5913813000079244,0.0
1,1,27,-0.03986806218927086,-0.019077163923644114,4.17659236095401e-06,-0.019067419495243598,3.311992199975066,0.0
1,1,28,-0.03986806218927086,-0.019077131608742248,5.446366047486553e-06,-0.019065873806034972,3.317030100035481,0.0
1,1,29,-0.03986806218927086,-0.019077230705534742,4.991704167797812e-06,-0.01906800935066677,3.378331399988383,0.0
1,1,30,-0.03986806218927086,-0.019077439203897373,4.853375920554719e-06,-0.01906389278975773,3.8911649999790825,0.0
1,2,0,8155591.359059494,88360636.80490404,45135602.4572273,159419656.50095633,52.00537319999421,0.0
1,2,1,4219978.307065506,66955384.92097633,42220564.969129644,182239346.69843376,49.687788099981844,0.0
1,2,2,577310.7814430955,37503917.705791846,30599299.239475686,118589374.55333336,47.83698760002153,0.0
1,2,3,-0.03810611472230008,19216980.031422596,27508535.18621627,108659779.21421628,27.25292309996439,0.0
1,2,4,-0.0449192325905301,6850945.767784401,17991877.68231132,88843475.81383853,11.458564899978228,0.0
1,2,5,-1094645.8868053453,453475.6092362445,1894799.4162824582,10551362.658177756,10.692438300000504,0.0
1,2,6,-1094645.8868053453,126939.65384117934,231125.98182524162,969973.6111195899,3.2625999999581836,0.0
1,2,7,-1094645.8868053453,498642.41384469264,345146.450239412,1213217.2217054088,3.3671374999685213,0.0
1,2,8,-1094645.8868053453,466590.8262124486,447154.8336132346,1136402.548443523,11.164769100025296,0.0
1,2,9,-2858747.006314773,782412.6531230463,2088771.9916704542,6987701.0182625465,23.00500619999366,0.0
1,2,10,-2858747.006314773,3193808.2053937144,4965391.235547414,14663853.20375392,34.137971799995285,0.0
1,2,11,-2858747.006314773,3856120.9761966662,5256374.796706854,16227475.401315128,32.72059830004582,0.0
1,2,12,-2858747.006314773,711380.934954348,3941614.1156592686,17143376.888011605,35.08944690000499,0.0
1,2,13,-2858747.006314773,327385.4146209339,3128677.52170822,10183492.373664604,37.58058509998955,0.0
1,2,14,-2902233.9680809025,-272026.74589664885,3297394.2328060665,11124372.744750299,47.43244790000608,0.00423728813559322
1,2,15,-2902233.9680809025,993503.076750154,2823189.2397339307,8591455.581702506,45.61135809996631,0.007575757575757576
1,2,16,-2971750.101233512,718583.069284637,3599445.8713540332,12943444.819670413,45.33665369998198,0.017123287671232876
1,2,17,-2971750.101233512,-1254871.9652826553,1613080.2453026825,3898017.007021459,49.30511099996511,0.015432098765432098
1,2,18,-2971750.101233512,372025.33025951905,4174636.8061974267,15696842.206585117,47.274272299953736,0.014164305949008499
1,2,19,-2971750.101233512,703512.6698759473,3917360.514602383,11853461.881550236,39.576254799962044,0.015873015873015872
1,2,20,-2971750.101233512,-515759.2937978369,3464261.773964252,12442984.893866943,48.256154000002425,0.014778325123152709
1,2,21,-2971750.101233512,-805787.8248546056,3251689.547145382,12355816.622807577,50.27212539996253,0.013761467889908258
1,2,22,-2971750.101233512,-448009.7607408059,3548414.5594431064,11073896.333895557,45.80656929995166,0.015021459227467811
1,2,23,-2978774.2301912066,-1266921.1418993692,1920538.179687769,4158368.227513268,46.0934666999965,0.02012072434607646
1,2,24,-2978774.2301912066,-304458.3205487778,2925981.411689012,7940556.102008215,48.457728200010024,0.01893939393939394
