n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall
3,3,1,3068575.423838162,3068575.423838162,3053509.534073252,2045716.958986812,84.32866965925807,84.32866965925807,84.29491901147244,56.22234367691008,14.258294738755072,14.258294738755072,14.217893118987273,9.505529825836716,1.4130356019895993,1.4130356019895993,1.4196865739727411,34.27268746888533,77.28908796264494,77.28908796264494,76.99844334307387,51.52605864176329,0,True,0,-3083641.313588161,3083641.3136030715,0.0739,0.0403,,-3068575.423834632,-3068575.423834632,-3053509.5340811033,-2045716.958148937,0.9819468432489656,100.98679085141875,2,0.9819468439895982,1-unit runs 기준 (2 of 2),2,True,1.0,1:2,conflict,partial,1017,-87870051.47793727
