scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active,recompute_p_shift_mw,recompute_p_shift_frac_s,recompute_coef_delta_max,recompute_jnet_delta_won
summer,0,0,31,0.0,0.18816980900665056,0.18816980900665056,0.09494815939269785,0.21076771572909478,0.21077268917001504,0.9999764037696731,-5.8507352408504465e-05,True,0.0005649476680611059,0.22039074725381277,0.5,7.034750000000001,130.62,7.185512271970117,6.984577570405686,6.986369084063572,0.9861174973272973,False,0.18816980900665056,0.8927618172336722,0.09670485617089436,0.04622270151663402
summer,1,0,31,8.152643404286033e-14,0.0,-8.152643404286033e-14,4.205712667990655e-13,4.2840022164410185e-13,0.21077268917001504,2.032522445536302e-12,0.21070920837625787,False,8.671844690031045e-15,0.02203969019752243,0.050001396320283,6.447649999999999,122.52,6.573632573047587,6.573632573613712,6.573632573537644,0.9860782879724418,False,8.152643404286033e-14,3.8679790234634655e-13,1.1172979049817886e-05,1.3761422000134838e-08
summer,2,0,31,6.487352295918854e-07,0.0,-6.487352295918854e-07,1.4635240791883529e-06,1.6008623077822004e-06,0.21077268917001504,7.5952074914739114e-06,0.2107076075143785,False,2.3803176954757897e-08,0.022039074725381306,0.050000000000000065,6.1959,111.95,6.311975827253596,6.311976501648445,6.311976510348037,0.9874246373423424,False,6.487352295918854e-07,3.0778903668520247e-06,3.628106152445982e-07,1.4669938100433344e-08
summer,3,0,31,0.027123455143376763,0.0,-0.027123455143376763,0.04283261631078905,0.0506982725439639,0.21077268917001504,0.24053530247967408,0.16001093583272238,False,0.0005893704350146789,0.022039074725381226,0.049999999999999885,6.042,107.47,6.152230182343842,6.18044293736365,6.18076117220826,0.9883183230709033,False,0.027123455143376763,0.12868581432530019,0.015508261089956057,-0.004274243947261775
summer,4,0,31,0.18826728799498973,0.0,-0.18826728799498973,0.09476578903259945,0.21077268917001452,0.21077268917001504,0.9999999999999974,-6.348079332824108e-05,True,0.00056263502937562,0.0477704811647903,0.10837678477893511,5.94985,104.36,6.056656131750002,6.253542762365376,6.254940928049067,0.9873390408285773,False,0.18826728799498973,0.8932243011955319,0.11414069399765411,-0.020499421160050033
summer,5,0,31,0.18826728799499193,0.0,-0.18826728799499193,0.09476578903259483,0.21077268917001438,0.21077268917001504,0.9999999999999969,-6.34807933281023e-05,True,0.0005626350293755617,0.22637832326471174,0.513584000429935,5.9432,104.35,6.04976122818321,6.246638726904691,6.248034330923241,0.9873745828160045,False,0.18826728799499193,0.8932243011955423,0.11425080222169837,-0.020510563392149832
summer,6,0,31,0.01451728840560513,0.0,-0.01451728840560513,0.02562659792027394,0.02945291468800509,0.21077268917001504,0.1397378133001262,0.18125629368868118,False,0.0003733906570599993,0.4049811776275857,0.9187799004129459,6.040100000000001,107.59,6.150259008515443,6.16535309782796,6.165526933527467,0.9883205017472069,False,0.01451728840560513,0.06887651556172483,0.008324220659006964,0.016186580271495506
summer,7,0,31,1.2325969365445032e-05,0.0,-1.2325969365445032e-05,3.7311241849199686e-05,3.929450711139356e-05,0.21077268917001504,0.00018643073382101005,0.21066991386957487,False,6.742134436487138e-07,0.4187424197822443,0.9500000000000001,6.35075,114.98,6.4728686591927795,6.472881481989291,6.472881655874032,0.9865969206249466,False,1.2325969365445032e-05,5.847991698536695e-05,6.782330280940032e-06,3.311476562218703e-09
summer,8,0,31,1.2325969365402023e-05,0.0,-1.2325969365402023e-05,0.030306826179308653,0.030306828685831667,0.21077268917001504,0.14378916360167207,0.1804023796908546,False,0.0007573625679116573,0.4187424197822443,0.9500000000000001,6.84285,127.23,6.985253043091473,6.985298783948442,6.985266097120774,0.9842458187272365,False,1.2325969365402023e-05,5.84799169851629e-05,6.367057678200455e-06,7.405985310676407e-06
summer,9,0,31,1.2325969364759535e-05,0.0,-1.2325969364759535e-05,0.13289969589157455,0.13289969646316924,0.21077268917001504,0.6305356589912305,0.07780951191351704,False,0.003322184262345115,0.4187424197822443,0.9500000000000001,7.47935,134.5,7.650457756139371,7.650453124118093,7.650470885663115,0.9817944319990912,False,1.2325969364759535e-05,5.847991698211465e-05,5.909753661348899e-06,8.43333405019242e-06
summer,10,0,31,0.0,2.6693727012452745e-17,2.6693727012452745e-17,0.19022246862232237,0.19022246862232237,0.21077268917001504,0.9025005534226671,0.02048673975436391,False,0.004755561715558063,0.41874241978224364,0.9499999999999985,7.8355999999999995,138.16,8.024006123412613,8.023848242689365,8.024006123412653,0.9804189322704473,False,2.6693727012452745e-17,1.266469916836372e-16,2.082526650022534e-09,-1.146549627462079e-07
summer,11,0,31,0.0,1.6946504333966478e-16,1.6946504333966478e-16,0.2082454219436149,0.2082454219436149,0.21077268917001504,0.988009512824683,0.00246378643307138,False,0.0052061355485903725,0.41873072613510665,0.9499734706486471,7.9477,140.85,8.141734210688744,8.141515084873454,8.141734210688723,0.9799855235749406,False,1.6946504333966478e-16,8.040180348174502e-16,1.039540163016537e-09,-4.4317749860536826e-08
summer,12,0,31,0.0,1.3449764076130535e-16,1.3449764076130535e-16,0.20076200164424668,0.20076200164424668,0.21077268917001504,0.9525048166098338,0.009947206732439595,False,0.005019050041106168,0.41871903281452183,0.9499469420381439,7.90115,140.59,8.092836335878602,8.092643641902256,8.092836335878593,0.9801655281278491,False,1.3449764076130535e-16,6.381170221385554e-16,4.262375629806244e-09,6.05592719894743e-08
summer,13,0,31,3.7065663810189756e-18,0.0,-3.7065663810189756e-18,0.1712747832959571,0.1712747832959571,0.21077268917001504,0.8126042513876272,0.03943442508072917,False,0.004281869582398932,0.4187073398204804,0.9499204141684691,7.7178,137.7,7.900387440847766,7.900285078368489,7.9003874408477115,0.9808740939542442,False,3.7065663810189756e-18,1.7585610335071244e-17,1.7272379859589093e-09,3.323895846063518e-08
summer,14,0,31,0.0,1.2301569209827053e-15,1.2301569209827053e-15,0.21070920837667131,0.21070920837667131,0.21077268917001504,0.9996988186961332,1.4960255256823984e-14,True,0.005267730209416757,0.41869564715297347,0.9498938870396021,8.0161,142.31,8.213611994824772,8.213337706887955,8.213611994824827,0.9796403966651676,False,1.2301569209827053e-15,5.8364151723206745e-15,7.698331277804551e-10,-5.355441758461699e-09
summer,15,0,31,0.0,0.11276288704316614,0.11276288704316614,0.1780720579025511,0.21077268917001404,0.21077268917001504,0.9999999999999952,-6.348079332776924e-05,True,0.0024502450531712,0.41868395481199033,0.9498673606515191,8.16905,145.06,8.374458917452944,8.251212593384638,8.253761367671602,0.9798897896994144,False,0.11276288704316614,0.5349976198871216,0.055098015179712946,0.02346285252818124
summer,16,0,31,0.0,0.12136464095127476,0.12136464095127476,0.1723245496925137,0.2107726891700143,0.21077268917001504,0.9999999999999964,-6.348079332801904e-05,True,0.0022352012054684903,0.29981183585205595,0.6801824477385567,8.252650000000001,145.39,8.462445671960106,8.329770400733123,8.332455472763321,0.9794905868493314,False,0.12136464095127476,0.5758081914179057,0.058583976290482905,0.027256030567014613
summer,17,0,31,0.0,0.04745410341551716,0.04745410341551716,0.20533235515421946,0.21074455628591957,0.21077268917001504,0.9998665250028063,-3.53479092332909e-05,True,0.004082261321760063,0.17187615135680792,0.38993504377674015,8.3999,143.23,8.617543845835959,8.564866638016165,8.566597650992541,0.9781023684613593,False,0.04745410341551716,0.22514351172527564,0.02030009628943176,0.007988067411907659
summer,18,0,31,0.0,5.714081750257226e-16,5.714081750257226e-16,0.21070920837668453,0.21070920837668453,0.21077268917001504,0.9996988186961959,1.7486012637846216e-15,True,0.005267730209417103,0.121851215192952,0.27644358193636454,8.38565,141.5,8.602527556482379,8.601929343896442,8.602527556481139,0.9776476933690593,False,5.714081750257226e-16,2.7110162007982404e-15,9.282546061111839e-07,7.88654678659205e-05
summer,19,0,31,0.0,1.6130647561002643e-16,1.6130647561002643e-16,0.21070920837668428,0.21070920837668428,0.21077268917001504,0.9996988186961947,1.9984014443252818e-15,True,0.005267730209417108,0.12184781242063507,0.2764358620743482,8.337200000000001,140.33,8.551483062848575,8.550927578896022,8.55148306284854,0.9779091788121151,False,1.6130647561002643e-16,7.653101369310338e-16,1.4743681087027132e-09,-7.410610076974411e-09
summer,20,0,31,0.0,1.2252747807384745e-16,1.2252747807384745e-16,0.21070920837668383,0.21070920837668383,0.21077268917001504,0.9996988186961926,2.4424906541753444e-15,True,0.005267730209417097,0.12184440974334311,0.2764281424279149,8.27735,140.02,8.488451308767335,8.48794849823583,8.48845130876737,0.9782320937415847,False,1.2252747807384745e-16,5.81325211327609e-16,1.0611784724486054e-09,3.43054138915444e-09
summer,21,0,31,0.0,4.119782151802063e-18,4.119782151802063e-18,0.21070920837667728,0.21070920837667728,0.21077268917001504,0.9996988186961615,8.992806499463768e-15,True,0.005267730209416937,0.12184100716107296,0.2764204229970573,8.0541,137.43,8.253558437481066,8.253251050830787,8.253558437481058,0.9794356784522572,False,4.119782151802063e-18,1.9546090947669856e-17,1.0830929886829853e-09,-1.0656616214466119e-10
