n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_total_share_of_gross_pct,b_loss_total_share_of_gross_pct_mean,b_loss_total_share_of_gross_pct_all,b_loss_total_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall,q_sum_mvar,q_nonzero_hours,q_median_mvar,q_max_mvar,q_min_mvar,q_to_s_ratio,q_contrib_summer,q_contrib_winter,q_contrib_shoulder,q_contrib_peak,pcs_loss_annual_won,poly_binding_frac,s_util_median,s_util_max,s_util_high_hours,peak_day_energy_benefit,peak_day_defer_benefit,b_loss_q,b_loss_p,b_loss_q_share_of_gross_pct,b_loss_p_negative,b_loss_p_min,qp_loss_model_err_max,qp_loss_model_err_mean,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_unique_bs_count,coef_runpp_total,coef_measure_wall_s,max_lindistflow_ac_voltage_err,mu_penalty_active
1,20,0,3962475.581542681,3962475.5798089067,3962475.581542681,3962475.5798089067,82.20807102155928,82.20806999795705,82.20807102155928,82.20806999795705,13.040355406550013,13.040355848311947,13.040355406550013,13.040355848311947,4.751573571891584,4.751574153731005,4.751573571891584,4.751574153731005,73.74726849406561,73.74726887234512,73.74726849406561,73.74726887234512,0,True,1,-3962475.5831206515,3962475.57637647,0.0878,0.0432,,-3962475.581838873,-3962475.5820202753,-3962475.581838873,-3962475.5820202753,5.0602963000115294e-08,5.0602963000115294e-08,1,0.0,1-unit runs 기준 (20 of 20),20,False,1.0,1:20,aligned,aligned,754,-5393283.938547626,15.478041893698647,115,0.1480542257847714,0.21070920843387753,4.205712667990655e-13,0.7024355307501287,3.2448206851296755,3.540890407561902,1.3403203656729339,3.4750387516618444,1701757.042267644,0.5333333333333333,0.999698803281866,0.9999999999999974,64,12171.912006575381,12408136.271572042,474583.06426704885,242598.6811192867,3.1442724449567443,False,1536.7256708730956,0.0019266510476680613,0.0009400607076939675,90.15231895446777,7.199127370380376e-05,5.472107003985649e-05,0.9244186046511628,31200.0,249600.0,1567.5665269007732,0.0010923055958164118,False
