n_ess,run,gen,batch_size,eval_cumulative,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
2,0,21,51,1336,-3935568.4622772615,-629647.7362627445,4600412.868885006,15716800.521268867,82.9345976000186,0.17995765702187722
2,0,22,50,1386,-3935568.4622772615,-1149878.5884176993,3163484.5343997837,10174752.664840622,87.1962107999716,0.1935266351989211
2,0,23,49,1435,-3935568.4622772615,-1057763.3181555402,3824117.5314678615,11369866.843839416,82.90135369997006,0.2069857697283312
2,0,24,48,1483,-3935568.4622772615,-2164070.9437712636,4151964.3155994634,24416351.568468947,89.79919350001728,0.21822690638561687
2,0,25,47,1530,-3935568.4622772615,-2095219.9427280205,2928573.0230362513,11751388.633231629,70.28080030001001,0.2319187089061566
2,0,26,46,1576,-3935568.4622772615,-1810155.8827499638,3714829.3825228047,14835640.327384407,74.37376569997286,0.2433679354094579
2,0,27,46,1622,-3935568.4622772615,-2207694.944536691,3074213.0737491446,10911472.670685,70.77070009999443,0.2568245125348189
2,0,28,45,1667,-3944996.096574016,-2705287.484100032,2232657.9630854265,6263491.323933217,66.60395010001957,0.2702265372168285
2,0,29,44,1711,-3944996.096574016,-2565863.4048212823,2472846.625090154,9454274.337552784,61.88118599995505,0.2828706128863279
2,0,30,43,1754,-3944996.096574016,-2718359.0302697127,2613426.331193199,7474472.105003566,68.11718999996083,0.2931910569105691
2,0,31,43,1797,-3944996.096574016,-2306844.977664069,2651917.393052786,10243210.689755684,69.28493409999646,0.30389738529847066
2,0,32,42,1839,-3944996.096574016,-2209485.596600739,3356377.291863019,11864154.645771163,52.111574099981226,0.3153586904188734
2,0,33,41,1880,-3944996.096574016,-3426208.3327092617,1160594.6787806258,3295435.5325411605,55.832263999967836,0.32582159624413143
2,0,34,41,1921,-3944996.096574016,-2823367.0691638715,3189433.655421195,13426903.700304851,52.837497400003485,0.3363928407526388
2,0,35,40,1961,-3944996.096574016,-3363016.589346639,1788706.5433830023,6521451.974836528,43.8735518999747,0.34727845254161044
2,0,36,39,2000,-3952634.6118453853,-3852317.826017202,101978.07304772851,-3406977.9054248296,36.11521120002726,0.35774150860167625
2,0,37,39,2039,-3955775.9398943353,-3497877.4490068997,1998561.7707935292,8793255.046699166,40.207164800027385,0.3680795847750865
2,0,38,38,2077,-3955775.9398943353,-3497061.3076543706,1293067.324965016,1976455.6911312342,42.83271569997305,0.3777589134125637
2,0,39,37,2114,-3955775.9398943353,-3442723.9565767436,1863717.0753786673,7047049.581958982,36.64103520003846,0.38564273789649417
2,0,40,37,2151,-3955775.9398943353,-3868653.9385179854,125626.34730618162,-3313938.723748563,33.81051400001161,0.39433729995896594
2,0,41,36,2187,-3955775.9398943353,-3872361.104615589,97879.52425339683,-3474716.7783818543,27.992436600034125,0.4029911075181892
2,0,42,36,2223,-3958788.159934122,-3899918.2451831847,76546.40502937236,-3613434.6886249427,27.948742300039157,0.410828025477707
2,0,43,35,2258,-3958788.159934122,-3910653.4206631165,70191.59275360996,-3562865.813494444,23.195991099986713,0.41875981161695447
2,0,44,34,2292,-3960362.3099180292,-3824676.4812853574,471135.7835952837,-1314328.5009547714,19.55301629996393,0.4264136328427576
2,0,45,34,2326,-3960362.3099180292,-3943590.4522378864,13930.576919975943,-3906674.98011812,15.514084000024013,0.433868501529052
2,0,46,33,2359,-3961542.4607757665,-3939916.6044627232,31585.859338210943,-3779964.475700954,13.765027000044938,0.4409211023027558
2,0,47,33,2392,-3961542.4607757665,-3945994.78495303,11459.546702863514,-3908730.7414430287,13.527555000036955,0.44780014914243105
2,0,48,32,2424,-3961542.4607757665,-3947064.8555970313,11218.548121061938,-3918907.3172968253,10.806371700018644,0.4543109801031688
2,0,49,32,2456,-3961542.4607757665,-3940620.904702754,28535.592699419405,-3824064.676898584,12.085659199976362,0.46067006554989076
2,0,50,31,2487,-3961542.4607757665,-3950052.6970813083,13434.202760678418,-3897750.986470839,8.336837300041225,0.4666906733885488
2,0,51,31,2518,-3961542.4607757665,-3953372.948395148,7621.1821278642055,-3926625.412192434,8.217132300022058,0.4725783475783476
2,0,52,30,2548,-3961557.8686233945,-3951484.8394308337,11494.588549486023,-3900704.9206281938,8.783695599995553,0.47815362931642
2,0,53,30,2578,-3961821.9944125228,-3947930.5080625038,19968.5051271276,-3860447.3413336724,11.011037799995393,0.48361227336122736
2,0,54,29,2607,-3961839.772372311,-3951356.8428510446,20199.38391229116,-3850120.7389637064,8.915688599983696,0.4887814981014843
2,0,55,29,2636,-3962108.0798932873,-3955312.1713444046,7910.622552334847,-3930009.620409565,6.904498900054023,0.49384825700615176
2,0,56,28,2664,-3962108.0798932873,-3956333.9305603276,6823.419232069108,-3928907.7197853234,9.058596900023986,0.498645903859174
2,0,57,28,2692,-3962108.0798932873,-3958101.6959152487,5165.131550165984,-3941162.87719102,7.111527399974875,0.5033534540576794
2,0,58,27,2719,-3962108.0798932873,-3951246.5347520136,10245.82097828489,-3933063.8905412424,7.605351100035477,0.5078099036224659
2,0,59,27,2746,-3962350.4516651537,-3957004.480991714,5936.755829240589,-3944637.3494693656,8.95860149996588,0.5121870882740448
2,0,60,26,2772,-3962350.4516651537,-3958312.8656551237,4803.752455844214,-3942230.0447090585,6.663198900001589,0.516329196603527
2,0,61,26,2798,-3962390.583189521,-3959284.241017247,3664.6684019635004,-3945793.4759619795,6.366022799978964,0.520401554404145
2,0,62,25,2823,-3962390.583189521,-3958233.3583960407,4041.178469500004,-3944629.2137611136,6.060274399991613,0.5242531320269836
2,0,63,25,2848,-3962390.583189521,-3958632.210420806,5223.226069824566,-3942727.9083318505,5.773989500012249,0.5280433397068196
2,0,64,25,2873,-3962390.583189521,-3959094.853411887,4237.802314010882,-3945211.1371175274,6.028882699960377,0.5317736326272526
2,0,65,24,2897,-3962390.583189521,-3960610.752758646,3306.2273791000666,-3946803.769412838,5.528600200021174,0.5352996548478193
2,0,66,24,2921,-3962390.583189521,-3959522.7012892556,5488.404213271025,-3944058.2429284453,5.848259999998845,0.5387729679227655
2,0,67,23,2944,-3962390.583189521,-3960077.882798014,4539.209890657867,-3945394.2560178246,5.640566900023259,0.5420531849103277
2,0,68,23,2967,-3962419.4394705147,-3959440.686925943,5671.642416768165,-3942369.5160107445,5.223859400022775,0.5452870739944734
2,0,69,23,2990,-3962419.4394705147,-3961386.3210126148,3285.1913858364887,-3946014.008568885,5.402236499998253,0.5484756097560975
2,0,70,22,3012,-3962419.4394705147,-3960987.3888074015,3453.0187115348435,-3946161.8026289213,5.116588400036562,0.5514839491217444
2,0,71,22,3034,-3962419.4394705147,-3960711.5125265094,4617.559731201094,-3946050.3127669916,5.297885400010273,0.5544524669073405
2,0,72,21,3055,-3962449.908892045,-3961136.738221243,3456.2711724416135,-3946675.4287050776,5.039225700020324,0.5572496263079223
2,0,73,21,3076,-3962449.908892045,-3960204.9325482436,4860.215157054885,-3945714.1882141437,4.615282099985052,0.5600118835412953
2,0,74,21,3097,-3962449.908892045,-3960362.6121170186,4850.97510226145,-3945777.851563368,4.661673199967481,0.5627398878063182
2,0,75,20,3117,-3962449.908892045,-3960278.5538405674,4788.27375413536,-3946319.4522108994,4.784818099986296,0.5653067214558263
2,0,76,20,3137,-3962464.9288962428,-3960669.360259016,4957.0056887250885,-3945567.935052566,4.661755100009032,0.567843594981033
2,0,77,20,3157,-3962464.9288962428,-3961728.2506120354,1488.8046335738115,-3957279.4257609136,4.535761100007221,0.570351029881056
2,0,78,19,3176,-3962464.9288962428,-3961498.29538564,1849.1901220853058,-3957197.4094183818,4.5298439000034705,0.5727062896710906
2,0,79,19,3195,-3962464.9288962428,-3960205.3280084245,2535.80595515128,-3957147.2153884117,4.450793399999384,0.5750358680057389
2,0,80,19,3214,-3962464.9288962428,-3961268.7430746923,2067.132159316224,-3957166.404039584,4.730525699967984,0.5773401826484018
2,0,81,18,3232,-3962464.9288962428,-3960397.8649395043,2485.528841750656,-3957241.700428104,4.396643200016115,0.5795002839295854
2,0,82,18,3250,-3962472.089273108,-3961780.874843778,1609.7034938991492,-3957244.0495079663,4.379948500019964,0.581638418079096
2,0,83,18,3268,-3962472.089273108,-3961246.5567765557,2165.7575079537028,-3957039.844795393,4.4575651999912225,0.5837549184935357
2,0,84,18,3286,-3962472.089273108,-3961800.5338033196,1611.9967260911021,-3957192.9244194217,4.406587100005709,0.5858501118568232
2,0,85,17,3303,-3962474.845016964,-3962431.578249988,34.31689214936195,-3962360.8143968116,4.476156499993522,0.5878096298357918
2,0,86,17,3320,-3962474.845016964,-3961825.079710743,1655.3473095736595,-3957252.128844533,4.141008000005968,0.5897506925207756
2,0,87,17,3337,-3962474.845016964,-3961504.750353204,1967.212041303424,-3957232.054127272,4.270455899997614,0.5916735594154949
2,0,88,16,3353,-3962474.845016964,-3961796.614302248,1711.1815979568619,-3957269.6397203747,3.69465780002065,0.59346692286577
2,0,89,16,3369,-3962474.845016964,-3962121.3112188857,1255.5133252778257,-3957260.0872226525,3.9369375000242144,0.5952446023503689
2,0,90,16,3385,-3962474.845016964,-3962451.101294794,27.975407913390427,-3962378.849187907,3.495700499974191,0.5970068027210884
2,0,91,16,3401,-3962474.845016964,-3960840.01622582,2392.236070779535,-3957280.4768043403,3.925447300018277,0.5987537252777025
2,0,92,15,3416,-3962474.845016964,-3962120.9147633705,1286.1190649422877,-3957308.8077275064,3.5016112999874167,0.6003777657852132
2,0,93,15,3431,-3962474.845016964,-3961431.0519145564,2065.606948202552,-3957295.5738308784,3.699035099998582,0.6019887127116367
2,0,94,15,3446,-3962474.864765171,-3962465.618209696,13.756129632122038,-3962417.267875759,3.6997234000009485,0.6035867237687366
2,0,95,15,3461,-3962475.0182815753,-3961776.168384097,1750.3592570254038,-3957306.4215806313,3.4067295999848284,0.6051719541455611
2,0,96,14,3475,-3962475.0191411395,-3962468.0662828526,11.998780849044557,-3962428.970514534,3.4022420999826863,0.6066401062416998
2,0,97,14,3489,-3962475.0191411395,-3962097.22323366,1328.2771378838347,-3957308.3174906373,3.4467255999916233,0.6080973802593279
2,0,98,14,3503,-3962475.0191411395,-3962102.2631722516,1334.3820774512744,-3957291.090074202,3.369326199986972,0.6095438966517268
2,0,99,14,3517,-3962475.0191411395,-3962469.6332861097,6.750850806469207,-3962448.1951610856,3.330353599973023,0.6109797741003414
2,0,100,13,3530,-3962475.0191411395,-3959962.185072816,5884.359117200309,-3946137.848369496,3.412112599995453,0.6123036649214659
2,0,101,13,3543,-3962475.0191411395,-3959957.2762787235,5895.704052322937,-3946124.110248003,3.2558545999927446,0.6136185755283068
2,0,102,13,3556,-3962475.0191411395,-3959963.2351528085,5885.867022156961,-3946157.307184711,2.9936793000088073,0.6149245969838794
2,0,103,13,3569,-3962475.0191411395,-3961214.3609094354,4347.928001847708,-3946152.7222037613,3.1809438000200316,0.6162218191241254
2,0,104,13,3582,-3962475.0191411395,-3958710.4188109157,6869.882850688677,-3946158.2513766363,3.116486899962183,0.6175103305785123
2,0,105,12,3594,-3962475.0191411395,-3959754.6546488367,6076.332126850742,-3946155.382633196,2.875136399990879,0.618692070030896
2,1,0,72,72,17289036.41741376,227189855.2393092,109717159.83851638,510092926.81817305,214.12495840003248,0.078125
2,1,1,72,144,9114458.689000051,182297114.34288478,106654303.01740636,422788286.15410113,191.58584479999263,0.09230769230769231
2,1,2,70,214,6337615.344086279,120482286.86993852,92452025.2219577,422899923.7679337,167.87588110001525,0.10666666666666667
2,1,3,68,282,2074275.752109685,75489403.80253768,59964072.86765109,310159312.62922823,156.08022980001988,0.11554621848739496
2,1,4,67,349,-229698.49367208406,54845242.8752985,54344324.37388973,243650349.91596484,137.0274940999807,0.1111111111111111
2,1,5,66,415,-2097650.533107036,30890476.801676597,37932644.16070518,175509306.84356746,104.52807739999844,0.12077294685990338
2,1,6,65,480,-2097650.533107036,22822498.066608127,32692585.759409968,141367811.15195125,85.92585479997797,0.11922503725782414
2,1,7,64,544,-3873384.6079391055,16180344.312921803,23577230.641652666,126230215.2194356,83.44218920002459,0.1298342541436464
2,1,8,63,607,-3873384.6079391055,10039713.21014658,15673813.431050638,74924527.80623707,82.14741779997712,0.12743823146944083
2,1,9,62,669,-3873384.6079391055,7456825.860243532,11813943.683513634,73741273.05192487,68.36230540001998,0.1334981458590853
2,1,10,61,730,-3873384.6079391055,3143565.190149912,5661573.390207965,31823674.906132966,71.09187219996238,0.1431924882629108
2,1,11,60,790,-3873384.6079391055,4354381.174024682,7176360.049653403,34264483.30909869,69.68997479998507,0.15478841870824053
2,1,12,59,849,-3873384.6079391055,2477094.8150202655,5217622.153214243,19319204.189994283,66.75560229999246,0.1636556854410202
2,1,13,58,907,-3873384.6079391055,3345965.6944955937,5765135.718610314,19545451.76027689,54.69835940003395,0.177732379979571
2,1,14,57,964,-3873384.6079391055,2525908.017168831,5583410.478318365,16326740.673526706,69.26294909999706,0.1873170731707317
2,1,15,56,1020,-3873384.6079391055,2336115.9982620543,5300678.723433294,14805147.79611195,78.38002530002268,0.1958955223880597
2,1,16,55,1075,-3873384.6079391055,706745.4402977312,4663194.934304366,18540152.69471796,80.3859185000183,0.20992028343666963
2,1,17,54,1129,-3875748.357686674,2142140.651982646,6682235.469419363,21128753.47640098,68.50278239999898,0.22504230118443316
2,1,18,53,1182,-3875748.357686674,940755.6852381421,5427773.1090258425,20100742.489684746,77.02195910003502,0.23832528180354268
2,1,19,52,1234,-3875748.357686674,-194140.9656430758,4345483.9457330555,15882580.58963703,69.89687980001327,0.2598001537279016
2,1,20,51,1285,-3875748.357686674,-232292.00194009268,4302863.885273981,18185625.37489783,73.38395729998592,0.27172312223858613
2,1,21,51,1336,-3875748.357686674,814091.2243537382,4948308.365634079,15756366.981343143,64.17980240000179,0.28480113636363635
2,1,22,50,1386,-3875748.357686674,97824.36214335563,4678716.068348637,17797899.30063439,56.05811009998433,0.29965635738831614
2,1,23,49,1435,-3875748.357686674,1340566.1319842362,6354564.265510575,24374975.294758417,53.455725400010124,0.3115410273515677
2,1,24,48,1483,-3875748.357686674,253682.63474817993,4142047.915167255,9807183.068165813,59.18205550004495,0.32559638942617664
2,1,25,47,1530,-3894089.8217207603,725951.889932512,5979160.035002371,18477072.381115343,52.39892469998449,0.33897243107769426
2,1,26,46,1576,-3928633.9830544107,-1176068.9279788479,3938713.9852778804,10817010.535198411,55.083445199998096,0.3537621359223301
2,1,27,46,1622,-3928633.9830544107,-704232.979017098,5642326.867376334,19079738.021202218,47.446293300017715,0.36910377358490565
2,1,28,45,1667,-3928633.9830563925,-1994962.6002053383,2987701.2991084526,8035292.298801845,49.11373729998013,0.38316151202749144
2,1,29,44,1711,-3928633.9830563925,-1571673.5717232646,4283264.835721105,16852919.297377612,45.02754929999355,0.39486893474623536
2,1,30,43,1754,-3932837.0250087995,-2670759.1800360493,2697976.6501858137,10857751.62776767,48.59137689997442,0.40825190010857765
2,1,31,43,1797,-3933446.986573415,-2782865.2012127,2815574.235978563,9048544.374958089,41.602825000009034,0.41926945473795657
2,1,32,42,1839,-3933896.581553722,-2707932.111836847,2876985.756242184,11257448.000541972,45.69928439997602,0.42953020134228187
2,1,33,41,1880,-3933896.581553722,-3546407.0577111403,703017.9651460352,77875.75330293551,41.24570119997952,0.4402420574886536
2,1,34,41,1921,-3939400.734782934,-3164732.963739833,2129970.091161966,8136082.339744151,29.22039789997507,0.45108695652173914
2,1,35,40,1961,-3952849.722414883,-3043835.740658691,2076818.9937544316,5423863.0020802645,27.37957400002051,0.4605326876513317
2,1,36,39,2000,-3952849.722414883,-3602580.1907129916,952268.4072541586,834300.5816722605,27.320714099972975,0.469833729216152
2,1,37,39,2039,-3956511.4906472284,-3375625.615322259,2067900.9462625177,8873055.278307183,17.21865799999796,0.47923471768548764
2,1,38,38,2077,-3956511.4906472284,-3388775.9174576397,2359286.559449889,10364333.785650652,12.504404100007378,0.48807339449541287
2,1,39,37,2114,-3956511.4906472284,-3770319.7919711205,802960.3367478581,1037219.848279316,19.08100619999459,0.49639314697926057
2,1,40,37,2151,-3956511.4906472284,-3908646.0161963715,43611.56041889064,-3731144.3642302435,17.432795300032012,0.5044326241134752
2,1,41,36,2187,-3956511.4906472284,-3915187.286092711,54902.195947521795,-3697499.6996569037,17.265721500036307,0.5119930222416049
2,1,42,36,2223,-3956803.7873008996,-3923134.4061879506,27143.54073876171,-3851016.9813649543,18.57675060001202,0.5190905190905191
2,1,43,35,2258,-3956803.7873008996,-3926515.1109852213,29927.08817061902,-3834245.9495443236,10.637127000023611,0.5262045646661031
2,1,44,34,2292,-3956803.7873008996,-3917727.1544538997,69449.40748180267,-3660732.4390327837,8.065846799989231,0.5329166666666667
2,1,45,34,2326,-3956803.7873008996,-3941178.8074716493,16103.46122146886,-3886336.351372957,10.009136500011664,0.5394412489728841
2,1,46,33,2359,-3956803.7873008996,-3946623.8870034493,8952.103689317559,-3919833.9522830397,7.726289900019765,0.5456019456830158
2,1,47,33,2392,-3957210.3898946606,-3946058.771186263,13135.639625499116,-3890346.3506571725,7.933401700051036,0.5516
2,1,48,32,2424,-3957210.3898946606,-3948644.4964218517,9619.133649644602,-3918714.445346292,7.582685000030324,0.5572669826224329
2,1,49,32,2456,-3957210.3898946606,-3947412.522822734,9797.42837805784,-3919748.238461133,7.14168860000791,0.5627925117004681
2,1,50,31,2487,-3957210.3898946606,-3949262.9161934466,9694.910090870995,-3924925.792689886,7.017662999976892,0.5680154142581888
2,1,51,31,2518,-3957210.3899066113,-3950348.0382022904,9028.25574769396,-3922095.8374236673,7.076924799999688,0.5731150038080731
2,1,52,30,2548,-3957210.3899066113,-3950918.258000746,9776.010049855717,-3913836.899560593,8.909404800040647,0.5779367469879518
2,1,53,30,2578,-3957210.3899066113,-3953422.5578014897,4841.14810508819,-3932984.701837465,9.371757599990815,0.58265078183172
2,1,54,29,2607,-3957360.5339735765,-3950164.7072211187,10617.479319838705,-3920483.7094005756,8.887656499980949,0.5871086556169429
2,1,55,29,2636,-3957360.5339735765,-3955682.465812363,1510.8800101650745,-3951556.3408862334,6.366389899980277,0.5914723032069971
2,1,56,28,2664,-3957360.5339735765,-3953780.9406420025,7409.10404482937,-3919437.1576297525,6.4549781999667175,0.5955988455988456
2,1,57,28,2692,-3957360.5339735765,-3956057.827414499,1257.3149474305567,-3952323.09607644,6.762474499992095,0.5996428571428571
2,1,58,27,2719,-3957360.5339735765,-3953924.784962878,6994.474324402636,-3928102.940619137,6.4552467000321485,0.6034665723381677
2,1,59,27,2746,-3962028.180359332,-3956682.5781559846,1546.1459387691084,-3953268.061555408,8.801461499999277,0.6072179397337071
2,1,60,26,2772,-3962028.7408520225,-3957706.6879673833,1937.305237544175,-3955058.224588312,7.043162799964193,0.6107638888888889
2,1,61,26,2798,-3962237.011012979,-3960327.5512307663,1861.2710680175117,-3956805.1664898675,8.145374700019602,0.6142463867859601
2,1,62,25,2823,-3962281.859934369,-3957941.4629996894,6467.700698892562,-3944373.606132608,11.251530400011688,0.6175366769020812
2,1,63,25,2848,-3962281.859934369,-3958291.133071818,6014.703162726342,-3943598.1370448824,9.352345999970566,0.6207713125845737
2,1,64,25,2873,-3962327.524987649,-3959195.57681776,5617.788145889662,-3946140.975221703,8.969420699984767,0.6239516940623951
2,1,65,24,2897,-3962380.9847182482,-3950604.612055631,21933.018285256927,-3851758.677623853,8.342833700007759,0.626955074875208
2,1,66,24,2921,-3962380.9847182482,-3955100.481184326,22218.99871160145,-3851367.3125173673,9.167112700000871,0.6299108616705184
2,1,67,23,2944,-3962380.9847182482,-3957817.0140277953,6823.431900705663,-3945833.7456894293,5.478864300006535,0.632699868938401
2,1,68,23,2967,-3962380.9847182482,-3958460.7916036514,6495.472256275924,-3945736.815961601,5.391115100006573,0.6354471544715448
2,1,69,23,2990,-3962380.9847182482,-3958635.121938997,6350.242324723967,-3945535.2534674257,4.996299599995837,0.6381536475145255
2,1,70,22,3012,-3962395.1038490627,-3958097.2316418663,6892.754559394035,-3945030.424437098,4.967655100044794,0.6407051282051283
2,1,71,22,3034,-3962454.585530121,-3961093.6123610665,3295.6933362224395,-3946866.0369918495,5.026174399943557,0.6432208784213876
2,1,72,21,3055,-3962454.585530121,-3961350.7729671993,3541.1048732679506,-3945543.630127698,4.8752190000377595,0.6455896300980082
2,1,73,21,3076,-3962454.585530121,-3961205.742325689,3542.2398723572132,-3946137.090129217,4.830926599970553,0.647927135678392
2,1,74,21,3097,-3962454.585530121,-3959830.6829413814,5608.6909531210185,-3945922.9203183353,5.140844800043851,0.6502340093603745
2,1,75,20,3117,-3962454.585530121,-3959720.2561759003,5898.313925072274,-3945127.8169225156,5.101204800012056,0.6524031007751938
2,1,76,20,3137,-3962454.585530121,-3959738.8382917047,5696.694493676419,-3946042.1440865137,4.945094000024255,0.6545454545454545
2,1,77,20,3157,-3962454.585530121,-3958925.83333063,6430.074773870562,-3946014.882779779,4.923019500041846,0.6566615620214395
2,1,78,19,3176,-3962454.585530121,-3958872.6473879875,6614.582794495519,-3945889.3076448794,4.786793699953705,0.6586479902557856
2,1,79,19,3195,-3962454.585530121,-3956599.1382729723,7315.043085991945,-3945940.953624254,4.699321100022644,0.6606115652437178
2,1,80,19,3214,-3962454.585530121,-3962279.6194186257,185.6496305477503,-3961725.760918377,4.733452500018757,0.6625526791089705
2,1,81,18,3232,-3962463.644390337,-3959344.9751307997,6139.0845208004785,-3945558.0295043625,4.461819000018295,0.6643712574850299
2,1,82,18,3250,-3962463.644390337,-3958752.2128536594,6755.900571958369,-3946005.8104114532,4.488394399988465,0.6661703394877904
2,1,83,18,3268,-3962465.985859528,-3962392.7727548704,53.03743450677825,-3962270.489721939,4.427805799990892,0.6679502369668247
2,1,84,18,3286,-3962466.57480363,-3960313.5070180018,5138.268680526715,-3946173.7465955094,4.823101299989503,0.6697112551561579
2,1,85,17,3303,-3962474.3881907463,-3960496.9918490974,5270.773664480326,-3946023.4999756254,4.304280399985146,0.6713573732043389
2,1,86,17,3320,-3962474.3881907463,-3958265.7752756923,6899.047716252732,-3945654.3128121365,4.205646499991417,0.6729871645274212
2,1,87,17,3337,-3962474.3881907463,-3959233.480701159,6207.811967905024,-3946066.927379312,4.332442599989008,0.6746008708272859
2,1,88,16,3353,-3962474.7431897596,-3961477.2666652547,2002.4802805088927,-3957289.6410499886,3.742074500012677,0.6761051719156314
2,1,89,16,3369,-3962474.7431897596,-3958803.1012174007,5316.501582427502,-3946140.1077092513,3.6196151000331156,0.6775956284153005
2,1,90,16,3385,-3962474.7431897596,-3959760.6132872566,5430.9235286138455,-3946020.5268103573,3.641563600045629,0.6790724305754365
2,1,91,16,3401,-3962474.7431897596,-3961099.5554185966,4061.4183408952504,-3946119.3157955837,6.191005199973006,0.6805357651752636
2,1,92,15,3416,-3962474.7431897596,-3961021.393018597,4170.111679781084,-3946162.972640086,5.867618999967817,0.6818955732122588
2,1,93,15,3431,-3962474.7431897596,-3961769.288391241,1745.464709796065,-3957319.189888237,3.6524099999805912,0.6832438541961006
2,1,94,15,3446,-3962474.7431897596,-3961077.332572555,2276.4133389164112,-3957296.0147439484,3.913375200005248,0.6845807540799099
2,1,95,15,3461,-3962475.052091453,-3961359.0375956427,4074.766554825626,-3946113.325623013,3.575218699988909,0.6859064163631269
2,1,96,14,3475,-3962475.052091453,-3961305.9488001494,4203.39927834126,-3946150.3801880646,3.637273999978788,0.6871336868545911
2,1,97,14,3489,-3962475.052091453,-3962088.082845077,1325.8551581446482,-3957309.9665692747,3.2171357999905013,0.6883514039477342
2,1,98,14,3503,-3962475.052091453,-3961732.1755377254,1801.3432723595422,-3957308.495280316,3.4488590999972075,0.6895596787593464
2,1,99,14,3517,-3962475.0836622454,-3959773.1038869736,5703.217457874677,-3946168.8263893835,3.254959600046277,0.6907586206896552
2,1,100,13,3530,-3962475.0836622454,-3959958.223809155,5885.8958531898015,-3946146.8471295256,3.09068829996977,0.6918636613523914
2,1,101,13,3543,-3962475.0836622454,-3962469.3096867823,11.564129242845707,-3962429.9258858394,3.262397199985571,0.6929608326485894
2,1,102,13,3556,-3962475.336600799,-3956195.7206057715,7938.598457618347,-3946137.76734774,3.293267900007777,0.6940502183406113
2,1,103,13,3569,-3962475.336600799,-3957448.7444743984,7528.260933929262,-3946150.273919923,3.383040999993682,0.6951319010062551
2,1,104,13,3582,-3962475.336600799,-3961218.0968207396,4345.607571350434,-3946164.4739975296,3.309770899999421,0.6962059620596206
2,1,105,12,3594,-3962475.336600799,-3961112.8023127117,4508.833468061469,-3946158.697226435,3.139465799962636,0.6971907077255538
