n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,0,20,-3744939.4049561676,-2741682.7059768573,1167238.7798184184,1539149.1876663081,52.06267449998995,0.007952286282306162
1,0,21,-3744939.4049561676,-2272562.4259927096,2501679.2339035706,9484711.750938566,53.03324810002232,0.009345794392523364
1,0,22,-3744939.4049561676,-2961806.0620020423,1231715.6250187927,1713398.4581482522,51.63763770001242,0.012367491166077738
1,0,23,-3773171.4646355044,-2719756.435035689,1952488.0093598545,6298320.220236563,51.611284199985676,0.01839464882943144
1,0,24,-3773171.4646355044,-3088478.3947189525,1333482.1305655933,2767815.67837683,52.866035800019745,0.017488076311605722
1,0,25,-3773251.186965242,-3059920.015100122,2314909.2146589793,9699025.789047634,52.918030500004534,0.016666666666666666
1,0,26,-3773251.186965242,-2926108.0119030904,2661820.3196909097,11277459.324852467,51.45730830001412,0.020260492040520984
1,0,27,-3774693.548937887,-3076929.4535264894,2142939.828750214,8426544.563199013,52.46638749999693,0.022130013831258646
1,0,28,-3774693.548937887,-3059265.060157072,1819577.1088727375,4388332.056083967,52.81404480000492,0.025165562913907286
1,0,29,-3776077.4355316907,-3340054.700373698,1219105.8528428953,2983591.132440198,52.5510704999906,0.029224904701397714
1,0,30,-3776261.0967486333,-3291949.8412904525,1010259.8690946168,1566388.047859842,49.50790309999138,0.03785103785103785
1,1,0,-2674847.916526871,61144340.422911204,56936887.05963345,206775758.9242704,54.472011300036684,0.0
1,1,1,-2674847.916526871,41399307.151304364,49724320.49380257,191736305.63419536,50.41914249997353,0.0
1,1,2,-2674847.916526871,20242571.971404284,29359586.778614778,118050058.44043343,37.092175199999474,0.0
1,1,3,-3550859.565995246,7768528.853766236,17398029.210429996,78668582.90133595,36.04238110000733,0.0
1,1,4,-3550859.565995246,3959506.1058399538,14301533.68593484,79151134.79799108,23.269242600013968,0.0
1,1,5,-3550859.565995246,1137972.1180533548,4110061.820093526,19342264.140342567,23.14012970001204,0.0
1,1,6,-3550859.565995246,-436686.6181537999,2011310.345304575,6207920.98963514,37.55731579998974,0.0
1,1,7,-3550859.565995246,1597004.934879851,6161401.148908538,27755606.909457188,40.66294230002677,0.0
1,1,8,-3591857.9113925435,1675724.6526289936,5590451.482983905,19096124.239035208,48.03401530004339,0.0
1,1,9,-3591857.9113925435,1432317.4107983462,6294261.397460286,22786131.447315868,47.831034799979534,0.0
1,1,10,-3591857.9113925435,-864976.3055987571,2127858.102885062,5826528.213007545,48.37827300000936,0.0
1,1,11,-3591857.9113925435,-241542.34437174883,3690578.8309388147,10992523.921518791,47.562848199973814,0.00398406374501992
1,1,12,-3655604.126746526,-1025962.4682545518,3559221.668491431,11389921.494061898,49.95447920000879,0.007142857142857143
1,1,13,-3655604.126746526,-336436.53577848535,4085962.6017137947,16795766.037943915,51.35532540001441,0.006472491909385114
1,1,14,-3700856.2051844224,-1197996.9112964554,2871415.3528200435,8528539.40588484,50.33420990000013,0.008902077151335312
1,1,15,-3700856.2051844224,-320139.621812374,3132409.522186383,6915620.700733891,51.90046799997799,0.008174386920980926
1,1,16,-3700856.2051844224,-1686236.5209273496,3641687.9044073126,17490665.5029697,52.20171220001066,0.007556675062972292
1,1,17,-3759407.5602490194,-1866610.4808490386,2328185.909545212,7664896.140189648,50.599587699980475,0.009411764705882352
1,1,18,-3759407.5602490194,-1163122.3188688145,4240425.923964068,16840695.51975067,52.44015979999676,0.010964912280701754
1,1,19,-3759407.5602490194,-2360332.5180904623,1664408.923946413,4687664.280292481,53.75714539998444,0.012295081967213115
1,1,20,-3759407.5602490194,-2264654.3219240326,1963177.549043546,6083860.543539643,54.08446810004534,0.011538461538461539
1,1,21,-3767994.9844905343,-1886783.4925098054,3361851.7611348024,12768516.43078903,50.91257130005397,0.012750455373406194
1,1,22,-3767994.9844905343,-2220196.582831948,2668222.065699075,10663639.301113741,52.870939299988095,0.01206896551724138
1,1,23,-3768537.144338209,-2755198.2870222777,1337440.9536575817,2311302.3584037013,54.29811480001081,0.011437908496732025
1,1,24,-3768537.144338209,-2676386.632513376,1688255.2889784966,4099791.1167959403,53.94764860003488,0.010869565217391304
1,1,25,-3772663.427160861,-2190690.3870983627,3051134.876139135,11924095.399651824,50.98255680000875,0.014814814814814815
1,1,26,-3772663.427160861,-2985807.945915629,2192068.9487872566,8341637.936002799,54.143007300037425,0.014144271570014143
1,1,27,-3772663.427160861,-3096234.5410309304,761552.7947729715,-975880.9349770229,52.48044800001662,0.017591339648173207
1,1,28,-3772975.1365343463,-2996443.7205800675,2572196.2588930596,10702693.195725437,52.838339000009,0.01818181818181818
1,1,29,-3774816.7625801265,-2960995.014043129,2550935.6840336393,10513948.618363423,50.55672120000236,0.0225
1,1,30,-3774816.7625801265,-3363723.0765893348,902091.8747538019,1026923.2893822882,52.40402100002393,0.025240384615384616
1,2,0,1992900.1012842953,79562612.63442892,46071915.272997126,148769907.5729117,52.73859419999644,0.0
1,2,1,-1509110.0650770366,51639422.58467792,38576052.61563236,146972759.45634183,53.43524319998687,0.0
1,2,2,-1509110.0650770366,26630159.71930368,27493959.63103296,108790025.61360618,51.647105999989435,0.0
1,2,3,-3546909.9211550336,11605958.695035947,24504358.836144254,93723544.61160173,49.09116080001695,0.0
1,2,4,-3546909.9211550336,5747866.069765774,16582446.852334278,90244874.31334697,23.265015300014056,0.0
1,2,5,-3892169.3273638263,2754403.5410766,9039062.445305584,41667165.52344654,25.960682499979157,0.0
1,2,6,-3892169.3273638263,1717502.5063941143,4696132.337935194,17139044.646205407,25.99350909999339,0.0
1,2,7,-3892169.3273638263,2416051.6165386504,6607590.944584386,20479412.59865596,40.3808749000309,0.0
1,2,8,-3892169.3273638263,1613770.326479145,6322889.416159254,19309616.51379472,38.718867799965665,0.0
1,2,9,-3892169.3273638263,-115461.15968245285,4693967.762908241,13959486.038838703,39.595945700013544,0.004694835680751174
1,2,10,-3892169.3273638263,814773.0929359889,5573593.163222016,16195470.83200514,49.27307340002153,0.008333333333333333
1,2,11,-3892169.3273638263,-2168301.3559469404,1439762.3530778966,2494831.1024255464,52.51584989996627,0.007407407407407408
1,2,12,-3892169.3273638263,-336547.60874854436,5174437.979502988,18197418.02045221,49.05530349997571,0.010101010101010102
1,2,13,-3901421.7397797946,432117.949047245,7092154.851488533,25163486.11206272,49.75892539997585,0.018404907975460124
1,2,14,-3901421.7397797946,-1508022.0475154282,3522530.041530878,10061485.398767453,49.917701600003056,0.01977401129943503
1,2,15,-3929320.013674462,-2179639.3522114046,2285497.1056864657,7172830.61517185,52.589240700006485,0.02077922077922078
1,2,16,-3929320.013674462,-495579.2895263187,5366037.2947528465,15993362.39847212,50.44261689996347,0.026570048309178744
1,2,17,-3929320.013674462,-856745.4688276235,4393467.814857574,11504634.608707074,50.5374953999999,0.02927927927927928
1,2,18,-3929320.013674462,-2259961.8477593204,2829788.332814482,11523825.524984993,51.861564600025304,0.031578947368421054
1,2,19,-3946251.4061245043,-1481756.6550395645,4233954.094956362,11265478.34452294,51.1085286999587,0.03557312252964427
1,2,20,-3946251.4061245043,-2147657.9462097296,2588906.661930053,8016251.104535516,44.81122759997379,0.04307116104868914
1,2,21,-3950503.4235858433,-3238426.1923455624,1153665.657468639,2064511.6982939914,52.44897199998377,0.045936395759717315
1,2,22,-3950503.4235858433,-1714896.918070823,3417900.4157139272,10383781.77637325,51.54715130000841,0.05351170568561873
1,2,23,-3950503.4235858433,-2805824.3731142054,1580220.3669270806,1948813.9549638033,51.99375959997997,0.05555555555555555
1,2,24,-3955263.666163478,-2559883.758706756,2741743.349725829,10745539.181074185,46.3746466000448,0.06505295007564296
1,2,25,-3955263.666163478,-2783096.471979508,2994108.932275396,10292709.950430773,49.95493499998702,0.07503607503607504
1,2,26,-3955263.666163478,-3290566.432710238,1031066.4763996575,415746.7623796649,50.34892710001441,0.08275862068965517
1,2,27,-3955263.666163478,-2845386.3187395297,2208071.541654356,7415118.901856229,51.59324750001542,0.0845442536327609
1,2,28,-3955263.666163478,-3096367.7791491062,2205422.3105944386,7784304.226060474,50.80839169997489,0.08871989860583017
1,2,29,-3956640.416887533,-3219823.6166003095,1511853.8374740377,2123236.664783282,49.510426399996504,0.09866017052375152
1,2,30,-3956705.8292700276,-3736247.3150661625,404590.3593509946,-2004391.4596993187,44.18455399997765,0.11019929660023446
