scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active,recompute_p_shift_mw,recompute_p_shift_frac_s,recompute_coef_delta_max,recompute_jnet_delta_won
summer,0,0,31,0.0,0.1881717151796464,0.1881717151796464,0.09473307043088935,0.21067261100321943,0.21067294798961134,0.9999984004287445,-6.311376675810498e-05,True,0.0005625223955893264,0.22039297982774145,0.5000000000000001,7.034750000000001,130.62,7.185512271970117,6.9845781417065655,6.986367071631959,0.986115502691062,False,0.1881717151801855,0.893193535173128,0.096705371033691,0.04584231347924208
summer,1,0,31,0.0,1.994245790546928e-13,1.994245790546928e-13,2.8047237538117855e-12,2.8118046692341937e-12,0.21067294798961134,1.3346776109920144e-11,0.21060949723364952,False,6.530950225448758e-14,0.02203991346171822,0.050001396321571946,6.447649999999999,122.52,6.573632573047587,6.573632573613721,6.573632573537327,0.9860782879724409,False,8.155542693572705e-14,3.8711864866365615e-13,1.1173167223687684e-05,2.527395554466412e-08
summer,2,0,31,6.487418009727385e-07,0.0,-6.487418009727385e-07,1.4635401269351495e-06,1.6008796417840742e-06,0.21067294798961134,7.5988856521959164e-06,0.21060789635681954,False,2.3803446020283413e-08,0.022039297982774052,0.049999999999999795,6.1959,111.95,6.311975827253596,6.3119765016552565,6.311976510354944,0.9874246373423969,False,6.487418014016235e-07,3.0793787602650063e-06,3.6451318493544655e-07,6.329918847552259e-08
summer,3,0,31,0.02722216676192114,0.0,-0.02722216676192114,0.0429884989910158,0.05088278106309059,0.21067294798961134,0.2415249871834504,0.15972671617337075,False,0.0005915153575292368,0.022039297982773962,0.04999999999999959,6.042,107.47,6.152230182343842,6.180545733173083,6.180865042487263,0.9883185834463264,False,0.02722216676230633,0.12921529328791045,0.015563563820482343,-0.004174598962198648
summer,4,0,31,0.18817819674884154,0.0,-0.18817819674884154,0.09472094426781648,0.21067294798960903,0.21067294798961134,0.9999999999999891,-6.345075314770354e-05,True,0.000562368781019188,0.04786435212846185,0.1085886496155016,5.94985,104.36,6.056656131750002,6.253449318023139,6.254846869444663,0.9873397036497072,False,0.18817819674882275,0.8932243011955296,0.11409613799745154,-0.020218617526790716
summer,5,0,31,0.18817819674885072,0.0,-0.18817819674885072,0.09472094426779697,0.21067294798960848,0.21067294798961134,0.9999999999999865,-6.345075314714843e-05,True,0.0005623687810189443,0.22638767074175667,0.513600004225862,5.9432,104.35,6.04976122818321,6.246545286920514,6.2479402778926385,0.9873752456132754,False,0.18817819674882497,0.8932243011955402,0.11420612538997767,-0.020229846375379064
summer,6,0,31,0.014600996048058836,0.0,-0.014600996048058836,0.025774362574058164,0.02962274213664967,0.21067294798961134,0.1406100898066439,0.18098675509981166,False,0.0003755436522147712,0.40490600397838244,0.9186000486377922,6.040100000000001,107.59,6.150259008515443,6.165440195561519,6.165614985824541,0.9883208683429537,False,0.014600996047718941,0.06930645907342096,0.008372042109398615,0.016217024026425934
summer,7,0,31,1.2326094228180594e-05,0.0,-1.2326094228180594e-05,3.73116197685083e-05,3.9294905123587287e-05,0.21067294798961134,0.00018652088698889327,0.21057020233133775,False,6.742202723851679e-07,0.4187466616727089,0.9500000000000005,6.35075,114.98,6.4728686591927795,6.472881482119208,6.472881656005803,0.9865969206269721,False,1.2326094228438078e-05,5.850819645361349e-05,6.7818654326337e-06,3.856572385240949e-09
summer,8,0,31,1.2326094228083898e-05,0.0,-1.2326094228083898e-05,0.030306826186609796,0.03030682869318359,0.21067294798961134,0.14385723930097602,0.18030266854327773,False,0.0007573625649738883,0.41874666167270896,0.9500000000000006,6.84285,127.23,6.985253043091473,6.9852987840773935,6.985266097253021,0.984245818725764,False,1.2326094228363224e-05,5.8508196453258185e-05,6.368758129124048e-06,7.454240118147208e-06
summer,9,0,31,1.2326094225615464e-05,0.0,-1.2326094225615464e-05,0.1328996958978425,0.13289969646944877,0.21067294798961134,0.6308341803618863,0.07770980076701256,False,0.003322184259380582,0.4187466616727089,0.9500000000000005,7.47935,134.5,7.650457756139371,7.650453124247737,7.650470885796042,0.9817944319976211,False,1.2326094227719506e-05,5.850819645020265e-05,5.909174735891419e-06,8.369680303856042e-06
