n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok
1,0,1174127800,-30411190.281780586,"[29.0, 2.4, 0.33487364551559184]",92.04991670000004,0,3,-2810508.3242727807,30411190.204987176,31359247.636585496,14256047.231549246,1667729.0536623513,29691518.582923595,15204104.663147569,0.0,0.0,0.0,0.0,True
1,1,500939758,-20275392.858947158,"[8.0, 2.4, 0.459920289244093]",83.44733580000002,0,2,-16775.210353288145,20275392.85895034,22999292.807047136,15457890.71545898,2290484.5750736916,20708808.231973946,18181790.66355578,0.0,0.0,0.0,0.0,True
1,2,4007147622,-30410894.91834139,"[29.0, 2.4, 0.33492619520766476]",84.5861509,0,10,-3550330.8383382983,30410894.918344922,31358986.663179353,14257264.26323329,1667990.7609909186,29690995.902188696,15205356.008067718,0.0,0.0,0.0,0.0,True
