n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,23510760.569607522,"[18.0, 0.2810818390113818, 1.952330210239768]",97.01442029999453,0,0,3.7841758171452966e-06,-23510760.549839124,2364485.2025801484,21461563.52762114,6062895.908752622,-3676264.0577551336,6040743.98756888,-3676258.784988431,47336809.28004041,0.0,0.0,0.0,0.0,True,-0.03393525630235672,0.028547462814890862,1.779242153665539e-06,0.06666666666666667,8352,1,33.62436209997395
