n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,0,32,-3771318.6085463427,-2978046.100894731,945898.6625035851,-34468.931090252474,37.07326939998893,0.30439814814814814
1,0,33,-3771318.6085463427,-2067643.4362686924,3237524.580362712,10027547.163873335,32.34157059999416,0.3229050279329609
1,0,34,-3773066.8112881985,-1888226.2155386892,3214009.541145586,9303885.958350727,32.27963499998441,0.34017278617710583
1,0,35,-3773532.732571766,-3048118.922037065,1910316.2043389117,7235781.932021983,29.62253240001155,0.3569937369519833
1,0,36,-3773532.732571766,-3037283.746522288,1114321.481689753,482776.82363256626,26.835093999980018,0.37373737373737376
1,0,37,-3773532.732571766,-3225007.445726238,969342.6330645754,1127051.2168948352,26.621036499971524,0.3913894324853229
1,0,38,-3775225.487918813,-2886641.7277008165,2357940.7049655197,7930484.534156826,26.359827200009022,0.40645773979107314
1,0,39,-3775225.487918813,-3255964.44886991,1033110.321037515,1000727.4703642568,26.04541090002749,0.42304147465437786
1,0,40,-3775225.487918813,-2832574.0208821697,1928176.6243998818,4609696.553719632,30.526880100020207,0.4368845120859445
1,0,41,-3775620.090605581,-3158638.2910412075,2237090.970968755,9073533.92837932,20.351818799972534,0.4516971279373368
1,0,42,-3775620.090605581,-3174497.875392123,1718368.2250030723,5410865.144423823,23.415014699974563,0.46486028789161726
1,0,43,-3776302.3739218693,-3400272.7298283256,706286.7153663929,-947847.4829560881,24.618966600042768,0.4765045342126958
1,0,44,-3776302.3739218693,-3361928.571553875,1132343.4648409395,1707752.3090865314,20.01556100003654,0.4891566265060241
1,0,45,-3776403.9107247777,-3404941.375454353,723184.1090296345,-985341.5269632451,15.190233399975114,0.5019577133907596
1,0,46,-3776403.9107247777,-3607377.0894923154,393319.35246031644,-2029762.9009418283,15.130357399990316,0.5133689839572193
1,0,47,-3776403.9107247777,-3588867.93599765,575299.600862359,-773306.9540092349,16.944876800000202,0.5249813571961223
1,0,48,-3776403.9107247777,-3637641.9110111455,361838.2929861947,-2082860.5753079485,17.109096399974078,0.5353241077931536
1,0,49,-3776503.3247332964,-3591573.7723283395,615010.4054020923,-568467.744994022,14.373491499980446,0.5459074733096085
1,0,50,-3776557.6078995187,-3655429.0170241585,438689.4104124973,-1278697.118765194,12.261577000026591,0.5560194850382741
1,0,51,-3776557.6078995187,-3686754.568952924,360608.6718607502,-1685932.7414869592,13.488526000001002,0.5656909462219196
1,0,52,-3776601.6327060275,-3437679.5137046417,1361928.6540175343,3966106.7376985773,12.628388200013433,0.5749500333111259
1,0,53,-3776646.2204175275,-3623061.405104899,605459.2307471292,-330414.13381296024,20.287524199986365,0.5831702544031311
1,0,54,-3776646.2204175275,-3127776.7062481632,2552595.9376508775,10374193.290072583,14.729688099992927,0.5905310300703774
1,0,55,-3776656.153670758,-3697943.1447090423,227205.16766777076,-2547207.854934182,10.8517700000084,0.5987460815047022
1,0,56,-3776671.832758667,-3742245.291732177,79106.15649984697,-3399574.3555766903,11.734101100009866,0.6066379840196681
1,0,57,-3776672.965036234,-3355839.0491047213,1837918.023190686,6756164.564318644,14.955216099973768,0.6136226642555757
1,0,58,-3776672.965036234,-3646349.3476497964,375444.66262061306,-2196972.8323157355,15.144899699953385,0.6203429923122413
1,0,59,-3776672.965036234,-3697585.6718638777,270613.594587291,-2241204.2182020117,12.392872299998999,0.6273940800928612
1,0,60,-3776673.1917794403,-3755472.86432441,58851.7106011392,-3461981.787397165,10.79168289998779,0.6341880341880342
1,1,0,-2674812.5905967336,61144478.23052684,56936733.630822115,206775760.29839855,51.95188710000366,0.041666666666666664
1,1,1,-2674812.5905967336,41399138.9180588,49724175.12708262,191736305.20962533,40.62793339998461,0.10204081632653061
1,1,2,-2674812.5905967336,20238993.264532305,29372128.475696858,118079793.94302444,36.213308900012635,0.11594202898550725
1,1,3,-3555060.8603596967,7875246.865191326,17471608.58058681,78709931.11867604,30.408788100001402,0.14942528735632185
1,1,4,-3555060.8603596967,3938219.8280091695,14290068.250954753,79172865.8579822,13.247963600035291,0.19791666666666666
1,1,5,-3555060.8603596967,1064747.3700276306,3956567.799961392,18882317.591004662,19.456308599968906,0.20754716981132076
1,1,6,-3555060.8603596967,-268650.6335779331,1993203.17967144,5243795.102462023,31.163174799992703,0.224
1,1,7,-3555060.8603596967,1560008.4186602954,6439864.928479542,27608262.404954813,31.647314700006973,0.2789115646258503
1,1,8,-3555060.8603596967,1137150.1598072597,4763000.700202608,18439141.61449247,36.80945599998813,0.29411764705882354
1,1,9,-3555060.8603596967,-59928.14868259156,3882900.9791541435,17199688.359041534,34.53667250002036,0.32142857142857145
1,1,10,-3621825.8716688342,-866824.0042299576,1761720.812292899,3118825.452200122,39.97850249998737,0.33183856502242154
1,1,11,-3623701.6050623897,2390718.633391967,6798271.641553742,27285792.047520433,32.3564738999703,0.3562753036437247
1,1,12,-3764522.94913204,401095.3688561459,5048951.763039776,17627296.469611842,37.749445799971,0.38321167883211676
1,1,13,-3764522.94913204,1107385.0830432605,5480456.528606645,19887777.189581946,35.38199219998205,0.40397350993377484
1,1,14,-3764522.94913204,-1007994.5420191039,3146672.810902019,9942232.730060438,33.0677792999777,0.42857142857142855
1,1,15,-3764522.94913204,71277.2981756219,4324694.271451067,14663120.489279777,34.33477549999952,0.4481792717086835
1,1,16,-3764522.94913204,180085.12124477205,4598794.735796449,11856690.134383766,33.99065460002748,0.4675324675324675
1,1,17,-3764522.94913204,-83038.62953024812,4117863.5138773276,16908084.181326658,33.94899090001127,0.48058252427184467
1,1,18,-3764522.94913204,-845041.8658959381,3091595.069916849,7768158.730802514,34.58557920000749,0.5033860045146726
1,1,19,-3764522.94913204,-810912.8687818708,4022864.7939184876,11544865.016833084,39.786492299987,0.5178947368421053
1,1,20,-3764522.94913204,-1232534.827876757,3429773.749452311,9912179.950061254,40.242608200001996,0.5346534653465347
1,1,21,-3765101.689961234,1211406.4208758415,5579082.279279073,17113222.01137628,33.00645179999992,0.552434456928839
1,1,22,-3765101.689961234,8887.856852168712,4887105.166113185,14043153.54554675,33.50295890000416,0.5597147950089126
1,1,23,-3765101.689961234,-909721.3353682895,3536845.3991523306,10518876.4434409,34.405179399996996,0.567062818336163
1,1,24,-3765101.689961234,-925176.5133986033,4491208.643499127,16701834.268650068,31.85194780002348,0.5825242718446602
1,1,25,-3765101.689961234,-221369.1206974028,4614374.561274601,16891803.89072073,33.080379499995615,0.5897832817337462
1,1,26,-3765101.689961234,-1367865.5726069936,3028575.3374155154,11642091.181456922,33.12842659995658,0.6020710059171598
1,1,27,-3765101.689961234,-1540939.2204132495,2727621.2366483584,6928492.361401893,29.60134699998889,0.6166902404526167
1,1,28,-3766517.1479467098,-1854554.4476165911,2652381.2972600064,8168224.198202037,28.632639899966307,0.6309362279511533
1,1,29,-3766517.1479467098,-718406.9470626573,2761731.7606521444,6451822.405384115,32.443516900006216,0.6375488917861799
1,1,30,-3767021.168486789,-1632363.664355637,3721624.658739643,12696830.94038281,33.99320100003388,0.6457286432160804
1,1,31,-3767021.168486789,-1340184.050317266,2716147.0908060735,5480686.777905339,29.971094400039874,0.6549636803874092
1,1,32,-3767021.168486789,-1572543.3059050436,3339753.8423376903,10043306.038723122,29.6980712999939,0.6670560747663551
1,1,33,-3767021.168486789,-1532725.5371476486,2873752.798546432,9654064.465738565,32.32650939997984,0.6749435665914221
1,1,34,-3767021.168486789,-1336781.9926877995,4445553.857570679,16224228.930643298,28.227171599981375,0.6841530054644809
1,1,35,-3767021.168486789,-1743862.4688986517,2995830.7481198604,11422725.771135181,27.235457899980247,0.6903499469777307
1,1,36,-3770231.1108907033,-1048591.5932149626,4044471.1228626533,11293107.057336528,25.184986800013576,0.6975308641975309
1,1,37,-3770231.1108907033,-2260200.7674561567,2705453.7743490227,9859830.147783173,29.36293730000034,0.7045908183632734
1,1,38,-3770231.1108907033,-2600526.378363473,1808485.0685877479,4735136.755262388,31.358247299969662,0.7098646034816247
1,1,39,-3770231.1108907033,-2525821.556762368,2110528.244640626,5372374.743273482,32.41696659999434,0.7166979362101313
1,1,40,-3770231.1108907033,-2926136.0237869844,1658497.3861915197,3656871.1075200625,28.134087200043723,0.7235401459854015
1,1,41,-3772889.9619167186,-2923314.5695500397,1026383.2894296984,-455847.42526336387,28.215975400002208,0.7304964539007093
1,1,42,-3772889.9619167186,-1272750.288745901,4623865.222324364,14485428.20899523,28.831220799998846,0.7351164797238999
1,1,43,-3772889.9619167186,-2572064.5548038594,2910534.5844680606,12655961.085617654,29.037580200005323,0.7409587888982339
1,1,44,-3772889.9619167186,-3116868.4589427137,1066972.5278795348,1061046.283230975,24.098709999991115,0.7475409836065574
1,1,45,-3774055.216441689,-3049671.206194798,1745087.5061527218,6149739.84348171,30.178788000019267,0.7531948881789138
1,1,46,-3775594.465448022,-3267135.129463694,630605.3765673547,-1579199.8176031504,23.710780299967155,0.7593457943925234
1,1,47,-3775594.465448022,-3378254.0886460887,612903.0215206477,-1407807.2709580194,26.28810920001706,0.763677811550152
1,1,48,-3775790.3582243137,-3064572.593801307,1756649.2015574444,5688673.795212425,21.827970000042114,0.7678041543026706
1,1,49,-3775790.3582243137,-3425844.2135314182,612784.9091962152,-1028093.0748324022,18.710755500011146,0.7731884057971015
1,1,50,-3775840.3332667407,-3493171.554587086,514933.16223477566,-2051142.983697353,20.198197000019718,0.7783286118980169
1,1,51,-3775840.3332667407,-3518957.2844020016,442755.1748603549,-2229429.6611218248,21.24746550002601,0.7832409972299169
1,1,52,-3776099.66250767,-3675263.048025375,180732.0477237548,-3071060.6232593637,15.816607699962333,0.787940379403794
1,1,53,-3776424.3624492846,-3513078.167147561,649560.5632306994,-790848.0192069206,17.160131200042088,0.7924403183023873
1,1,54,-3776424.3624492846,-3600119.5136079732,363136.44726005645,-2259488.547161432,20.704994400031865,0.7961038961038961
1,1,55,-3776596.3962784577,-3421433.4268787596,1106375.2355570882,2317506.545397125,14.710249199997634,0.8002544529262087
1,1,56,-3776596.3962784577,-3643381.9607671583,321465.6853676117,-2201638.843317272,14.75734700000612,0.8042394014962594
1,1,57,-3776596.3962784577,-3636631.664671573,394945.556635531,-1977879.5667428076,17.291170399985276,0.8080684596577017
1,1,58,-3776596.3962784577,-3396897.3600302837,1328852.1475619464,1745646.6455517039,18.195778599998448,0.8111510791366906
1,1,59,-3776670.3993426617,-3692750.902094086,268512.0316232437,-2257782.8345900793,14.511749600002076,0.8147058823529412
1,1,60,-3776672.233687317,-3752323.433926561,44720.91231309807,-3597052.719502639,9.391628600016702,0.8181293302540416
1,2,0,1992256.7213721815,79562362.3795298,46071774.281224065,148770281.7190743,52.051556899969,0.041666666666666664
1,2,1,-1509187.6679613553,51639360.6931548,38575884.54267001,146972365.17370975,52.85773659998085,0.03636363636363636
1,2,2,-1509187.6679613553,26639095.758972738,27490022.373055454,108788347.85396641,52.02031970000826,0.023809523809523808
1,2,3,-3546829.4299728777,11589332.621766388,24566881.02964149,93698797.88124236,44.73980989999836,0.027522935779816515
1,2,4,-3546829.4299728777,5737848.277792014,16572025.56501876,90244874.31333852,23.924270599964075,0.025
1,2,5,-3678819.434252005,2927820.259053804,9020096.168379173,41667165.550350666,22.95503989997087,0.023076923076923078
1,2,6,-3678819.434252005,1326438.6368421384,3664717.294202213,14624895.76982201,22.311851000005845,0.0425531914893617
1,2,7,-3833979.565695675,1245365.4910833999,4367701.760450307,14047806.332195427,34.92014429997653,0.0440251572327044
1,2,8,-3833979.565695675,3436233.0161749246,7301244.284317903,20966423.605816647,25.716543500020634,0.05172413793103448
1,2,9,-3867495.698765019,3010701.4930212228,6590432.690794236,18940991.310838453,38.41683780000312,0.06091370558375635
1,2,10,-3867495.698765019,527102.5619470373,4652433.564725836,14788699.232044864,38.831283000006806,0.06363636363636363
1,2,11,-3906288.7904889453,-1627548.6689369173,2412710.4657643097,5776277.520125492,40.58882840001024,0.07755102040816327
1,2,12,-3906288.7904889453,-621250.4889881501,3581181.4587166663,10545231.962053154,35.8360502999858,0.1213235294117647
1,2,13,-3906288.7904889453,1310837.7740411574,6935023.416242594,17514074.029633705,36.584863299969584,0.1505016722408027
1,2,14,-3939884.827747604,-915388.6322478935,3177233.40392162,8832569.444735095,27.47304620000068,0.1882716049382716
1,2,15,-3939884.827747604,-1057018.3037214,3339479.65335277,8991311.796533972,20.747581799980253,0.23275862068965517
1,2,16,-3939884.827747604,44724.854872545926,5543439.200979932,16565353.743594494,26.573444599984214,0.27466666666666667
1,2,17,-3939884.827747604,-546140.9426178243,5159548.3766498435,20271048.65056712,27.601757000025827,0.31435643564356436
1,2,18,-3939884.827747604,-1024767.3285103188,3353598.4995421693,7786063.711997819,27.659788799996022,0.3510392609699769
1,2,19,-3939884.827747604,999806.2134682282,6439925.453652822,22993996.09682341,26.17923939996399,0.3782608695652174
1,2,20,-3939884.827747604,-1575173.5901464322,3610238.4795432584,12326210.691646567,24.9235650000046,0.41020408163265304
1,2,21,-3939884.827747604,773319.7957049554,6971711.305710239,20898786.812053617,29.339146199985407,0.42829457364341084
1,2,22,-3939884.827747604,-100644.18622408435,5228039.666920613,19088295.49129344,25.791593299945816,0.453382084095064
1,2,23,-3939884.827747604,-419945.2687807788,5725701.2619369,20094767.82976395,27.94346039998345,0.47923875432525953
1,2,24,-3939884.827747604,-83096.37954802904,5071779.860405304,11233577.224312352,21.27334349998273,0.5
1,2,25,-3939884.827747604,-1218476.136207181,4134169.7874834184,14236985.241828104,24.833853300020564,0.5197472353870458
1,2,26,-3939884.827747604,-1185543.7329774527,4011340.0500631197,11670393.019596195,24.133957399986684,0.5384615384615384
1,2,27,-3947400.6847379543,-502656.48857900075,5419723.726379481,17259098.307716824,23.564604000013787,0.553623188405797
1,2,28,-3947400.6847379543,-865069.6158318466,5027203.527357202,13815907.006782524,21.647164199966937,0.5702364394993046
1,2,29,-3949216.976588849,-1974095.3845005638,3336066.9390479694,10850600.554693906,23.10154290002538,0.584
1,2,30,-3949216.976588849,-813398.5227873432,5176288.8326842515,15247483.696052872,21.46706480003195,0.5987179487179487
1,2,31,-3954488.711120248,-1285503.6811083881,4376649.235309284,14255068.015149273,20.091123399965,0.6126237623762376
1,2,32,-3954488.711120248,-1806991.1550644585,3841405.3014610084,14900057.600652764,16.704993700026534,0.6252983293556086
1,2,33,-3954488.711120248,-2141620.4941455806,3353068.0849876967,9618302.681963,18.986845900013577,0.6340621403912543
1,2,34,-3954488.711120248,-1552711.0598070985,5305947.344751215,22171601.971305978,18.502433000016026,0.643652561247216
1,2,35,-3954531.4531079624,-2584359.4327341206,2463750.488149594,8474104.409734037,21.233952999988105,0.6523143164693218
1,2,36,-3954531.4531079624,-1992588.4472595816,4380085.541469477,13522428.733714843,17.832666399946902,0.662148070907195
1,2,37,-3954531.4531079624,-3170572.922573085,1312062.2045921255,986015.1724234857,17.673892399994656,0.6717171717171717
1,2,38,-3954531.4531079624,-2831607.548391628,2551666.8487590738,9645184.615923151,14.584314000036102,0.6816846229187071
1,2,39,-3954531.4531079624,-2104152.5383148575,4483614.266630544,15291122.413890027,15.475771900033578,0.6904083570750238
1,2,40,-3955506.2507682424,-3153682.181251779,1918973.8639630885,5162535.884232,15.811140300007537,0.6986175115207374
1,2,41,-3955506.2507682424,-3439416.5365242516,1044399.2912023062,633584.7470300785,15.538150599983055,0.705829596412556
1,2,42,-3955720.205218021,-2570967.7138623847,3300785.7053338173,10934683.585689848,14.661831000004895,0.7135371179039302
1,2,43,-3955986.3538919985,-3430801.0799298445,2085150.832193381,8108730.405525945,13.248719799972605,0.7213254035683943
1,2,44,-3955986.3538919985,-3132756.080194598,3114102.8724535108,13612679.799688337,14.01365810004063,0.727874276261373
1,2,45,-3957222.5326513704,-3606303.2007391425,834907.0190079864,0.00014576794132103998,12.055468900012784,0.7346774193548387
1,2,46,-3957222.5326513704,-3706753.284027228,572314.5276035846,-1244236.5693232287,8.858317100035492,0.7413522012578616
1,2,47,-3957222.5326513704,-3790228.1457603904,267500.2657748126,-2883674.090962721,9.863318899995647,0.7476993865030674
1,2,48,-3957222.5326513704,-3863370.613976351,114582.4971298285,-3490932.785345001,9.196036999986973,0.7537425149700598
1,2,49,-3957222.5326513704,-3518184.154030928,1537018.5166837967,4778866.984384112,12.26848859997699,0.7595029239766082
1,2,50,-3957222.5326513704,-3557342.536535911,1211014.7740991034,2860809.527342586,11.436087500012945,0.765
1,2,51,-3957222.5326513704,-3781849.69087735,429180.4933594203,-1805830.5113720484,8.160222899983637,0.7702513966480447
1,2,52,-3957222.5326513704,-3694973.5048185387,792706.311679583,448395.05483900197,13.025654600001872,0.7752732240437158
1,2,53,-3957369.490662068,-3732313.900176234,530258.7691446382,-1287765.0688843913,9.078527600038797,0.7800802139037433
1,2,54,-3957369.490662068,-3809730.607494919,313291.6423683269,-2719686.470921534,7.852298700017855,0.7846858638743456
1,2,55,-3957383.365666203,-3898191.54758289,100964.92278961431,-3413281.1149553396,10.180135599977802,0.7891025641025641
1,2,56,-3957383.365666203,-3885609.744565722,113081.55047981262,-3518444.871284673,7.958616700023413,0.7933417085427136
1,2,57,-3957383.365666203,-3740498.9424111852,874938.2163307373,1090663.2493600287,8.888389700034168,0.7974137931034483
1,2,58,-3957383.365666203,-3879103.9634535867,270875.30360403407,-2394226.8218735605,10.776298699958716,0.8013285024154589
1,2,59,-3957413.39487293,-3920934.7336521233,65108.700524636166,-3615640.6472609583,8.980411999975331,0.8050947867298578
1,2,60,-3957413.39487293,-3788475.6701823333,658586.9178985169,-372070.4820550233,10.52466989995446,0.8087209302325581
1,3,0,53112.88805541396,71225951.09273303,65396197.128784716,216800814.47640398,52.03213270002743,0.08333333333333333
1,3,1,53112.88805541396,45155573.291987345,42507858.88828351,135601767.64199623,52.150049399991985,0.05555555555555555
1,3,2,-2326719.4779136498,24521825.595697172,27841690.98805112,86654198.13215262,49.664148000010755,0.07317073170731707
1,3,3,-3172940.9274327494,12502950.80890996,17979133.162125688,61881480.2359004,40.424754399980884,0.07547169811320754
1,3,4,-3210650.291425256,4182999.167458293,6378968.711652491,25737645.36046587,20.483272399986163,0.09401709401709402
1,3,5,-3654396.5632362682,1310426.769565283,4827951.255738081,17238142.395718496,21.331193300022278,0.13178294573643412
1,3,6,-3840884.6752081197,1472069.703164469,5879014.487456028,24539240.556295913,25.065247000020463,0.16666666666666666
1,3,7,-3840884.6752081197,325111.2404344686,3695422.544611913,15977200.547095455,27.383392099989578,0.2147239263803681
1,3,8,-3923944.541700499,655094.0701776817,5360105.831223822,18796692.62225277,31.51326420000987,0.2594594594594595
1,3,9,-3923944.541700499,2453038.9830742693,6954776.18042464,26060344.373293944,32.988774900033604,0.3047619047619048
1,3,10,-3923944.541700499,1240740.9278576118,7206809.486347313,26193000.09557575,29.2602761000162,0.3559322033898305
1,3,11,-3923944.541700499,-166200.034988735,4676949.010248304,19994966.635145392,30.540928400005214,0.38846153846153847
1,3,12,-3923944.541700499,1067390.2711630517,5138787.630260196,14404101.3124168,29.81063240004005,0.43205574912891986
1,3,13,-3923944.541700499,178963.8990161388,5177965.903875211,15087664.750096988,26.9791300999932,0.46645367412140576
1,3,14,-3934807.9571372643,95815.11788179379,4861990.25495826,14476928.971567504,27.427570800005924,0.49560117302052786
1,3,15,-3934807.9571372643,-1115640.8577527688,3972572.6651273044,12981103.78437362,27.77575649996288,0.5216216216216216
1,3,16,-3939786.3990783114,-198297.27744954862,5286998.035484507,13940504.022256963,25.15910210000584,0.5452261306532663
1,3,17,-3939786.3990783114,788430.5932179692,5645719.263437658,17543378.819998134,28.23982099996647,0.5690866510538641
1,3,18,-3939786.3990783114,-1574517.6407347573,3316057.574047006,10231609.707007894,21.861391300044488,0.5925110132158591
1,3,19,-3941190.9575888515,-1477522.7152850428,3143868.9867673432,10901172.082828546,28.190199000004213,0.6115702479338843
1,3,20,-3941190.9575888515,603361.9511211351,5587798.52141957,11766584.034787122,25.86034259997541,0.6296296296296297
1,3,21,-3944624.2145390958,478068.51270609756,5199405.529275995,13966697.030640567,20.67929020000156,0.6419294990723562
1,3,22,-3944624.2145390958,-2262802.9282552386,2393353.2663396336,6644769.049985758,26.41624279995449,0.6549295774647887
1,3,23,-3944624.2145390958,-550470.2133081272,4987246.390584135,16379407.686647486,20.788739199982956,0.6677852348993288
1,3,24,-3948355.917761065,-1179331.4984364426,4641598.025388315,15010528.612347428,20.522944800031837,0.6816
1,3,25,-3948355.917761065,-1254958.8950357782,5381528.463666213,17228822.387698878,26.26517359999707,0.6931297709923664
1,3,26,-3953099.145225443,-2496558.69601083,2443393.909871325,6663741.006914798,21.985997200012207,0.7016011644832606
1,3,27,-3953099.145225443,-2871866.5602146275,2072904.6360047704,7007600.641739933,22.66642609995324,0.713490959666203
1,3,28,-3953099.145225443,-1685328.6014287975,4200740.20897684,13611364.413186831,21.74515849997988,0.7226666666666667
1,3,29,-3953099.145225443,-1289976.0594738354,4786852.482879484,13521997.453013526,16.295014199975412,0.7326478149100257
1,3,30,-3953099.145225443,-1865608.7617062859,5051287.853552283,18590779.15337218,14.177716900012456,0.7425742574257426
1,3,31,-3954353.541302575,-2106526.099003259,4381101.685832049,18028222.00066345,18.107638200046495,0.7511904761904762
1,3,32,-3954353.541302575,-2965878.943904247,1846256.929193179,5160512.840110497,18.060667899961118,0.7591743119266054
1,3,33,-3954353.541302575,-2730587.8048489257,2670306.0782121485,9693852.044306835,19.42519209999591,0.7663344407530454
1,3,34,-3954353.541302575,-1733464.8236767936,5009419.77469676,13077162.937530898,18.78389680001419,0.7717041800643086
1,3,35,-3955162.649939997,-3315700.0053215595,1236038.7394558785,2241093.3913058937,16.202724099974148,0.778238341968912
1,3,36,-3955162.649939997,-2984990.7927563805,2249094.895047931,7547978.031506877,19.74950900004478,0.7853560682046138
1,3,37,-3955162.649939997,-2958133.8384984573,2270294.5799750774,7133108.686173756,17.91456320002908,0.791828793774319
1,3,38,-3955304.0443274584,-3596912.9020046215,851561.3826454118,736748.8261664514,13.976467599975877,0.7979225684608121
1,3,39,-3955304.0443274584,-3274079.1688338052,1883007.5775913452,6079601.535841856,14.314271199982613,0.8036697247706422
1,3,40,-3957260.642948985,-3236942.025410944,1622664.30507883,3518873.18987957,11.866425600019284,0.8090990187332738
1,3,41,-3957260.642948985,-3810563.758046425,309153.9480668888,-2282260.553627896,8.398574099992402,0.8143972246313964
1,3,42,-3957260.642948985,-3649753.104286727,679981.285442765,-1024340.9077978493,7.948202100000344,0.8194092827004219
1,3,43,-3957260.642948985,-3598966.4206242594,1141616.5706494453,2534360.985149663,9.801099199976306,0.8241577649958916
1,3,44,-3957260.642948985,-3469309.4946326823,1493710.910117289,4424310.606753629,11.852047699969262,0.8286629303442754
1,3,45,-3957260.642948985,-3550996.4337905897,1164526.4406812694,1058402.6175358938,10.19562200002838,0.8328125
1,3,46,-3957301.1446092073,-3720474.859996062,750204.3908117499,330239.25635076873,7.942387000017334,0.836890243902439
1,3,47,-3957301.1446092073,-3644756.5973661407,849578.5287718896,620844.9653046902,10.208236200036481,0.8406552494415488
1,3,48,-3957301.1446092073,-3489234.204977449,1595554.1946446565,4425979.735521271,10.44037309999112,0.8443636363636363
1,3,49,-3957301.1446092073,-3882348.1832636218,181982.89519314864,-3013579.8532230128,10.273666299995966,0.8479033404406539
1,3,50,-3957301.1446092073,-3878907.2667825352,177126.41436036883,-3015647.10290882,10.45700009999564,0.8512856150104239
1,3,51,-3957301.1446092073,-3868572.879086354,264771.83549383836,-2467275.9540736713,9.672669799998403,0.8545207341944255
1,3,52,-3957301.1446092073,-3918323.5888241343,79436.252653795,-3572340.632688375,6.447008699993603,0.8576180971390552
1,3,53,-3957408.4442459885,-3939532.128424743,26749.404717747235,-3846102.449419234,6.876403799979016,0.860586319218241
1,3,54,-3957408.4442459885,-3922102.9099330558,82198.7927890053,-3622116.5323955845,8.229183699993882,0.8634333120612636
1,3,55,-3957408.4442459885,-3950156.7933818083,9081.493781619383,-3923067.4866531715,6.759860199992545,0.866166353971232
