scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero
summer,14,0,29,0.0,7.668155025770764e-08,7.668155025770764e-08,1.5596270890934862,1.559627089093488,2.4,0.6498446204556201,0.758594894000276,False,0.04678881037235817,0.31797302246378195,0.9498670808334864,7.17433275639,142.31,7.382556015343651,7.3808526324807175,7.382555934090848
summer,15,0,29,0.0,8.271012298882945e-07,8.271012298882945e-07,1.6025164941657626,1.602516494165976,2.4,0.66771520590249,0.7157054889277881,False,0.04807547001194242,0.31796405856612625,0.9498403033690551,7.311221542095001,145.06,7.527796305012301,7.525186038437907,7.527795427535549
summer,16,0,29,0.0,0.14281249336255394,0.14281249336255394,1.578313019291776,1.5847609899055288,2.4,0.6603170791273038,0.7334609931882352,False,0.04325845489628929,0.31795430461100854,0.9498111658000801,7.386042741735001,145.39,7.607257465347377,7.447826116549056,7.455873385966022
summer,17,0,29,0.0,1.4099895637320494e-07,1.4099895637320494e-07,1.6782855147250282,1.6782855147250342,2.4,0.699285631135431,0.6399364683687299,False,0.05034856121178238,0.16741048728760372,0.5000981203645986,7.517830082010001,143.23,7.747347186917143,7.743440426368543,7.747347036816469
summer,18,0,29,0.0,6.201134961515837e-08,6.201134961515837e-08,1.6649259754145898,1.6649259754145909,2.4,0.6937191564227462,0.6532960076791732,False,0.049947777402097285,0.16740566053918357,0.5000837016274483,7.505076468435001,141.5,7.733782867868868,7.729828753032917,7.7337828019664245
summer,19,0,29,0.0,3.5447024460853845e-08,3.5447024460853845e-08,1.6286275365760952,1.6286275365760956,2.4,0.6785948069067065,0.6895944465176684,False,0.04885882503387218,0.16740091664732792,0.5000695304041357,7.461714182280001,140.33,7.687675812933342,7.683701533886871,7.687675775276752
summer,20,0,29,0.0,3.035023717810502e-08,3.035023717810502e-08,1.6157330772151315,1.6157330772151317,2.4,0.673222115506305,0.7024889058786323,False,0.04847199140594688,0.16739620049327578,0.5000554420407659,7.408149005265,140.02,7.630744821572479,7.627209205836353,7.630744789345882
summer,21,0,29,9.199902768591256e-09,0.0,-9.199902768591256e-09,1.5740479824092117,1.5740479824092117,2.4,0.6558533260038383,0.7441740006845523,False,0.04722143919627931,0.16739148972750967,0.5000413697735903,7.2083423925900005,137.43,7.418623991613883,7.416757180097555,7.418624001365192
summer,22,0,29,5.295250102316165e-08,0.0,-5.295250102316165e-08,1.4260113950655877,1.4260113950655886,2.4,0.5941714146106619,0.8922105880281754,False,0.04278034026339266,0.1673868190907997,0.5000274173822115,6.8750479578300006,135.17,7.06562775451025,7.065141529658248,7.0656278104710095
summer,23,0,29,1.3404700910730517e-07,0.0,-1.3404700910730517e-07,1.2790892406603802,1.2790892406603873,2.4,0.5329538502751614,1.0391327424333767,False,0.03837267319840138,0.1673821912328672,0.5000135927820275,6.574062677460001,133.37,6.747743671500527,6.748096189532721,6.747743812789064
winter,0,0,29,0.0,0.14290703479338682,0.14290703479338682,1.1205190878320979,1.1295952579528274,2.4,0.4706646908136781,1.1886267251409366,False,0.029600646694783243,0.16737764097727517,0.49999999999996453,6.578313881985001,151.61,6.752227695413273,6.596097732468468,6.601817773698501
winter,1,0,29,2.710115138844194e-09,0.0,-2.710115138844194e-09,0.9682713175348052,0.9682713175348052,2.4,0.40344638230616886,1.3499506655589588,False,0.029048139444740727,0.016738374079931787,0.05000182217349797,6.136188611385,143.16,6.286780113855868,6.286935268881928,6.286780116989851
winter,2,0,29,5.224266335613529e-07,0.0,-5.224266335613529e-07,0.8682911852948377,0.8682911852949948,2.4,0.36178799387291455,1.4499307977987692,False,0.026048719886050863,0.01673790325338617,0.050000415693687204,5.918526939705001,132.98,6.058293064256344,6.0588652391310776,6.058293611789448
winter,3,0,29,1.0839150161049668e-06,0.0,-1.0839150161049668e-06,0.8082641693487609,0.8082641693494876,2.4,0.3367767372289532,1.5099578137442764,False,0.024247892563034168,0.016737929803061574,0.05000049500438619,5.79354152667,129.41,5.927285512001881,5.928026556084188,5.927286646792178
winter,4,0,29,0.3175706532008409,0.0,-0.3175706532008409,0.8794677784010193,0.9350479629516516,2.4,0.38960331789652153,1.3831740201421123,False,0.01852431929252434,0.016738486857174023,0.0500021590680843,5.742527072370001,128.4,5.873853532494229,6.200665991295654,6.207269768102502
winter,5,0,29,9.465433623091828e-06,0.0,-9.465433623091828e-06,0.8073879059343392,0.8073879059898232,2.4,0.3364116274957597,1.5108340771039408,False,0.024221353216686024,0.3180172943497623,0.949999332326941,5.789290322145,130.18,5.922831951817588,5.92359738057501,5.922841860323602
winter,6,0,29,9.449169443309014e-06,0.0,-9.449169443309014e-06,0.885886325352612,0.885886325403006,2.4,0.36911930225125256,1.432335657690758,False,0.026576306287006905,0.31801738981462363,0.9499996175049994,5.954237057715001,132.99,6.095749734397934,6.09628129275675,6.0957596407072705
winter,7,0,29,9.388363599395957e-06,0.0,-9.388363599395957e-06,1.0489841246618021,1.048984124703815,2.4,0.4370767186265896,1.269237858389949,False,0.031469242090206496,0.31801747029835326,0.9499998579305698,6.30368606967,140.92,6.462901974461078,6.462714957328286,6.4629118467443565
winter,8,0,29,9.268176089589167e-06,0.0,-9.268176089589167e-06,1.2959760761923518,1.2959760762254924,2.4,0.5399900317606219,1.0222459068682717,False,0.03887900424148212,0.318017493776237,0.9499999280650383,6.84954073068,155.88,7.038655688328098,7.036714304836593,7.0386654808285
winter,9,0,29,0.0,3.1382069386443028e-09,3.1382069386443028e-09,1.505375812125734,1.505375812125734,2.4,0.6272399217190558,0.8128461709680301,False,0.045161274269625844,0.31801740273881685,0.9499996561128837,7.490622373050001,171.35,7.718411850437494,7.712485043392723,7.71841184710303
winter,10,0,29,0.0,0.2858029818730845,0.2858029818730845,1.4706701012397783,1.4981835305222677,2.4,0.6242431377176115,0.8200384525714963,False,0.03637141645947553,0.31800851337975783,0.9499731013143841,7.5356851410150005,177.93,7.766339847930745,7.448640330821223,7.4634336422746035
winter,11,0,29,0.0,5.607890801873679e-08,5.607890801873679e-08,1.4802201546297216,1.4802201546297227,2.4,0.6167583977623845,0.8380018284640414,False,0.04440660295652448,0.016742138576850613,0.05001306769260328,7.3647867191100005,172.76,7.584677857323597,7.579810048367238,7.584677797475717
winter,12,0,29,3.1962296314703227e-09,0.0,-3.1962296314703227e-09,1.4015334698627981,1.4015334698627981,2.4,0.5839722791094992,0.9166885132309659,False,0.04204600399999709,0.01674160807320661,0.05001148294197319,7.103762761275001,168.65,7.307749826235482,7.304626741398473,7.307749829620142
winter,13,0,29,5.431956777789858e-07,0.0,-5.431956777789858e-07,1.245474262520269,1.2454742625203876,2.4,0.5189476093834948,1.0727477205733764,False,0.037364211579741326,0.016741138514476867,0.050010080249454046,6.716052908595001,160.75,6.897600922563718,6.896259200198914,6.897601495816285
winter,14,0,29,8.391635452767799e-08,0.0,-8.391635452767799e-08,1.3348492214275764,1.3348492214275791,2.4,0.5561871755948247,0.9833727616661849,False,0.04004547412533677,0.01674118454543,0.050010217755732854,6.9430672302300005,164.01,7.137583026223181,7.135220371079581,7.13758311496006
winter,15,0,29,4.422079716362454e-08,0.0,-4.422079716362454e-08,1.3869501530380122,1.3869501530380128,2.4,0.577895897099172,0.9312718300557512,False,0.041608503264516504,0.01674079443167519,0.05000905238575711,7.062951197835001,165.6,7.2645098514174515,7.261615041652965,7.264509898228136
winter,16,0,29,4.4530732862273556e-09,0.0,-4.4530732862273556e-09,1.4349142070067924,1.4349142070067924,2.4,0.5978809195861635,0.8833077760869716,False,0.04304742607661161,0.016740366443761482,0.0500077738759418,7.188786851775001,167.93,7.397883568799766,7.394307996046616,7.397883573518993
winter,17,0,29,0.0,8.762354840368952e-09,8.762354840368952e-09,1.480400437999343,1.480400437999343,2.4,0.6168335158330596,0.8378215450944211,False,0.044412012877109684,0.016739899679757392,0.050006379531985924,7.37498960997,168.53,7.595515532444161,7.590540747546166,7.595515523142751
winter,18,0,29,1.4107025761973952e-08,0.0,-1.4107025761973952e-08,1.4807915982149236,1.4807915982149236,2.4,0.6169964992562181,0.8374303848788405,False,0.044423747523236974,0.01673942010739845,0.05000494692618463,7.37158864635,166.68,7.591902859716822,7.586969256828338,7.59190287469132
winter,19,0,29,4.0233372193102826e-08,0.0,-4.0233372193102826e-08,1.4608029838028915,1.4608029838028922,2.4,0.6086679099178718,0.8574189992908718,False,0.04382408830708564,0.016738964292746253,0.05000358529075491,7.27126021956,164.82,7.485378611332841,7.4812651007875814,7.48537865400148
winter,20,0,29,9.107158646579799e-08,0.0,-9.107158646579799e-08,1.4043043812433094,1.4043043812433122,2.4,0.5851268255180468,0.9139176018504518,False,0.04212912870515181,0.01673853533109109,0.05000230387212379,7.108864206705,162.31,7.313155926822502,7.310015808456838,7.313156023267101
winter,21,0,29,3.2156075217076026e-07,0.0,-3.2156075217076026e-07,1.3108290352745564,1.310829035274596,2.4,0.5461787646977483,1.007392947819168,False,0.03932486141141535,0.016738157361656337,0.050001174780350995,6.886101089595,158.05,7.077317539018657,7.0752044867322,7.0773178788804145
winter,22,0,29,6.393420017047102e-07,0.0,-6.393420017047102e-07,1.2101658014822052,1.2101658014823742,2.4,0.5042357506176559,1.1080561816113899,False,0.0363049548642112,0.01673800234471368,0.05000071170493139,6.655685804340001,152.64,6.83386629522897,6.8326398190698026,6.8338669695908845
winter,23,0,29,0.15878567810557895,0.0,-0.15878567810557895,1.2162749551358356,1.2265959636580122,2.4,0.5110816515241717,1.0916260194357519,False,0.03203430856657302,0.016738138707046928,0.05000111905424176,6.580014363795001,150.5,6.754021359875697,6.9163843968183905,6.921670588696972
shoulder,0,0,29,0.0,0.14290717339158981,0.14290717339158981,0.8177646720691445,0.8301575266725765,2.4,0.3458989694469069,1.4880644564211876,False,0.020617510598429617,0.16737764097728702,0.49999999999999994,5.830101885585,142.46,5.965592851707893,5.812712884808351,5.816149454610285
shoulder,1,0,29,1.6075455467950408e-10,0.0,-1.6075455467950408e-10,0.6492277470975206,0.6492277470975206,2.4,0.2705115612906336,1.6689942359962435,False,0.019476832408103,0.016738231530458794,0.05000139634161218,5.37182203779,133.73,5.486281846613129,5.487720344048565,5.486281847047338
shoulder,2,0,29,4.92693802740932e-07,0.0,-4.92693802740932e-07,0.559482094301287,0.559482094301504,2.4,0.23311753929229334,1.75873988879226,False,0.01678444804823105,0.016737764249831658,0.050000000454370586,5.181368075070001,122.25,5.28763819735667,5.28910118251449,5.287638710506598
shoulder,3,0,29,4.929962955294427e-07,0.0,-4.929962955294427e-07,0.5132281812158004,0.5132281812160371,2.4,0.21384507550668214,1.804993801877727,False,0.01539683064659226,0.016737764258906315,0.050000000481478915,5.0793391664700005,116.75,5.181353815555364,5.182814204106133,5.1813543285809525
shoulder,4,0,29,0.31757164587936354,0.0,-0.31757164587936354,0.597992943788585,0.6770873733038194,2.4,0.2821197388765914,1.6411346097899446,False,0.010785471822733686,0.016737764546198224,0.05000000133969363,5.035976880315001,114.38,5.136210706710075,5.462489135410682,5.467627879786042
shoulder,5,0,29,9.361250844094869e-06,0.0,-9.361250844094869e-06,0.5114993109424972,0.5114993110281602,2.4,0.21312471292840007,1.8067226720656038,False,0.015344698493319497,0.3180175175710883,0.9499999991463702,5.0733874801350005,116.86,5.175156723580945,5.176633039645548,5.1751664639354535
shoulder,6,0,29,9.361078930814444e-06,0.0,-9.361078930814444e-06,0.574718708167557,0.5747187082437941,2.4,0.23946612843491422,1.74350327484997,False,0.017241280414945916,0.31801751774190656,0.9499999996566482,5.21537771127,124.3,5.3230867323535,5.324553158272802,5.323096484884341
shoulder,7,0,29,9.361054704198156e-06,0.0,-9.361054704198156e-06,0.7080765349297039,0.7080765349915824,2.4,0.295031889579826,1.6101454481021817,False,0.021242015218106366,0.3180175177515804,0.9499999996855464,5.491706005395001,132.21,5.611486079360489,5.61290272515562,5.611495854646278
shoulder,8,0,29,6.21707836481321e-10,0.0,-6.21707836481321e-10,0.8837316207308787,0.8837316207308787,2.4,0.3682215086378662,1.4344903623628853,False,0.026511948603275153,0.3180175177368469,0.9499999996415336,5.83945453554,143.59,5.975394344835025,5.976603463273029,5.975394345486171
shoulder,9,0,29,0.0,1.2690910663092526e-10,1.2690910663092526e-10,1.0457637340524597,1.0457637340524597,2.4,0.4357348891885249,1.2724582490413043,False,0.03137291201776654,0.3180086374779585,0.9499734720275806,6.16254607944,153.46,6.314477725053543,6.31528450435511,6.31447772492029
shoulder,10,0,29,0.0,0.14282911672013768,0.14282911672013768,1.0053088029327464,1.0154043262844246,2.4,0.4230851359518436,1.3028176568093395,False,0.02617725628692863,0.31799975674333925,0.9499469429924975,6.173599211205,156.95,6.326094738760355,6.1724462205457336,6.176292600265829
shoulder,11,0,29,0.0,7.904898113145589e-10,7.904898113145589e-10,1.004442829169722,1.004442829169722,2.4,0.4185178454873842,1.313779153924042,False,0.030133284851376993,0.16743841858663727,0.5001815583282072,6.076671748035,155.97,6.22426041304674,6.225213520453924,6.224260412204199
shoulder,12,0,29,0.0,1.2214520873732376e-10,1.2214520873732376e-10,0.9154327380393739,0.9154327380393739,2.4,0.3814303075164058,1.4027892450543902,False,0.027462982137516884,0.16743374192258534,0.50016758793161,5.901522121605001,152.39,6.0404606118842485,6.041614204741683,6.040460611756278
shoulder,13,0,29,1.1593533988876045e-10,0.0,-1.1593533988876045e-10,0.801917148644603,0.801917148644603,2.4,0.3341321452685846,1.5163048344491612,False,0.02405751445586005,0.16742906609179914,0.5001536200241915,5.653251777345001,145.46,5.7804038812757135,5.781868189376092,5.780403881396942
shoulder,14,0,29,0.0,1.5755824176736662e-11,1.5755824176736662e-11,0.9238611684029819,0.9238611684029819,2.4,0.3849421535012425,1.3943608146907822,False,0.027715835051616806,0.16742439063109332,0.5001396532222981,5.9168264578950005,149.8,6.056509701249743,6.057655044885259,6.056509701233257
shoulder,15,0,29,0.0,1.0228479435313764e-10,1.0228479435313764e-10,1.005533883810073,1.005533883810073,2.4,0.4189724515875304,1.3126880992836911,False,0.03016601651123367,0.16741971517044413,0.5001256864205739,6.07242054351,152.34,6.219795954203662,6.2207912587877665,6.219795954096332
shoulder,16,0,29,0.0,2.4076198178882293e-10,2.4076198178882293e-10,1.0816115706363685,1.0816115706363685,2.4,0.45067148776515353,1.2366104124573956,False,0.03244834711186822,0.16741503975177618,0.5001117197442585,6.219512220075001,154.47,6.374361969344143,6.375162421754002,6.374361969091215
shoulder,17,0,29,0.0,2.5194014510033844e-10,2.5194014510033844e-10,1.1836922580967257,1.1836922580967257,2.4,0.4932051075403024,1.1345297249970383,False,0.0355107677353436,0.16741036431922485,0.5000977530264697,6.4210193145600005,154.67,6.58642982247944,6.586871075103648,6.586429822214238
shoulder,18,0,29,0.0,2.092866571163722e-10,2.092866571163722e-10,1.2158217718052033,1.2158217718052033,2.4,0.5065924049188347,1.1024002112885607,False,0.03647465314787753,0.16740568900562652,0.5000837866640242,6.479685937005001,154.25,6.648241247318543,6.6485938016637105,6.6482412470981505
shoulder,19,0,29,0.0,2.521553265203271e-10,2.521553265203271e-10,1.235260906425318,1.235260906425318,2.4,0.5146920443438825,1.082961076668446,False,0.03705782718519491,0.1674010138673738,0.5000698208253811,6.523048223160001,154.81,6.6939483571612595,6.694175892153105,6.693948356895676
shoulder,20,0,29,0.0,1.7906704319245441e-10,1.7906704319245441e-10,1.2108023436506472,1.2108023436506472,2.4,0.504500976521103,1.1074196394431168,False,0.036324070304147436,0.16739633881470045,0.5000558552423855,6.476284973385001,153.91,6.644657109920821,6.644974672812599,6.644657109732335
shoulder,21,0,29,0.0,2.988257082620992e-11,2.988257082620992e-11,1.122938550820249,1.122938550820249,2.4,0.4678910628417704,1.195283432273515,False,0.03368815652371102,0.16739166396914112,0.5000418902780926,6.297734383335,150.45,6.45663943785309,6.457330491157442,6.456639437821621
shoulder,22,0,29,6.206176580896005e-11,0.0,-6.206176580896005e-11,1.021470499040065,1.021470499040065,2.4,0.4256127079333604,1.296751484053699,False,0.030644114969340126,0.16738698940840918,0.5000279261646524,6.09792777066,147.35,6.246585174362836,6.247580899405908,6.246585174427984
shoulder,23,0,29,1.8209785840548995e-10,0.0,-1.8209785840548995e-10,0.9553636258044409,0.9553636258044409,2.4,0.3980681774185171,1.3628583572893231,False,0.028660908768670317,0.16738231506976925,0.500013962714658,5.96529018948,144.91,6.107345806753624,6.108515392225638,6.107345806944551
summer_peak,0,0,29,0.10277418053787923,0.0,-0.10277418053787923,1.0913047908439344,1.0961335131744472,2.4,0.4567222971560197,1.2220884699193169,False,0.029800779979097063,0.16737764097728303,0.49999999999998795,6.879299162355001,132.98,7.070123690349532,7.1714962040809445,7.178857413032592
summer_peak,1,0,29,0.1270946745739472,0.0,-0.1270946745739472,0.8647776163021952,0.8740671495728256,2.4,0.36419464565534404,1.4441548335209384,False,0.02240917424996637,0.1533379039222088,0.4580596996913601,6.193154752020001,127.95,6.346650646333878,6.475450966724779,6.480343832982523
summer_peak,2,0,29,0.12265418802388806,0.0,-0.12265418802388806,0.7717573556212589,0.7814431942216385,2.4,0.3256013309256827,1.5367787888721254,False,0.019763670185932534,0.16122817439287898,0.4816299639889101,5.927029348755001,117.96,6.0672102716950755,6.192035156162282,6.195930301633789
summer_peak,3,0,29,0.12212994879179173,0.0,-0.12212994879179173,0.7152098723974668,0.7255624617954587,2.4,0.30231769241477446,1.5926595212983052,False,0.018102975390110024,0.1638206106612883,0.48937423691948967,5.7603821313750005,113.83,5.892552060032534,6.017130811727484,6.020538012217407
summer_peak,4,0,29,0.12265230985826792,0.0,-0.12265230985826792,0.6814740813271215,0.6924236511227883,2.4,0.28850985463449513,1.6257983319709757,False,0.017093140237935626,0.16541522700083902,0.4941377654596221,5.65920346368,109.52,5.786631631665692,5.911893657916211,5.915054507256489
summer_peak,5,0,29,0.12316742983275453,0.0,-0.12316742983275453,0.6782998887065955,0.6893917281132595,2.4,0.28724655338052485,1.6288302549805045,False,0.016986728948415165,0.1672679853900536,0.49967243059887456,5.64900057282,108.99,5.775955682732446,5.901759552014053,5.9049073584340475
summer_peak,6,0,29,0.12480676398764068,0.0,-0.12480676398764068,0.7131971141988391,0.7240351179594942,2.4,0.30168129914978925,1.5941868651342699,False,0.01797685061915562,0.1696211026590885,0.506701796215738,5.750179240515001,112.96,5.8818668358620965,6.009209358136635,6.012650116229054
summer_peak,7,0,29,0.12496982869298345,0.0,-0.12496982869298345,0.8220431034176628,0.831488016726697,2.4,0.34645334030279046,1.486733966367067,False,0.021195545641011428,0.17391452151180245,0.5195273409768107,6.071570302605,121.14,6.2189030820505895,6.345805709578831,6.350219956265136
summer_peak,8,0,29,0.12555128910751367,0.0,-0.12555128910751367,1.0065598866509167,1.014359862973326,2.4,0.42264994290555247,1.3038621201204381,False,0.02666425721597439,0.1793050928763688,0.535630362064609,6.607222072755,131.19,6.782723539405977,6.908684303386055,6.915268882398315
summer_peak,9,0,29,0.11428133697417597,0.0,-0.11428133697417597,1.235538255622763,1.2408122360324891,2.4,0.5170050983468705,1.077409747061275,False,0.03379592697174943,0.18715314829454072,0.5590745191585571,7.306120096665,135.09,7.522380432617693,7.633509412575059,7.643763069430635
summer_peak,10,0,29,0.10241221674739465,0.0,-0.10241221674739465,1.3412846633973936,1.345188763855904,2.4,0.5604953182732934,0.9730332192378601,False,0.03728329641325531,0.18752239062779538,0.5601775408378529,7.737192235500001,139.1,7.980897624884177,8.0768317435685,8.090082876520523
summer_peak,11,0,29,0.09336921031152745,0.0,-0.09336921031152745,1.3684103759301072,1.3715920553821297,2.4,0.5714966897425541,0.9466299277116343,False,0.038346685352118104,0.18070962696474757,0.5398260661030276,7.899588248355001,141.38,8.154096037250666,8.239339111820659,8.253777492510718
summer_peak,12,0,29,0.09957751080022736,0.0,-0.09957751080022736,1.371145058735153,1.374756143012642,2.4,0.5728150595886009,0.943465840081122,False,0.03825535896637248,0.16826190738028018,0.5026415308455481,7.909791139215001,143.69,8.16498613623989,8.256595605662655,8.271312547081047
summer_peak,13,0,29,0.1667026226982814,0.0,-0.1667026226982814,1.3649525218391987,1.3750945972149238,2.4,0.572956082172885,0.9431273858788403,False,0.0362517592354993,0.1623761085913354,0.4850591382554186,7.783955485275,140.69,8.030745381003353,8.193189435184289,8.208670516900428
summer_peak,14,0,29,0.14579201718504586,0.0,-0.14579201718504586,1.4172982745812253,1.4247770742841852,2.4,0.5936571142850772,0.8934449088095788,False,0.03836955171297421,0.22245284703519372,0.6645237850657135,8.091742692885001,146.9,8.359362841154594,8.497623587212233,8.515372333379249
summer_peak,15,0,29,0.09074045284016646,0.0,-0.09074045284016646,1.4360337658347677,1.4388977748260032,2.4,0.5995407395108348,0.8793242082677608,False,0.040444719659575135,0.27775758415040536,0.8297332383484146,8.252438223930001,150.81,8.531300755771445,8.610793111951834,8.628486228321277
summer_peak,16,0,29,0.025336960172111234,0.0,-0.025336960172111234,1.4437279647579642,1.443950275381717,2.4,0.6016459480757155,0.874271707712047,False,0.04255839945628821,0.3113655714122434,0.930128927598207,8.345964723480002,152.15,8.631487109668905,8.642042818810442,8.658627895366566
summer_peak,17,0,29,0.0,0.114255403734247,0.114255403734247,1.4386054793141123,1.4431354830351386,2.4,0.6013064512646411,0.8750865000586254,False,0.039866402379026784,0.31801619790320657,0.9499960569594865,8.500708568190001,147.89,8.797439433025081,8.654204699696455,8.675059395984935
summer_peak,18,0,29,0.0,0.11595586095769563,0.11595586095769563,1.4402336407697394,1.444894010540323,2.4,0.6020391710584679,0.8733279725534411,False,0.03986814448747886,0.19757253365841754,0.5901998991765809,8.50240905,146.66,8.79926439945775,8.654147139981221,8.675063313776601
summer_peak,19,0,29,0.0,0.055589052304110424,0.055589052304110424,1.4430823711161667,1.4441526486359837,2.4,0.6017302702649933,0.8740693344577803,False,0.041656907889956234,0.07533993674434719,0.22505974007176602,8.442041945745,146.01,8.734495583845543,8.656456128709316,8.674948196172144
summer_peak,20,0,29,0.015271864048392383,0.0,-0.015271864048392383,1.4408682938363069,1.4409492253421918,2.4,0.6003955105592467,0.8772727577515722,False,0.04277032083881402,0.0167408270125894,0.05000914971331539,8.36126905977,144.19,8.647889439715703,8.647814134817889,8.664249090597897
summer_peak,21,0,29,0.17145360697328305,0.0,-0.17145360697328305,1.4228513393071243,1.4331441913192915,2.4,0.5971434130497049,0.8850777917744725,False,0.03785071753038029,0.0183594056686179,0.054844259846837155,8.082390042930001,141.65,8.349363651801713,8.514489347002877,8.532868140548722
summer_peak,22,0,29,0.1564809021546849,0.0,-0.1564809021546849,1.339385436476487,1.348495317079171,2.4,0.5618730487829879,0.9697266660145931,False,0.035760432447734615,0.10072743804956609,0.3008987265606004,7.660670554050001,138.64,7.899374033405363,8.052067653577636,8.066184453800695
summer_peak,23,0,29,0.133383303162111,0.0,-0.133383303162111,1.2265303865416017,1.2337616847156205,2.4,0.5140673686315086,1.0844602983781435,False,0.033011351446605317,0.1479428229481966,0.44194320724197644,7.25425540146,133.97,7.467333123115381,7.598552086585615,7.608967603137563
winter_peak,0,0,29,0.10418258543446557,0.0,-0.10418258543446557,1.219217490544624,1.2236606148592593,2.4,0.5098585895246914,1.0945613682345048,False,0.03358434088274384,0.1673776409772866,0.49999999999999867,6.988129998195,169.12,7.185277274140551,7.288361233347511,7.295608923108664
winter_peak,1,0,29,0.12213121865022325,0.0,-0.12213121865022325,1.0619247361887818,1.0689247774743564,2.4,0.4453853239476485,1.2492972056194076,False,0.02840380676472402,0.1565480193741413,0.4676491389772446,6.544304245785001,154.23,6.71636014636136,6.83965390162146,6.845219223041398
