n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,-3776261.0967486333,"[16.0, 0.1943195353355257, 0.435131396121158]",1436.4977681999444,0,34,-59227.01178368395,3776261.09675142,2436510.500063981,12286740.328252291,1960451.816336073,466618.8698676763,1966642.412156601,469868.08790723106,10946989.731564851,0.0,0.0,0.0,0.0,True,447.78946575149894,0.00033156700550297406,0.0005771742922383374,0.03785103785103785,756480,64576,4556.626124495582
1,1,500939758,-3774816.7625801265,"[16.0, 0.19272040531272985, 0.4345990086200211]",1486.530091499968,0,38,-5393278.103109707,3774816.7625837736,2430356.1779086585,12273955.47734773,1956434.1649689209,464512.0510996021,1962595.7565782226,467760.42133068806,10929494.892672615,0.0,0.0,0.0,0.0,True,211.39703327976167,0.0006870522261570571,0.0005749100030555676,0.025240384615384616,778560,0,4666.509623505466
1,2,4007147622,-3956705.8292700276,"[32.0, 0.21358313449208763, 0.4407054133130149]",1451.470063899993,0,23,-494902.80213780055,3956705.8292355277,2685091.3346806285,12409366.804186916,1964929.407481762,707976.484800441,1971262.8404289572,713828.4942515297,11137752.309632016,0.0,0.0,0.0,0.0,True,230.602904798463,9.776561985717902e-05,0.00010389907237590146,0.11019929660023446,728640,0,4408.895398703986
