n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,cross_effect_pct_avg_max,cross_effect_pct_peak_max,cross_effect_mw_avg_total,cross_effect_mw_peak_total,cross_effect_won_avg_annual,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,-3776504.1953631807,"[16.0, 0.1943195353355257, 0.435131396121158]",1543.122163,0,36,-59237.59734573329,3776504.195342133,2436747.321596833,12286746.605310151,1961210.8134275002,466096.89955097344,1967391.8242770284,469355.49731961754,10946989.731564851,0.0,0.0,0.0,0.0,True,461.62113579548895,0.00041203917351051385,0.00053518406506603,0.026741019793142917,0.06610578074375446,0.0023914090952223965,0.006184003953907613,24398.619772899867,0.45665445665445664,427200,53400,2753.809958099504
