scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active,recompute_p_shift_mw,recompute_p_shift_frac_s,recompute_coef_delta_max,recompute_jnet_delta_won
summer,0,0,31,0.0,0.18817011566426553,0.18817011566426553,0.09491306668532774,0.2107521830414018,0.2107564121278051,0.9999799337711218,-5.9246804584661694e-05,True,0.0005645516844284074,0.22039110642128487,0.4999999999999999,7.034750000000001,130.62,7.185512271970117,6.984577667812632,6.986368760311534,0.9861171718410662,False,0.18817011566426553,0.8928322216367823,0.09670480299698658,0.04616055122316984
summer,1,0,31,1.4608047050596198e-13,0.0,-1.4608047050596198e-13,5.735875728125764e-13,5.918971258151757e-13,0.2107564121278051,2.8084418397493048e-12,0.21069293623622526,False,1.1145416382730354e-14,0.022039726115146943,0.05000139631999776,6.447649999999999,122.52,6.573632573047587,6.573632573613794,6.57363257353764,0.9860782879724425,False,1.4608047050596198e-13,6.931246790127416e-13,1.1173228640755842e-05,2.5419046724649287e-09
summer,2,0,31,6.48736286689535e-07,0.0,-6.48736286689535e-07,1.4635272005345342e-06,1.6008655897270628e-06,0.2107564121278051,7.595809653261129e-06,0.21069133537122742,False,2.380323257593822e-08,0.02203911064212855,0.05000000000000013,6.1959,111.95,6.311975827253596,6.311976501649518,6.3119765103491785,0.9874246373423589,False,6.48736286689535e-07,3.0781330927959327e-06,3.633361023733799e-07,1.7339197992678964e-09
summer,3,0,31,0.027139558857647572,0.0,-0.027139558857647572,0.042858046854634395,0.0507283730784041,0.2107564121278051,0.2406967008322472,0.15996456315841304,False,0.0005897203555189137,0.0220391106421284,0.04999999999999979,6.042,107.47,6.152230182343842,6.1804597073093115,6.180778117483274,0.988318365548293,False,0.027139558857647572,0.1287721620597234,0.015517283657775776,-0.004258012122440114
summer,4,0,31,0.1882527489453383,0.0,-0.1882527489453383,0.09475847069000391,0.21075641212780433,0.2107564121278051,0.9999999999999963,-6.34758909871802e-05,True,0.000562591579561651,0.04778579467426321,0.10841134982760846,5.94985,104.36,6.056656131750002,6.25352751290402,6.254925578347608,0.9873391489962416,False,0.1882527489453383,0.8932243011955417,0.11413327145842915,-0.02045357080867234
summer,5,0,31,0.1882527489453417,0.0,-0.1882527489453417,0.09475847068999677,0.21075641212780413,0.2107564121278051,0.9999999999999953,-6.347589098698592e-05,True,0.0005625915795615615,0.22637984315014092,0.5135866116062967,5.9432,104.35,6.04976122818321,6.246623478154597,6.248018982131339,0.9873746909797754,False,0.1882527489453417,0.8932243011955577,0.11424339832576022,-0.020464733486419764
summer,6,0,31,0.014530944386287891,0.0,-0.014530944386287891,0.025650704097438883,0.029480620167353325,0.2107564121278051,0.1398800628161953,0.1812123160694638,False,0.00037374189452663617,0.4049689042741678,0.9187505586093304,6.040100000000001,107.59,6.150259008515443,6.1653673068145665,6.165541298277913,0.9883205615532782,False,0.014530944386287891,0.06894663009102736,0.00833202759443045,0.01619154449778954
summer,7,0,31,1.2325989452921097e-05,0.0,-1.2325989452921097e-05,3.7311302682645416e-05,3.929457117553906e-05,0.2107564121278051,0.00018644543612609225,0.2106536416656416,False,6.742145430654498e-07,0.4187431022004414,0.9500000000000002,6.35075,114.98,6.4728686591927795,6.47288148201026,6.472881655895204,0.9865969206252727,False,1.2325989452921097e-05,5.848452879073722e-05,6.78336718466725e-06,3.3992486950293536e-09
summer,8,0,31,1.2325989452803527e-05,0.0,-1.2325989452803527e-05,0.03030682618046809,0.03030682868699927,0.2107564121278051,0.14380026866570902,0.18038610754981788,False,0.0007573625674386623,0.41874310220044153,0.9500000000000004,6.84285,127.23,6.985253043091473,6.985298783969182,6.985266097142075,0.9842458187270025,False,1.2325989452803527e-05,5.848452879017937e-05,6.367056276314515e-06,7.388824354748625e-06
summer,9,0,31,1.2325989451822777e-05,0.0,-1.2325989451822777e-05,0.13289969589258108,0.13289969646417762,0.2107564121278051,0.6305843562357938,0.07779323977263952,False,0.0033221842618681476,0.4187431022004415,0.9500000000000003,7.47935,134.5,7.650457756139371,7.650453124138879,7.650470885684491,0.9817944319988551,False,1.2325989451822777e-05,5.8484528785525896e-05,5.9120217300295065e-06,8.446604376002864e-06
summer,10,0,31,0.0,2.4594098930668676e-17,2.4594098930668676e-17,0.1902224686223094,0.1902224686223094,0.2107564121278051,0.902570254929925,0.020470467614507742,False,0.004755561715557738,0.41874310220044053,0.9499999999999981,7.8355999999999995,138.16,8.024006123412613,8.023848242689304,8.02400612341259,0.9804189322704472,False,2.4594098930668676e-17,1.1669442785804557e-16,1.9329720077369313e-10,-7.479734311088837e-08
summer,11,0,31,0.0,2.342038714849931e-16,2.342038714849931e-16,0.20824542194344106,0.20824542194344106,0.2107564121278051,0.9880858183197703,0.002447514293376085,False,0.005206135548586025,0.41873140853424645,0.9499734706486465,7.9477,140.85,8.141734210688744,8.141515084873411,8.14173421068879,0.9799855235749391,False,2.342038714849931e-16,1.1112538362200302e-15,7.974394849049188e-10,2.0064733858779493e-08
summer,12,0,31,0.0,1.8282570583782354e-16,1.8282570583782354e-16,0.2007620016441919,0.2007620016441919,0.2107564121278051,0.9525783800231308,0.009930934592625257,False,0.005019050041104797,0.41871971519460516,0.9499469420381431,7.90115,140.59,8.092836335878602,8.09264364190223,8.092836335878532,0.9801655281278485,False,1.8282570583782354e-16,8.674739904328792e-16,4.051484862542659e-09,-6.31159160699446e-08
summer,13,0,31,3.4950071162068903e-17,0.0,-3.4950071162068903e-17,0.17127478329596862,0.17127478329596862,0.2107564121278051,0.8126670100651819,0.03941815294084852,False,0.004281869582399219,0.4187080221815078,0.9499204141684681,7.7178,137.7,7.900387440847766,7.9002850783684355,7.900387440847754,0.9808740939542443,False,3.4950071162068903e-17,1.6583159112081856e-16,2.342333751568281e-10,7.14703296544883e-10
summer,14,0,31,0.0,1.7917335183152816e-15,1.7917335183152816e-15,0.21069293623679522,0.21069293623679522,0.2107564121278051,0.9996988186961002,2.1926904736346842e-14,True,0.00526732340591984,0.41869632949494556,0.9498938870396013,8.0161,142.31,8.213611994824772,8.213337682521942,8.213611994824706,0.9796402430004589,False,1.7917335183152816e-15,8.501442495750753e-15,1.7526245551621075e-10,-4.495845648891383e-09
summer,15,0,31,0.0,0.11275417886432393,0.11275417886432393,0.1780583061854084,0.2107564121278036,0.2107564121278051,0.9999999999999929,-6.347589098645856e-05,True,0.002450055831586994,0.41868463713490683,0.9498673606515166,8.16905,145.06,8.374458917452944,8.251222063270214,8.253770674706907,0.9798895532064074,False,0.11275417886432393,0.5349976198871165,0.05509380356907469,0.02341967828809799
summer,16,0,31,0.0,0.1213552684970401,0.1213552684970401,0.17231124182999805,0.210756412127804,0.2107564121278051,0.9999999999999948,-6.347589098684714e-05,True,0.002235028590769099,0.2998216972207882,0.6802037116862354,8.252650000000001,145.39,8.462445671960106,8.329780598442467,8.332465495196677,0.9794903463123452,False,0.1213552684970401,0.5758081914179146,0.05857982229552075,0.027208600567961844
summer,17,0,31,0.0,0.04746526767028917,0.04746526767028917,0.20531278379253384,0.21072800199226477,0.2107564121278051,0.9998651991877566,-3.5065755447621916e-05,True,0.004081568358049394,0.17189589171044278,0.3899791931300941,8.3999,143.23,8.617543845835959,8.564854446882174,8.566585672751874,0.9781023203461598,False,0.04746526767028917,0.22521387221901315,0.020304509315533716,0.007980988297403742
summer,18,0,31,0.0,8.242166031312314e-16,8.242166031312314e-16,0.2106929362368145,0.2106929362368145,0.2107564121278051,0.9996988186961918,2.6367796834847468e-15,True,0.005267323405920347,0.12185918704468503,0.2764612171140589,8.38565,141.5,8.602527556482379,8.601929344205326,8.602527556481196,0.9776475393911417,False,8.242166031312314e-16,3.910754575910208e-15,9.282391688605734e-07,7.885101890999988e-05
summer,19,0,31,0.0,2.2202635607736538e-16,2.2202635607736538e-16,0.21069293623681412,0.21069293623681412,0.2107564121278051,0.9996988186961899,3.0253577421035516e-15,True,0.005267323405920352,0.12185578404974862,0.27645349675956804,8.337200000000001,140.33,8.551483062848575,8.55092757595,8.55148306284862,0.97790902487537,False,2.2202635607736538e-16,1.0534737891757526e-15,8.516986871889745e-10,6.627848868692721e-09
summer,20,0,31,0.0,1.6507986157667454e-16,1.6507986157667454e-16,0.21069293623681354,0.21069293623681354,0.2107564121278051,0.9996988186961872,3.608224830031759e-15,True,0.005267323405920339,0.12185238114984376,0.2764457766206747,8.27735,140.02,8.488451308767335,8.487948491277468,8.488451308767376,0.9782319398556542,False,1.6507986157667454e-16,7.832732580234295e-16,3.7010294944072688e-09,1.1632531431160498e-08
summer,21,0,31,2.3737309773471117e-17,0.0,-2.3737309773471117e-17,0.21069293623680396,0.21069293623680396,0.2107564121278051,0.9996988186961417,1.3183898417423734e-14,True,0.005267323405920103,0.12184897834496719,0.2764380566973715,8.0541,137.43,8.253558437481066,8.253251028986085,8.253558437481107,0.9794355247554303,False,2.3737309773471117e-17,1.1262912256769936e-16,1.5761228513583715e-10,9.24169412871989e-09
summer,22,0,31,3.438234919954492e-15,0.0,-3.438234919954492e-15,0.16546618153685375,0.16546618153685375,0.2107564121278051,0.7851062744250608,0.0452267546999634,False,0.004136654538421262,0.12184557563511644,0.2764303369896528,7.6817,135.17,7.862523853537317,7.862436700674259,7.862523853537376,0.9810135173510753,False,3.438234919954492e-15,1.6313785593719003e-14,4.5519008122924535e-10,1.0353577977600947e-08
summer,23,0,31,0.103881454538633,0.0,-0.103881454538633,0.18337641248514058,0.2107564121277986,0.2107564121278051,0.9999999999999691,-6.347589098146256e-05,True,0.0026718739397291425,0.1218421730202917,0.276422617497519,7.3454,133.37,7.5102334521833525,7.619050263922288,7.620902830731337,0.9817202492474336,False,0.103881454538633,0.49289819222979603,0.055303337035573434,-0.023865471422171144
winter,0,0,31,0.0,0.18817011566399205,0.18817011566399205,0.09491306668583918,0.21075218304138799,0.2107564121278051,0.9999799337710562,-5.924680457083942e-05,True,0.0005645516844348988,0.22039110642128498,0.5000000000000001,7.35015,151.61,7.515203801605535,7.313576660720022,7.3154928822738245,0.9844279001579963,False,0.18817011566399205,0.8928322216354848,0.09320204147255642,0.054894645062276703
winter,1,0,31,0.0,2.1150486996627087e-16,2.1150486996627087e-16,0.03245192567579577,0.03245192567579577,0.2107564121278051,0.15397835514544891,0.17824101056102137,False,0.0008112981418948898,0.02203972611543533,0.05000139632065203,6.85615,143.16,6.999124229734558,6.999158763676494,6.999124230008323,0.9841948213528957,False,2.1150486996627087e-16,1.0035512933196636e-15,8.673297154326275e-06,0.0010245105978719075
