n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_total_share_of_gross_pct,b_loss_total_share_of_gross_pct_mean,b_loss_total_share_of_gross_pct_all,b_loss_total_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall,q_sum_mvar,q_nonzero_hours,q_median_mvar,q_max_mvar,q_min_mvar,q_to_s_ratio,q_contrib_summer,q_contrib_winter,q_contrib_shoulder,q_contrib_peak,pcs_loss_annual_won,poly_binding_frac,s_util_median,s_util_max,s_util_high_hours,peak_day_energy_benefit,peak_day_defer_benefit,b_loss_q,b_loss_p,b_loss_q_share_of_gross_pct,b_loss_p_negative,b_loss_p_min,qp_loss_model_err_max,qp_loss_model_err_mean,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_unique_bs_count,coef_runpp_total,coef_measure_wall_s,max_lindistflow_ac_voltage_err,mu_penalty_active
1,3,0,3962473.698797522,3900557.377723057,3962473.698797522,3900557.377723057,82.20904343508671,82.63050472642357,82.20904343508671,82.63050472642357,13.03995916916086,13.142591129115432,13.03995916916086,13.142591129115432,4.751018157725909,4.226904144460875,4.751018157725909,4.226904144460875,73.74699916360858,73.94410842936601,73.74699916360858,73.94410842936601,0,True,0,-3962474.872502124,3962474.872469254,0.0878,0.0432,,-3962473.698795058,-3900557.383062862,-3962473.698795058,-3900557.383062862,4.687760947592029,4.687760947592029,2,4.687746540434138,1-unit runs 기준 (3 of 3),3,True,1.0,1:3,aligned,aligned,85,-5393283.938555464,15.471587562904189,115,0.1479485167607461,0.21060949731753437,2.3488085598186963e-13,0.7022663240467008,3.243948466982987,3.5399344362577456,1.3400755465357646,3.4735642758376843,1701309.968103057,0.5333333333333333,0.999698797537069,0.9999999999999962,64,12169.73452252947,12408122.00024883,474481.78656098613,242607.36157272692,3.143642027358441,False,1536.7158888022304,nan,nan,92.77419285848737,4.661120560812277e-07,9.959971845856972e-05,0.5666666666666667,49920.0,399360.0,2448.6821655989334,0.0010923073839178565,False
