n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall,q_sum_mvar,q_nonzero_hours,q_median_mvar,q_max_mvar,q_min_mvar,q_to_s_ratio,q_contrib_summer,q_contrib_winter,q_contrib_shoulder,q_contrib_peak,pcs_loss_annual_won,poly_binding_frac,s_util_median,s_util_max,s_util_high_hours,peak_day_energy_benefit,peak_day_defer_benefit,b_loss_q,b_loss_p,b_loss_q_share_of_gross_pct,b_loss_p_negative,b_loss_p_min,qp_loss_model_err_max,qp_loss_model_err_mean,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_unique_bs_count,coef_runpp_total,coef_measure_wall_s,max_lindistflow_ac_voltage_err,mu_penalty_active
1,20,0,3776711.5793741737,3858246.3485328085,3776711.5793741737,3858246.3485328085,83.46327860250935,82.91690569630539,83.46327860250935,82.91690569630539,13.344775203383257,13.211951045010618,13.344775203383257,13.211951045010618,3.1848989178400826,3.871143258683122,3.1848989178400826,3.871143258683122,74.33776125768054,74.0809687354481,74.33776125768054,74.0809687354481,0,True,17,-3962474.4693005607,3962474.3155154865,0.0878,0.0432,,-3776711.579380287,-3858246.3943448425,-3776711.579380287,-3858246.3943448425,4.925417423362708,4.925417423362708,3,4.919678877007199,1-unit runs 기준 (20 of 20),20,False,1.0,1:20,aligned,aligned,868,-5393283.9385606,15.472939404704865,115,0.14797116211243624,0.21063073241297173,2.567663120315368e-13,0.7023030033189703,3.244133431635629,3.5401380684803767,1.3401274329356776,3.473850350382164,1701405.5008383624,0.5333333333333333,0.9996988106530471,0.9999999999999952,64,12170.174994951623,12408102.092316678,474503.0816113469,242605.00860121718,3.143780396543508,False,1536.7158465031616,nan,nan,87.78870035894215,7.090487886133452e-05,7.265461393251585e-05,0.9030939871570345,19920.0,159360.0,975.5380326972227,0.0010923070522999012,False
