n_ess,run,seed,gbest_f,x_json,wall_time_s,n_diverged_total,n_negative_bdefer,min_bdefer,j_net,b_energy,b_defer,b_arb,b_loss,b_arb_total,b_loss_total,cost,v_violation,i_violation,penalty_v,penalty_line,decomposition_ok,recompute_jnet_delta,recompute_convergence_ratio,recompute_max_p_shift,coef_cache_hit_rate,coef_runpp_total,coef_unique_bs_count,coef_measure_wall_s
1,0,1174127800,-0.03315738391618517,"[18.0, 0.0, 0.0]",798.5273235000204,0,174,-8.91984299755677e-06,0.019079902080955335,0.01907179313277574,8.108948179597064e-06,0.0,0.019071514298026726,0.0,0.01907159095076602,0.0,0.0,0.0,0.0,0.0,True,nan,nan,nan,0.014583333333333334,541449,21285,3688.7819689005846
1,1,500939758,-0.03985552241333856,"[14.0, 0.0, 0.0]",766.3699950999871,0,182,-5393113.115929243,0.019069422453837248,0.019069827901246228,-4.054474089798532e-07,0.0,0.01906998293414433,0.0,0.019069989714271485,0.0,0.0,0.0,0.0,0.0,True,nan,nan,nan,0.013591269841269842,505290,19886,3393.7218591013516
1,2,4007147622,-2991579.4693118874,"[16.0, 0.14906570743792508, 0.43613046433979696]",4780.279231099994,0,59,-5.541114589391327e-06,2991579.46943642,1586111.2765840278,12239923.223960428,1798598.460948471,-195823.7951295467,1782181.24748505,-196069.9709011585,10834455.031108035,0.0,0.0,0.0,0.0,True,87.7243588194251,1.4478119049757283e-05,1.4202170480495657e-05,0.03186381228834059,4087083,18671,27177.122668295488
