n_ess,n_runs,n_degenerate,j_net_median,j_net_mean,j_net_median_all,j_net_mean_all,b_defer_share_of_gross_pct,b_defer_share_of_gross_pct_mean,b_defer_share_of_gross_pct_all,b_defer_share_of_gross_pct_all_mean,b_arb_share_of_gross_pct,b_arb_share_of_gross_pct_mean,b_arb_share_of_gross_pct_all,b_arb_share_of_gross_pct_all_mean,b_loss_share_of_gross_pct,b_loss_share_of_gross_pct_mean,b_loss_share_of_gross_pct_all,b_loss_share_of_gross_pct_all_mean,cost_to_gross_ratio_pct,cost_to_gross_ratio_pct_mean,cost_to_gross_ratio_pct_all,cost_to_gross_ratio_pct_all_mean,decomposition_violations,cost_check_ok,best_run,best_gbest_f,best_j_net,s_boundary_frac,e_boundary_frac,boundary_warning,gbest_median,gbest_mean,gbest_median_all,gbest_mean_all,gbest_spread_pct,gbest_spread_pct_all,bstar_distinct_count,bstar_jnet_spread_pct,bstar_spread_scope,bstar_n_runs,bstar_sample_warning,effective_n_units_median,effective_n_units_dist,incentive_conflict_summer,incentive_conflict_winter,total_negative_bdefer,min_bdefer_overall
1,3,0,3052922.7419904266,3063474.3181648175,3052922.7419904266,3063474.3181648175,84.38219299110398,84.38362983598749,84.38219299110398,84.38362983598749,14.22987751053836,14.215366628593301,14.22987751053836,14.215366628593301,1.3879294983602737,1.401003535421487,1.3879294983602737,1.401003535421487,77.49655415980605,77.31181736427195,77.49655415980605,77.31181736427195,0,True,1,-3084672.0061911326,3084672.006195724,0.0726,0.0402,,-3052922.742006127,-3063474.318165697,-3052922.742006127,-3063474.318165697,1.0430594738986223,1.0430594738986223,2,1.0415111921774165,1-unit runs 기준 (3 of 3),3,True,1.0,1:3,conflict,partial,345,-1.2298571405722214e-05
