n_ess,run,gen,batch_size,eval_cumulative,gbest_f,mean_f,std_f,worst_f,elapsed_s,coef_cache_hit_rate_cumulative
1,0,15,31,539,-3913324.0775859244,-1593632.1645241894,4069489.0027642893,16565460.161713038,35.76926169998478,0.09248554913294797
1,0,16,31,570,-3913324.0775859244,-2212818.3225161703,4039509.743538337,19041703.601917382,37.51566470001126,0.12032085561497326
1,0,17,31,601,-3913324.0775859244,-1318154.6679801778,5451487.980990642,22585790.71845755,37.18267159999232,0.14463840399002495
1,0,18,31,632,-3925638.313843617,-833427.718102079,4853093.4066708395,13712660.270354817,31.594880099990405,0.17330210772833723
1,0,19,30,662,-3925638.313843617,-2494838.79907797,3358297.975912825,14691317.991192453,36.51723910000874,0.20394736842105263
1,0,20,30,692,-3948524.1781145893,-3124451.323876277,1602145.3705113805,3506772.49598225,34.36939260002691,0.2288659793814433
1,0,21,30,722,-3949873.825267568,-2837719.6280416907,4013968.4279225627,18531150.70124248,27.07516099998611,0.26653696498054474
1,0,22,30,752,-3949873.825267568,-2725799.400582722,4388718.1013163505,20324236.014199898,25.351791699999012,0.2983425414364641
1,0,23,29,781,-3953437.5331777986,-2962160.293678813,2934216.084095419,11656933.23711734,19.78897130000405,0.3280701754385965
1,0,24,29,810,-3955798.7029706277,-3868456.209036346,59820.04431863307,-3664428.364668004,16.795964499993715,0.3606010016694491
1,0,25,29,839,-3955798.7029706277,-3637851.4170554345,1066906.760811864,1947111.4787356886,19.236094700027024,0.3875598086124402
1,0,26,29,868,-3955852.1190907694,-3892443.98238657,64118.85509284863,-3675452.069655452,14.753602500015404,0.4146341463414634
1,0,27,28,896,-3961579.3567075655,-3858441.0988055947,194713.83974448135,-2969134.369530093,15.285414399986621,0.43859649122807015
1,0,28,28,924,-3961579.3567075655,-3883323.039272338,139078.28249241534,-3310362.843035142,13.123247999988962,0.4606741573033708
1,0,29,28,952,-3961579.3567075655,-3690942.894509355,808712.1177300828,15024.26575560309,15.983509899990167,0.4783783783783784
1,0,30,28,980,-3961579.3567075655,-3903414.839659839,59593.71466934457,-3742383.834924899,16.739005100011127,0.49609375
1,0,31,27,1007,-3961579.3567075655,-3923352.225313809,56273.03987022351,-3726662.939346427,15.678250600001775,0.5119496855345912
1,0,32,27,1034,-3961579.3567075655,-3940263.6523887306,29707.52002151074,-3830075.8306944594,12.29908319999231,0.5279805352798054
1,0,33,27,1061,-3961579.3567075655,-3936952.750379697,27094.863044574497,-3842292.2213021256,15.41959649999626,0.5429917550058893
1,0,34,27,1088,-3961579.3567075655,-3934377.508315124,52120.796028987075,-3768852.263861604,7.758167799998773,0.5570776255707762
1,0,35,26,1114,-3962373.5721886735,-3950151.4701542533,16095.963224747582,-3892121.605827961,7.569752099981997,0.5698447893569845
1,0,36,26,1140,-3962373.5721886735,-3952275.57442078,12246.234232306282,-3907164.366638869,9.972233100008452,0.5818965517241379
1,0,37,26,1166,-3962373.5721886735,-3950481.0967551586,41863.17146127257,-3742563.7590035405,8.799468499986688,0.5932914046121593
1,0,38,26,1192,-3962373.5721886735,-3958326.131887209,7171.982900064162,-3927214.9912733864,5.776736300002085,0.6040816326530613
1,0,39,25,1217,-3962381.287961567,-3960526.210516421,3352.2121873080964,-3944818.4307827502,6.027333499980159,0.6139303482587065
1,0,40,25,1242,-3962381.287961567,-3960718.9968161853,1730.0187082733999,-3956090.944648968,6.003642299998319,0.6233009708737864
1,0,41,25,1267,-3962381.287961567,-3959638.619740581,4577.376224853325,-3938313.7663133442,5.954113100015093,0.6322274881516587
1,0,42,25,1292,-3962381.287961567,-3960411.2293836754,3044.203387845169,-3946737.406349981,5.938774499983992,0.6407407407407407
