method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction,p_ch,p_dis,p_net,s_app,q_penalty,pcs_true,pcs_charged
pwl,1,P1_old_full_opt,summer,17,6.237627136435973e-10,0.0,6.237627136435973e-10,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,5.050930612375744e-10,5.050930612375744e-10,5.101009823296093e-10,1.343647633693722e-10,8.925809266303424e-12,4.03094290108117e-12
pwl,1,P1_old_full_opt,summer,18,1.113855839839496e-13,0.0,1.113855839839496e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,5.438380334754651e-14,5.438380334754651e-14,1.2907512881071812e-13,7.653705330768598e-14,2.0870759209918178e-15,2.2961115992305816e-15
pwl,1,P1_old_full_opt,summer,19,8.96260554839275e-14,0.0,8.96260554839275e-14,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,0.0,0.0,1.0768209981212183e-13,1.5548162018599757e-13,2.6887816645178273e-15,4.664448605579931e-15
pwl,1,P1_old_full_opt,summer,20,8.732889728035615e-14,0.0,8.732889728035615e-14,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,0.0,0.0,1.0605901956515055e-13,1.5837788282792617e-13,2.619866918410687e-15,4.751336484837789e-15
pwl,1,P1_old_full_opt,summer,21,8.12855816185038e-14,0.0,8.12855816185038e-14,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,0.0,0.0,1.0283568482793979e-13,1.6902644505136357e-13,2.4385674485551162e-15,5.070793351540912e-15
pwl,1,P1_old_full_opt,summer,22,7.548047314160415e-14,0.0,7.548047314160415e-14,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,5.886787761324729e-15,0.0,-5.886787761324729e-15,1.0222701030771368e-13,1.3928731274934017e-13,2.0946868563413723e-15,4.178619382480209e-15
pwl,1,P1_old_full_opt,summer,23,2.0291910238138565e-13,0.0,2.0291910238138565e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,2.881434181537569e-13,0.0,-2.881434181537569e-13,3.2254268151159783e-13,1.0327174361142693e-13,1.9284223824313283e-15,3.0981523083428107e-15
pwl,1,P1_old_full_opt,winter,0,0.017251016698937978,0.0,0.017251016698937978,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,6.347257177545017e-15,0.17515251189401143,0.17515251189400508,0.1751525118942453,3.853017685398958e-13,2.5424643173594132e-05,1.1559053056196884e-14
pwl,1,P1_old_full_opt,winter,1,6.833539541015818e-12,0.0,6.833539541015818e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,3.490503748553332e-11,3.490503748553332e-11,4.032036685917227e-11,1.1076933214829068e-11,1.987887223474728e-14,3.323079964448723e-13
pwl,1,P1_old_full_opt,winter,2,3.571549265367451e-12,0.0,3.571549265367451e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,2.884208957483122e-12,6.645337852134717e-14,-2.8177555789617744e-12,5.9793895611726815e-12,2.6082525705930452e-12,5.194494834868962e-14,7.824757711779143e-14
pwl,1,P1_old_full_opt,winter,3,0.05109010319525171,0.0,0.05109010319525171,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.16842149908847975,6.7719842836394e-14,-0.16842149908841203,0.17515251189369,0.006731012805258949,0.00022735502732117182,0.00020193038415776865
pwl,1,P1_old_full_opt,winter,4,0.05109010307821003,0.0,0.05109010307821003,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.16842149911216758,6.710624834569064e-14,-0.16842149911210047,0.17515251189404085,0.006731012781923429,0.00022735502627130912,0.00020193038345770305
pwl,1,P1_old_full_opt,winter,5,0.0171492922714697,0.02,0.0028507077285302995,0.14253538642651498,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.056533640215215716,6.817816765468301e-14,-0.056533640215147535,0.058793023122445755,0.0022593829072775837,7.631571613997037e-05,6.778148721832757e-05
pwl,1,P1_old_full_opt,winter,6,3.554870204872273e-06,0.0,3.554870204872273e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.1718340426312272e-05,9.184609666741665e-12,-1.1718331241702606e-05,1.2186728061743382e-05,4.6837487816369633e-07,1.582010825804709e-08,1.4051246344910903e-08
pwl,1,P1_old_full_opt,winter,7,4.038092037262031e-06,0.0,4.038092037262031e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.1712419101675026e-05,0.0,-1.1712419101675026e-05,1.2304823131155162e-05,5.925436815113941e-07,2.0296975962327007e-08,1.777631044534184e-08
pwl,1,P1_old_full_opt,winter,8,1.104039071891876e-09,0.0,1.104039071891876e-09,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,7.683286702205648e-10,0.0,-7.683286702205648e-10,1.0504530940056421e-09,2.6679954491660023e-10,1.730243965401752e-11,8.003986347498013e-12
pwl,1,P1_old_full_opt,winter,9,0.01115519709486149,0.0,0.01115519709486149,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,6.541203079056127e-14,0.02086990587184476,0.020869905871779348,0.023550187993534467,0.0026802821217121933,8.38269423198003e-05,8.040846365136587e-05
pwl,1,P1_old_full_opt,winter,10,0.0510901031955889,0.0,0.0510901031955889,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,6.933277857067303e-14,0.1684214990890562,0.16842149908898688,0.17515251189423434,0.006731012805193465,0.00022735502732336508,0.0002019303841558041
pwl,1,P1_old_full_opt,winter,11,0.05109010320290223,0.0,0.05109010320290223,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,6.617981135259518e-14,0.1684214990859208,0.16842149908585463,0.17515251189393719,0.006731012808037408,0.00022735502739110007,0.0002019303842411224
pwl,1,P1_old_full_opt,winter,12,4.811539554607333e-12,0.0,4.811539554607333e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,4.988199274568524e-12,4.988199274568524e-12,6.90674614004239e-12,2.1249063903489175e-12,5.827165064400192e-14,6.374719171046758e-14
pwl,1,P1_old_full_opt,winter,13,3.3862237683033585e-12,0.0,3.3862237683033585e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.2527785056340831e-13,2.951986686116208e-12,2.8267088355527998e-12,4.667197373878979e-12,2.6602120761738335e-12,4.752830390805368e-14,7.980636228521507e-14
pwl,1,P1_old_full_opt,winter,14,3.5615852832082135e-12,0.0,3.5615852832082135e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,4.386530858374386e-12,4.386530858374386e-12,4.786491532739128e-12,2.204885056874959e-12,3.7914806743594424e-14,6.614655170624883e-14
pwl,1,P1_old_full_opt,winter,15,3.671838436276167e-12,0.0,3.671838436276167e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,6.185959721766861e-12,6.185959721766861e-12,4.883470346955899e-12,1.3883672181463507e-12,3.02304891096464e-14,4.1651016544390555e-14
pwl,1,P1_old_full_opt,winter,16,4.5934080610429775e-12,0.0,4.5934080610429775e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,1.0717440372336769e-11,1.0717440372336769e-11,6.223723171432533e-12,0.0,2.8286212909443238e-14,0.0
pwl,1,P1_old_full_opt,winter,17,5.058079047942851e-12,0.0,5.058079047942851e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,1.4023543457132937e-11,1.4023543457132937e-11,7.185188519526339e-12,0.0,2.6529139061292254e-14,0.0
pwl,1,P1_old_full_opt,winter,18,4.053837738803375e-12,0.0,4.053837738803375e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,1.4037023300191718e-11,1.4037023300191718e-11,5.328105969131435e-12,0.0,1.7209345240920406e-14,0.0
pwl,1,P1_old_full_opt,winter,19,3.940011036001939e-12,0.0,3.940011036001939e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,1.7578098267664182e-11,1.7578098267664182e-11,5.3126868776590156e-12,0.0,1.308457079598342e-14,0.0
pwl,1,P1_old_full_opt,winter,20,3.833650035675217e-12,0.0,3.833650035675217e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0,2.3251811031987477e-11,2.3251811031987477e-11,5.419258834506023e-12,0.0,9.417542580588323e-15,0.0
pwl,1,P1_old_full_opt,winter,21,4.583712978975572e-12,0.0,4.583712978975572e-12,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.1277789200160036e-12,3.417311072601174e-11,3.304533180599574e-11,7.721172876203444e-12,0.0,9.491653681045726e-15,0.0
pwl,1,P1_old_full_opt,winter,22,0.009199362117505513,0.02,0.010800637882494487,0.5400318941247243,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.03032623241041916,5.825714447003359e-14,-0.030326232410360903,0.031538228892908526,0.0012119964825298036,4.093789431389612e-05,3.635989447589414e-05
pwl,1,P1_old_full_opt,winter,23,0.051090103196155014,0.0,0.051090103196155014,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.16842149908872153,5.730859923228457e-14,-0.16842149908866422,0.1751525118940858,0.0067310128054070256,0.00022735502732871163,0.00020193038416221095
pwl,1,P1_old_full_opt,shoulder,0,0.01725101669801199,0.0,0.01725101669801199,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,5.109215515870268e-15,0.17515251189430156,0.17515251189429645,0.17515251189430286,1.191569493468285e-14,2.5424643170829674e-05,3.5747084804048584e-16
pwl,1,P1_old_full_opt,shoulder,1,0.001127875996973694,0.0,0.001127875996973694,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,4.450018274655285e-15,0.003718108876758416,0.003718108876753966,0.003866704148712536,0.0001485952719570244,5.019137994613319e-06,4.457858158710736e-06
pwl,1,P1_old_full_opt,shoulder,2,2.7247287390835923e-13,0.0,2.7247287390835923e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,2.0191197833316997e-10,1.7821217009613113e-10,-2.369980823703884e-11,6.268787482017726e-12,0.0,4.698709785512549e-17,0.0
pwl,1,P1_old_full_opt,shoulder,3,0.05109010319607768,0.0,0.05109010319607768,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.16842149908872017,4.678043341430621e-15,-0.16842149908871548,0.17515251189402664,0.00673101280530978,0.00022735502732797224,0.00020193038415929358
pwl,1,P1_old_full_opt,shoulder,4,0.017251016698128358,0.0,0.017251016698128358,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.17515251189427253,1.0400731238528809e-14,-0.17515251189426212,0.17515251189429518,2.2769611596419705e-14,2.5424643171176066e-05,6.830883478925917e-16
pwl,1,P1_old_full_opt,shoulder,5,0.016360530428033676,0.02,0.0036394695719663243,0.18197347859831622,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,0.0539334408865849,4.6567475951601295e-15,-0.053933440886580246,0.05608890609262434,0.0021554652060427875,7.280566312891985e-05,6.466395618128369e-05
pwl,1,P1_old_full_opt,shoulder,6,3.431719774406793e-06,0.0,3.431719774406793e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.1731586497173315e-05,1.4153909202287468e-08,-1.1717432587971027e-05,1.2146532200121584e-05,3.933163570146956e-07,1.4765753224009465e-08,1.1799490710440878e-08
pwl,1,P1_old_full_opt,shoulder,7,3.55438077541136e-06,0.0,3.55438077541136e-06,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.1717205912424442e-05,0.0,-1.1717205912424442e-05,1.2185489370846119e-05,4.6828378221415864e-07,1.581729970455595e-08,1.4048513466424771e-08
pwl,1,P1_old_full_opt,shoulder,8,1.9916722819989088e-13,0.0,1.9916722819989088e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,4.1883573569311945e-10,3.7011673684928023e-10,-4.871899884383922e-11,1.2128099098849554e-11,0.0,1.2213126294556038e-17,0.0
pwl,1,P1_old_full_opt,shoulder,9,2.737066087503171e-13,0.0,2.737066087503171e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.5034002585657295e-11,1.7053529555060525e-11,2.0195269694032304e-12,8.806024848240724e-13,0.0,5.53900101366956e-16,0.0
pwl,1,P1_old_full_opt,shoulder,10,0.05109010319675971,0.0,0.05109010319675971,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,4.4760739146472824e-15,0.1684214990888395,0.16842149908883502,0.17515251189427736,0.006731012805439376,0.0002273550273337576,0.00020193038416318148
pwl,1,P1_old_full_opt,shoulder,11,0.0031401820214397823,0.0,0.0031401820214397823,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,4.195188576749653e-15,0.010351792820177681,0.010351792820173487,0.010765505145580216,0.0004137123254044613,1.3974060036225344e-05,1.241136976213385e-05
pwl,1,P1_old_full_opt,shoulder,12,1.982590742619581e-13,0.0,1.982590742619581e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.9072068831373508e-10,2.1513990881022413e-10,2.441922049648905e-11,6.354084982565822e-12,0.0,2.414451321385014e-17,0.0
pwl,1,P1_old_full_opt,shoulder,13,1.7822965044240598e-13,0.0,1.7822965044240598e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,3.1587369727771985e-14,8.101382650748945e-14,4.942645677971746e-14,2.907280224022376e-13,1.5154859342798657e-13,4.065891242968072e-15,4.546457802839601e-15
pwl,1,P1_old_full_opt,shoulder,14,1.7812550745174495e-13,0.0,1.7812550745174495e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,7.470895987663108e-14,1.5437284921108692e-14,-5.927167495552239e-14,2.8884442095947867e-13,1.7087690376717673e-13,3.853691818658066e-15,5.1263071130153064e-15
pwl,1,P1_old_full_opt,shoulder,15,2.086887084384255e-13,0.0,2.086887084384255e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,2.9610447608237376e-10,3.3400371204507923e-10,3.789923596270547e-11,9.70760171851908e-12,0.0,1.7236751271925693e-17,0.0
pwl,1,P1_old_full_opt,shoulder,16,9.164451973987016e-13,0.0,9.164451973987016e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,4.546835885183781e-12,4.976173740973314e-12,4.2933785578953267e-13,1.1591809747369506e-12,0.0,1.7480735770068562e-14,0.0
pwl,1,P1_old_full_opt,shoulder,17,1.872018959177533e-11,0.0,1.872018959177533e-11,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,6.149109751126257e-10,6.797190410802802e-10,6.480806596765446e-11,3.167448654251815e-11,0.0,7.948671364087313e-14,0.0
pwl,1,P1_old_full_opt,shoulder,18,5.652516038142317e-13,0.0,5.652516038142317e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.296908769613257e-11,1.4645506223208665e-11,1.6764185270760947e-12,1.1459610920204059e-12,0.0,2.781916471336615e-15,0.0
pwl,1,P1_old_full_opt,shoulder,19,2.7397672345488595e-11,0.0,2.7397672345488595e-11,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.6609360159192318e-10,1.5864421302282755e-10,-7.449388569095628e-12,2.7151969122097397e-11,0.0,6.282890022032721e-13,0.0
pwl,1,P1_old_full_opt,shoulder,20,3.7932990379463825e-13,0.0,3.7932990379463825e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,1.8829260961804888e-10,2.1247979430927368e-10,2.4187184691224792e-11,6.511556016729025e-12,0.0,8.923051462305556e-17,0.0
pwl,1,P1_old_full_opt,shoulder,21,2.0451952223836061e-13,0.0,2.0451952223836061e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,9.389893940804337e-14,1.0034869411502195e-14,-8.386406999654117e-14,3.0928322833591487e-13,1.762263331577266e-13,4.115463538994998e-15,5.286789994731803e-15
pwl,1,P1_old_full_opt,shoulder,22,1.9231156290896984e-13,0.0,1.9231156290896984e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,3.3467545202421117e-14,5.864378206246152e-14,2.51762368600404e-14,2.9725346190619756e-13,1.7292719904750294e-13,5.0632885032143855e-15,5.187815971425093e-15
pwl,1,P1_old_full_opt,shoulder,23,2.0204584331413e-13,0.0,2.0204584331413e-13,,False,0.017251016698002664,0.0008474881056933404,22,6,30,0.7333333333333333,1.4153909202287468e-08,shoulder,6,0,0.29440131140757936,True,5.818084923012918e-14,8.26863871559482e-14,2.4505537925819013e-14,3.095762649128546e-13,1.4413601332466454e-13,5.370629450893348e-15,4.32408039973994e-15
