bus,S_mva,scenario,t,p_center_mw,truth_a_P,truth_a_Q,truth_b_PP,truth_b_QQ,truth_b_PQ,truth_fit_max_abs_error_mw,truth_fit_rmse_mw,truth_baseline_loss_mw,truth_baseline_spread_mw,truth_sample_count,truth_pf_design_count,truth_pf_attempts_actual,truth_pf_retries,truth_pf_failures,ccd9_a_P,ccd9_a_Q,ccd9_b_PP,ccd9_b_QQ,ccd9_b_PQ,ccd9_a_P_rel_error,ccd9_a_Q_rel_error,ccd9_b_PP_rel_error,ccd9_b_QQ_rel_error,ccd9_b_PQ_rel_error,ccd9_coef_rel_max,ccd9_coef_rel_mean,ccd9_pred_max_abs_mw,ccd9_pred_rmse_mw,ccd9_pred_max_abs_rel_baseline,ccd9_pred_rmse_rel_baseline,ccd9_h_min_eig,ccd9_psd_ok,ccd9_a_P_negative,ccd9_a_Q_negative,ccd9_sample_count,ccd9_pf_design_count,ccd9_pf_attempts_actual,ccd9_pf_retries,ccd9_pf_failures,q3_a_P,q3_a_Q,q3_b_PP,q3_b_QQ,q3_b_PQ,q3_a_P_rel_error,q3_a_Q_rel_error,q3_b_PP_rel_error,q3_b_QQ_rel_error,q3_b_PQ_rel_error,q3_coef_rel_max,q3_coef_rel_mean,q3_pred_max_abs_mw,q3_pred_rmse_mw,q3_pred_max_abs_rel_baseline,q3_pred_rmse_rel_baseline,q3_h_min_eig,q3_psd_ok,q3_a_P_negative,q3_a_Q_negative,q3_sample_count,q3_pf_design_count,q3_pf_attempts_actual,q3_pf_retries,q3_pf_failures,min7_a_P,min7_a_Q,min7_b_PP,min7_b_QQ,min7_b_PQ,min7_a_P_rel_error,min7_a_Q_rel_error,min7_b_PP_rel_error,min7_b_QQ_rel_error,min7_b_PQ_rel_error,min7_coef_rel_max,min7_coef_rel_mean,min7_pred_max_abs_mw,min7_pred_rmse_mw,min7_pred_max_abs_rel_baseline,min7_pred_rmse_rel_baseline,min7_h_min_eig,min7_psd_ok,min7_a_P_negative,min7_a_Q_negative,min7_sample_count,min7_pf_design_count,min7_pf_attempts_actual,min7_pf_retries,min7_pf_failures
16,0.3,summer,18,0.0,-0.08576352976928289,-0.027463589014774522,0.024017000295074687,0.02241332446072344,0.0020256001201158745,9.618468258927593e-06,4.414663721775601e-06,0.21687755625974445,6.51056500378111e-09,81,82,162,0,0,-0.08581751663991567,-0.027484257459946433,0.024027108731346187,0.022413593477078657,0.002027492365655646,0.0006294851760111039,0.0007525762623391897,0.0004208867113663622,1.2002519112051653e-05,0.0009341653962427339,0.0009341653962427339,0.0005498232130142882,1.2891411104085787e-05,6.474911537555818e-06,5.944096441517594e-05,2.9855147988670202e-05,0.021924766605950538,True,True,True,9,10,18,0,0,-0.08578676248978767,-0.02748212694213014,0.024024094761174505,0.022413655542584076,0.0020274072022319527,0.0002708927742014301,0.0006750001736834396,0.0002953935134429395,1.4771653406480674e-05,0.0008921218444056477,0.0008921218444056477,0.0004296359918279875,1.0258848040508445e-05,5.771237770599714e-06,4.730248817550252e-05,2.661058096619165e-05,0.02192428115756716,True,True,True,15,16,30,0,0,-0.0858187929107873,-0.02748298665526538,0.024027075805332487,0.0224135605529414,0.0020275725338800067,0.0006443664533447638,0.000706303916786605,0.000419515765232609,1.053356535139766e-05,0.0009737429138015559,0.0009737429138015559,0.0005508925229033863,1.280255726956829e-05,6.355435798436423e-06,5.903126856628376e-05,2.9304257702096224e-05,0.021924702316907393,True,True,True,7,8,14,0,0
16,0.3,summer,18,0.15,-0.08567471889913833,-0.02745696732141394,0.023538584481729474,0.02227758239332662,0.0019345099487526939,8.905152352297468e-06,3.0178840994325437e-06,0.21687755479211152,7.950656022437386e-09,81,82,162,0,0,-0.08566524483344702,-0.027433486790654157,0.02350417483589532,0.022251511408992695,0.0017558726386482527,0.00011058181238215458,0.0008551756821524432,0.0014618400634668325,0.0011702788871992863,0.09234240957368973,0.09234240957368973,0.019188057203778093,1.3516660116265778e-05,3.3874059551326844e-06,6.232392341947143e-05,1.561897891360722e-05,0.02179938886005582,True,True,True,9,10,18,0,0,-0.08566655585723154,-0.02747986886456416,0.02347357017824351,0.02228472875440607,0.0019963546740407075,9.527947113901636e-05,0.0008340885896573978,0.0027620311465061088,0.00032078710126420856,0.03196919472857701,0.03196919472857701,0.0071962762074287475,7.755740014343338e-06,3.9137241825615136e-06,3.5760915977578315e-05,1.8045777887495196e-05,0.021717386160440583,True,True,True,15,16,30,0,0,-0.08568745575837065,-0.027437762270849268,0.023619768023065806,0.02226085796148048,0.001733013875105261,0.00014866531686166896,0.0006994600073327894,0.003448955964021424,0.0007507292106524583,0.10415871661616001,0.10415871661616001,0.02184130542300567,1.2003747362937175e-05,3.7915677469397677e-06,5.53480390095849e-05,1.7482527182557845e-05,0.02183918020659455,True,True,True,7,8,14,0,0
16,0.3,winter,10,0.0,-0.08616272495294434,-0.027594223314772546,0.024042503673396092,0.022430149487329663,0.0020363888928142345,9.631584453440034e-06,4.420746245394677e-06,0.2187190986049649,6.549622677542999e-09,81,82,162,0,0,-0.08621681067167816,-0.027614929984382138,0.024052645280049134,0.022430419746503664,0.0020382944338972323,0.0006277159730350649,0.0007503987110866273,0.00042181990654501785,1.2048924334741981e-05,0.0009357451755831678,0.0009357451755831678,0.0005495457381169239,1.291237018135466e-05,6.485448172986569e-06,5.9036317649955556e-05,2.9651951815603132e-05,0.021939009972114124,True,True,True,9,10,18,0,0,-0.08618599976444227,-0.02761278644547947,0.02404962399844568,0.02243048183290079,0.002038208545914021,0.0002701262234959367,0.000672717999506556,0.0002961557226325823,1.4816912892128066e-05,0.0008935685640959951,0.0008935685640959951,0.0004294770845246397,1.0273610614210116e-05,5.779245567262709e-06,4.697171248298526e-05,2.6423140933388617e-05,0.02193852348564847,True,True,True,15,16,30,0,0,-0.08621809492142017,-0.027613651234509453,0.024052612141416293,0.022430386609045845,0.002038375132051877,0.0006426209071895439,0.000704057494736673,0.0004204415711898449,1.0571562008795324e-05,0.0009753732421523096,0.0009753732421523096,0.0005506129554554333,1.2822960903999606e-05,6.365214697820342e-06,5.862753177837267e-05,2.910223541711255e-05,0.0219389452634144,True,True,True,7,8,14,0,0
16,0.3,winter,10,0.15,-0.08607375765448241,-0.02758758236439498,0.023563246704458408,0.022294168967590993,0.0019450383142690512,8.91884516087283e-06,3.0220655741130837e-06,0.21871909712854576,8.002860901745734e-09,81,82,162,0,0,-0.08606426690727327,-0.02756407085010387,0.023528775766979263,0.022268052459500278,0.0017661605400653947,0.00011026295897444373,0.0008522498992373537,0.0014629111985301874,0.0011714501728011958,0.09196619562680075,0.09196619562680075,0.019112613971268785,1.3537048907882616e-05,3.3921309595227827e-06,6.189239570574219e-05,1.5509075357645413e-05,0.02181343181945512,True,True,True,9,10,18,0,0,-0.08606557997875422,-0.027610514605632498,0.023498117060409728,0.022301327540639588,0.0020069666127730886,9.500776951002384e-05,0.0008312522980007433,0.002764035230917152,0.0003210962049619416,0.03183911495104458,0.03183911495104458,0.007170101290886887,7.76607028626984e-06,3.919112759790976e-06,3.55070516851373e-05,1.791847539260658e-05,0.021731366603463878,True,True,True,15,16,30,0,0,-0.0860865086239323,-0.02756835267997242,0.023644528733751426,0.022277411620741785,0.001743272915257225,0.00014814003474699155,0.0006970413053186025,0.0034495258785449535,0.0007516470729551191,0.10373338017452712,0.10373338017452712,0.021755946893218556,1.2022009739396777e-05,3.796865508610362e-06,5.4965523803032124e-05,1.735955185650234e-05,0.02185326876692056,True,True,True,7,8,14,0,0
16,0.3,winter,18,0.0,-0.0840280201325006,-0.026895946663007774,0.02390626575911162,0.022340242739759725,0.001978808494734979,9.551367648786419e-06,4.387954327849995e-06,0.2089443430195713,6.34131849808206e-09,81,82,162,0,0,-0.08408158378634177,-0.02691645079819534,0.02391629063139627,0.02234050973916085,0.0019806832153567255,0.0006374499096380979,0.0007623503810336499,0.00041934078643829657,1.195149955268771e-05,0.0009473987128048073,0.0009473987128048073,0.0005556982578935079,1.2800594006354832e-05,6.42927451924821e-06,6.126317574032541e-05,3.077027320450593e-05,0.02186287742571138,True,True,True,9,10,18,0,0,-0.0840510754143998,-0.026914376515842775,0.02391330825847028,0.022340571715945855,0.0019806011455654024,0.0002743761171876132,0.0006852278919657354,0.0002945880142607412,1.4725721199486831e-05,0.0009059243652365659,0.0009059243652365659,0.0004349684219700285,1.0194841331046325e-05,5.736452004988847e-06,4.87921385365834e-05,2.7454449936706482e-05,0.021862396479652213,True,True,True,15,16,30,0,0,-0.08408282561417417,-0.02691521428892134,0.023916258629225667,0.022340477736601225,0.00198076108285727,0.0006522286445223178,0.0007163765661147517,0.00041800213443291294,1.0518992305809503e-05,0.00098674941334613,0.00098674941334613,0.0005567751501443844,1.271413747655839e-05,6.313062133677121e-06,6.084939794406154e-05,3.0214084968482695e-05,0.021862814955178417,True,True,True,7,8,14,0,0
16,0.3,winter,18,0.15,-0.08393989190938439,-0.026889409468731564,0.023431553938765975,0.022205537221002648,0.0018888843888785237,8.845798739054011e-06,2.9997525265722648e-06,0.20894434158978764,7.726242201577804e-09,81,82,162,0,0,-0.08393049012315663,-0.02686606332148692,0.023397409817412108,0.02217966350554061,0.0017112899159967393,0.00011200617505909076,0.0008682283361753985,0.001457185530316936,0.0011651920511249196,0.09402082723189094,0.09402082723189094,0.019524687864913456,1.3428273205788512e-05,3.366918140831508e-06,6.426722592063164e-05,1.611394745229162e-05,0.02173836771594084,True,True,True,9,10,18,0,0,-0.08393179226162764,-0.026912177882551413,0.023367039337225063,0.022212630654209062,0.0019503667117526432,9.649342609823535e-05,0.000846742798330283,0.0027533215128094407,0.00031944434108922376,0.03254954257844941,0.03254954257844941,0.007313108931355318,7.710937176871229e-06,3.890357749132833e-06,3.690426416049981e-05,1.861911033116476e-05,0.02165663270599387,True,True,True,15,16,30,0,0,-0.08395256750334272,-0.02687031126349697,0.023512310027105902,0.022188955362717155,0.0016885563394643084,0.00015100798523618895,0.0007102500802812354,0.0034464674663712675,0.0007467442971414608,0.10605627876838916,0.10605627876838916,0.022222149719483865,1.192458389778642e-05,3.7685959992105925e-06,5.70706237223571e-05,1.80363630359004e-05,0.021777961953338823,True,True,True,7,8,14,0,0
16,0.6,summer,10,0.0,-0.07953144583803701,-0.025545452746280856,0.023601205658021554,0.022157477982402262,0.0018702771174132484,7.604138217110618e-05,3.459681207203419e-05,0.18840612353573344,5.963642191186835e-09,81,82,162,0,0,-0.07974154750892334,-0.025625924046181088,0.023640324561787603,0.022158530202566383,0.001877533152749547,0.002641743384265385,0.003150122281892122,0.001657495991146372,4.7488264003202766e-05,0.0038796578672012963,0.0038796578672012963,0.0022753015577016756,0.00010175667631378421,5.05696290869299e-05,0.0005400921923563958,0.00026840756626118244,0.021703512955609038,True,True,True,9,10,18,0,0,-0.07962200284131277,-0.025618119487945346,0.02362896807459391,0.02215879225610071,0.0018769034263600528,0.001138631422079729,0.002844605745820032,0.0011763134889570743,5.9315130514068734e-05,0.003542955683715018,0.003542955683715018,0.0017523642942171846,8.129710882396474e-05,4.5228345796149976e-05,0.0004314992915214127,0.0002400577271447968,0.021701803887464444,True,True,True,15,16,30,0,0,-0.0797461645080875,-0.025621307047110513,0.023640203109042066,0.022158408749856476,0.001878018962871516,0.0026997958830656385,0.00296938565074877,0.001652349951266358,4.20069222188402e-05,0.0041394108830437705,0.0041394108830437705,0.002300589858068675,0.00010111629615425569,4.970128462508261e-05,0.0005366932573987054,0.00026379866902604245,0.021703200818284373,True,True,True,7,8,14,0,0
16,0.6,summer,10,0.3,-0.0791915776978738,-0.025520609968573034,0.022698870315663682,0.02189614105087327,0.0016987366813649334,6.914514837462644e-05,2.337508538514548e-05,0.18840612353576447,1.0106952191835106e-08,81,82,162,0,0,-0.07915490040862876,-0.025429114005167848,0.02263306414320726,0.02184562194713615,0.0013519540576300026,0.0004631463384213524,0.0035851793320877553,0.002899094604197667,0.002307214938807513,0.20414148192299575,0.20414148192299575,0.042679223427302,0.00010510936791065066,2.6240424739571527e-05,0.0005578872169231704,0.00013927585922965185,0.02145706352573899,True,True,True,9,10,18,0,0,-0.0791587448129841,-0.025609959094917867,0.022571056422594788,0.021909958890159044,0.0018206790747205658,0.0004146007169417289,0.0035010576334719057,0.005630848200188333,0.0006310627636641684,0.07178416444499668,0.07178416444499668,0.01639234675185256,6.074662353005352e-05,3.0322767968782248e-05,0.0003224238277930611,0.00016094364344281084,0.021272013691434704,True,True,True,15,16,30,0,0,-0.07924035307944424,-0.025444546084669974,0.022855920511938566,0.02186396648658737,0.0013044058741208543,0.0006159162752876491,0.002980488475539841,0.006918855171377868,0.0014694171091460906,0.2321318020254339,0.2321318020254339,0.04882329581135707,9.361304037071826e-05,2.9342510518255323e-05,0.0004968683533948302,0.0001557407475276956,0.021540576750967152,True,True,True,7,8,14,0,0
16,0.6,summer,18,0.0,-0.08589211574706462,-0.027625835358434884,0.024004926935357156,0.022424969669878784,0.00204101163501509,7.800179216096298e-05,3.537681133079227e-05,0.2168775564823839,1.628179915891259e-08,81,82,162,0,0,-0.08610839198555457,-0.027708704832129824,0.024045350550909547,0.02242605742720127,0.0020485853629023144,0.002517998731389087,0.002999709243783584,0.0016839716138092938,4.85065236854635e-05,0.0037107715377906474,0.0037107715377906474,0.002192191530091615,0.00010444783984445496,5.190191684137716e-05,0.00048159819549119107,0.00023931437481680104,0.02193006121540075,True,True,True,9,10,18,0,0,-0.0859852708393988,-0.027700082007595467,0.02403356094665821,0.022426322508289836,0.002047878240506986,0.0010845592930487165,0.0026875802376497534,0.0011928389274822252,6.032732400119132e-05,0.0033643147205677697,0.0033643147205677697,0.001677924100549931,8.320125378168466e-05,4.6244880861583856e-05,0.00038363238285766453,0.00021323036653329383,0.021928306151966153,True,True,True,15,16,30,0,0,-0.08611350595628274,-0.027703590861294543,0.024045215628988762,0.022425922505004824,0.002049125051329479,0.002577538197655882,0.002814593725329779,0.0016783510209558848,4.248991815926981e-05,0.003975193561478021,0.003975193561478021,0.0022176332847157676,0.00010373855615755309,5.09388898661731e-05,0.0004783277617109235,0.00023487395695695538,0.021929714586458503,True,True,True,7,8,14,0,0
16,0.6,summer,18,0.3,-0.0855425225426241,-0.027599791095983633,0.023076635442318236,0.02215619598718624,0.0018611650376682827,7.085881336956444e-05,2.389511428853481e-05,0.21687755648241805,1.1191780890928982e-08,81,82,162,0,0,-0.08550480274749368,-0.027506352206369905,0.023008944186546212,0.022104253913337042,0.001506881546692176,0.00044094789361835224,0.0033854926396142022,0.0029333243114356635,0.00234435883654814,0.19035576298467694,0.19035576298467694,0.03989197733317866,0.00010766442042458614,2.6828198223018655e-05,0.0004964295161325941,0.00012370204947967302,0.02167779923112612,True,True,True,9,10,18,0,0,-0.08550876320129025,-0.02769106915673353,0.022945215882253404,0.022170405841030215,0.0019857767550352247,0.00039464982245091207,0.0033072011461664323,0.005694918584974401,0.0006413489866018776,0.06695360958214933,0.06695360958214933,0.01539834562446859,6.204999540376441e-05,3.099303284465031e-05,0.0002861061163274159,0.00014290567151037996,0.0214920200847045,True,True,True,15,16,30,0,0,-0.08559215964152757,-0.02752215939432847,0.023236752557299508,0.022122996812694022,0.0014583861100856369,0.0005802622769063243,0.00281276410326334,0.006938494798106876,0.0014984149133686509,0.21641225749160092,0.21641225749160092,0.04564843871664922,9.590739588490917e-05,3.0000105766979177e-05,0.00044221909099517287,0.0001383273873680481,0.021762358758059742,True,True,True,7,8,14,0,0
16,0.6,winter,10,0.0,-0.08629153680531831,-0.027756689112369264,0.02403040486423878,0.022441816038600113,0.002051830979347952,7.811205814815814e-05,3.5425737239770995e-05,0.21871909882907592,6.617326936408929e-09,81,82,162,0,0,-0.08650820881486015,-0.027839711886723437,0.02407093227793747,0.02244290722153651,0.002059438715293667,0.0025109300119218153,0.0029910906886291572,0.001686505655063552,4.862275559479707e-05,0.003707779061034071,0.003707779061034071,0.0021889856344486786,0.00010461864179553762,5.1986515236855785e-05,0.00047832421748086456,0.00023768621723099765,0.02194431228686778,True,True,True,9,10,18,0,0,-0.0863848602368184,-0.027831036591677204,0.024059115018149516,0.022443172489873514,0.002058726569403052,0.0010814899693993945,0.002678542783120676,0.0011947428298333337,6.044302613514028e-05,0.0033607008185102664,0.0033607008185102664,0.001675183885399762,8.332187431395882e-05,4.6309161180838655e-05,0.00038095381134993153,0.0002117289318982986,0.021942554309011948,True,True,True,15,16,30,0,0,-0.08651335470541628,-0.02783456599616839,0.02407079648788995,0.02244277143157127,0.0020599818754301062,0.002570563792319966,0.0028056978799252783,0.0016808548951914748,4.257199905168816e-05,0.003972498787776446,0.003972498787776446,0.002214437470852971,0.00010390493275731771,5.101739243584216e-05,0.0004750610866338522,0.00023325531564900563,0.021943963435905857,True,True,True,7,8,14,0,0
16,0.6,winter,10,0.3,-0.08594132963464898,-0.02773056896094637,0.023100485836716735,0.02217257153208934,0.0018714676259074976,7.096743236209915e-05,2.3928037823313368e-05,0.21871909882910834,1.126142035179356e-08,81,82,162,0,0,-0.08590354366545806,-0.027637007147413864,0.02303267486121009,0.022120539177691308,0.0015167094365538824,0.00043967168475418406,0.0033739593897586114,0.002935478326431085,0.0023466991332232933,0.18956148866963546,0.18956148866963546,0.03973145944076052,0.0001078263228053624,2.6865414165403258e-05,0.0004929899738184743,0.00012283067326641646,0.02169167778215544,True,True,True,9,10,18,0,0,-0.08590751149971054,-0.027821969094341033,0.02296883746561969,0.022186806263319935,0.001996248313149642,0.0003935025799788459,0.0032960064223740526,0.005698943824034125,0.0006419973077706403,0.06667531163674893,0.06667531163674893,0.01534115235418132,6.213246737430799e-05,3.1035464192074675e-05,0.00028407426560793353,0.00014189645238216528,0.021505840039866057,True,True,True,15,16,30,0,0,-0.08599102103906699,-0.027652838086643244,0.023260796536547224,0.022139307275444407,0.0014681541306420843,0.0005782014849976358,0.0028030753501594274,0.006939711179959071,0.0015002435146185247,0.2155065305253865,0.2155065305253865,0.045465552411024235,9.60528010101689e-05,3.0041738997543517e-05,0.0004391605558196716,0.0001373530668257554,0.021776307526569023,True,True,True,7,8,14,0,0
16,0.6,winter,18,0.0,-0.08415561526684474,-0.02705723829773151,0.023894258331438056,0.02235179302617748,0.001994058163926576,7.745251572113115e-05,3.5162306881482804e-05,0.20894434323593372,6.4080443173963886e-09,81,82,162,0,0,-0.08437019446262588,-0.027139448155250035,0.023934337108532402,0.02235287181535766,0.0020015544342396256,0.0025497905885208706,0.0030383683881876015,0.0016773392392739192,4.826410028356205e-05,0.0037593037379257243,0.0037593037379257243,0.0022146132108383358,0.00010370777024217709,5.1535488864408116e-05,0.0004963416029170666,0.0002466469685959183,0.02186813860325451,True,True,True,9,10,18,0,0,-0.08424805815478498,-0.027131051944948734,0.02392266708850629,0.022353136079480872,0.002000868921992646,0.0010984755758247677,0.002728055480099894,0.0011889365500693655,6.008704991858176e-05,0.003415526279957381,0.003415526279957381,0.001698216187173998,8.267829870367907e-05,4.5965716755709714e-05,0.0003956953197355585,0.00021999024258726447,0.021866396173929558,True,True,True,15,16,30,0,0,-0.08437517064670079,-0.027134471971257783,0.02393420592885449,0.022352740635944487,0.00200207915215458,0.00260892133171696,0.0028544551618149908,0.0016718492309176528,4.2395246137822834e-05,0.004022444464803073,0.004022444464803073,0.0022400130870781,0.00010301758973509448,5.059872319081836e-05,0.0004930384242026122,0.00024216364227522442,0.021867801556976863,True,True,True,7,8,14,0,0
16,0.6,winter,18,0.3,-0.08380869927374944,-0.027031526480778938,0.022973122149444563,0.02208506525979628,0.0018165158261297778,7.038797988396725e-05,2.3752347814222243e-05,0.20894434323594463,1.0890988777489952e-08,81,82,162,0,0,-0.0837712661944997,-0.026938620741343955,0.02290594952341745,0.02203351440868823,0.0014642910272635679,0.00044664908981606515,0.0034369401778921904,0.0029239659105635744,0.0023341950996884154,0.1939013101926834,0.1939013101926834,0.04060861209412873,0.0001069625540179725,2.66668233026614e-05,0.0005119188792643599,0.00012762644295446959,0.021617486220692796,True,True,True,9,10,18,0,0,-0.08377519468891909,-0.02712227512900401,0.022842694052084996,0.022099167318141825,0.0019403948011127512,0.00039977454751465144,0.0033571410880640844,0.0056774214887044755,0.0006385336959170557,0.06819592383002297,0.06819592383002297,0.01565375893004465,6.169230952154676e-05,3.080903248405272e-05,0.00029525714152444136,0.0001474509049008447,0.021431945123583127,True,True,True,15,16,30,0,0,-0.0838581005392239,-0.026954324942267415,0.023132399009530093,0.022052148008940932,0.0014160553462662878,0.0005894527167461998,0.0028559814616300546,0.006933183005882733,0.0014904755981762692,0.2204552660002118,0.2204552660002118,0.04646487175652941,9.527707615057668e-05,2.9819571714436094e-05,0.0004559926087254139,0.0001427153817740027,0.02170174628225657,True,True,True,7,8,14,0,0
15,0.15,summer,10,0.0,-0.07755163637118456,-0.024953990978500467,0.020592443400910897,0.01923618161311078,0.0016688374855543487,8.409496001261785e-07,3.7973693900246174e-07,0.18840612350891436,4.084123317316113e-10,81,82,162,0,0,-0.07756163235172168,-0.02495753541805845,0.020593896451176333,0.019236227791126184,0.001669111063281861,0.0001288945147353168,0.000142038985302719,7.056230468023486e-05,2.400581172029498e-06,0.00016393311494759368,0.00016393311494759368,0.00010156590016757876,1.1292144017436417e-06,5.634367325738517e-07,5.993512210287653e-06,2.9905436303252264e-06,0.01883928380615645,True,True,True,9,10,18,0,0,-0.07755592058816098,-0.024957142993691398,0.020593611908959208,0.019236220804430878,0.0016690880599414299,5.5243411703854805e-05,0.00012631306926096618,5.6744506977866905e-05,2.0373752382433516e-06,0.00015014906430372584,0.00015014906430372584,7.809748549693142e-05,8.860263998565487e-07,4.956546367160531e-07,4.702747359560353e-06,2.6307777448252706e-06,0.018839234530771166,True,True,True,15,16,30,0,0,-0.07756187363959903,-0.024957294307776046,0.020593891135474936,0.01923622248037697,0.0016691475254052707,0.00013200583370461647,0.00013237679208477423,7.030416623145197e-05,2.1244999144046806e-06,0.0001857819310866961,0.0001857819310866961,0.0001045186446043887,1.1208174573442906e-06,5.524905486539642e-07,5.948943890304391e-06,2.932444754789636e-06,0.018839264351338477,True,True,True,7,8,14,0,0
15,0.15,summer,10,0.075,-0.07753507653795172,-0.024952819121243995,0.02041227513679106,0.019185799289290498,0.001636670086912689,7.867171887526291e-07,2.61955578596425e-07,0.18840612342423962,5.318296358858277e-10,81,82,162,0,0,-0.07753330111052087,-0.024948813031039532,0.020399234887525968,0.019176130975358252,0.001575528789395488,2.2898377226186113e-05,0.00016054659735386772,0.0006388434986823682,0.000503930734704317,0.03735713016859552,0.03735713016859552,0.007736669875312452,1.1912506187926417e-06,2.9419528406968034e-07,6.322780794710518e-06,1.5614953416733284e-06,0.018790402360818425,True,True,True,9,10,18,0,0,-0.07753361850759058,-0.02495672589460012,0.02038857550340827,0.019188482378037056,0.001657603833060161,1.880478392779463e-05,0.00015656641187451924,0.0011610481057506149,0.00013984763970278872,0.012790449524356779,0.012790449524356779,0.0028533432931224993,6.628337460543076e-07,3.387914036194019e-07,3.518111481768484e-06,1.7981974123873633e-06,0.01876531415670381,True,True,True,15,16,30,0,0,-0.07753725124620814,-0.024949623210880602,0.020440271286085596,0.019179396917616748,0.0015681336661807885,2.8048057130979817e-05,0.00012807812807589,0.0013715349761625635,0.00033370367201693827,0.041875525946287594,0.041875525946287594,0.008747378155934793,1.0548376412735164e-06,3.301066024651819e-07,5.598743937309868e-06,1.7521012399468097e-06,0.01880374670901801,True,True,True,7,8,14,0,0
15,0.15,summer,18,0.0,-0.08375056746549854,-0.026996172315236766,0.020938876972783068,0.019457212032352237,0.0018216163962317023,8.631915191393419e-07,3.8818202956725815e-07,0.2168775564519331,1.3928627695669604e-09,81,82,162,0,0,-0.08376085248006336,-0.026999824753525248,0.02094034935947133,0.019457259054194185,0.0018218840593053603,0.00012280531196322335,0.0001352946723593467,7.031832175656619e-05,2.4166793201068363e-06,0.00014693712357046615,0.00014693712357046615,9.555442179394184e-05,1.1587394451633218e-06,5.78340598688968e-07,5.3428278339171295e-06,2.6666687330422155e-06,0.019024195933922374,True,True,True,9,10,18,0,0,-0.08375497061772653,-0.02699939113175749,0.020940066706923978,0.019457250244537132,0.0018218584412882373,5.257459574534191e-05,0.0001192323297917817,5.681938636917111e-05,1.9639085409548395e-06,0.00013287378006854254,0.00013287378006854254,7.269280010315842e-05,9.061669721029814e-07,5.066063363888821e-07,4.1782422622592415e-06,2.335909462817846e-06,0.019024146572723753,True,True,True,15,16,30,0,0,-0.0837611195751646,-0.026999557865225104,0.020940343486036087,0.019457253181248073,0.001821924536293837,0.00012599448559301883,0.00012540851898109557,7.003781792379325e-05,2.1148402846889835e-06,0.00016915749254507742,0.00016915749254507742,9.854263106553482e-05,1.1494454965075077e-06,5.662047425692465e-07,5.299974397130673e-06,2.6107115546312204e-06,0.01902417436529032,True,True,True,7,8,14,0,0
15,0.15,summer,18,0.075,-0.08373353958796062,-0.026994940453479128,0.02075354560515099,0.019405422112567173,0.0017877910508848946,8.061202706644184e-07,2.677685186739823e-07,0.21687755635858033,5.925035462261974e-10,81,82,162,0,0,-0.08373171266062586,-0.02699085088365692,0.020740117339275804,0.019395483997008144,0.001725339601683453,2.1818345954669707e-05,0.00015149393750674037,0.000647034782876132,0.0005121308622336259,0.03493218580303219,0.03493218580303219,0.007252932746320671,1.2199479619402851e-06,3.0077347278732973e-07,5.625053981718843e-06,1.3868354007550594e-06,0.018974087318324583,True,True,True,9,10,18,0,0,-0.08373204042389645,-0.02699893028882926,0.02072918088827746,0.019408179053329453,0.0018091692345302364,1.7903985326863054e-05,0.00014779937584452743,0.001174002617957985,0.0001420706411922198,0.011957875962519503,0.011957875962519503,0.0026879305165682195,6.768041240449302e-07,3.462596914155869e-07,3.1206738742754826e-06,1.5965676542532098e-06,0.01894861979751959,True,True,True,15,16,30,0,0,-0.08373574913188198,-0.026991680541858576,0.020782047898924717,0.019398819281852893,0.001717808549152212,2.6387800303221886e-05,0.00012076009673179199,0.0013733698479588797,0.0003402570001125446,0.03914467614036834,0.03914467614036834,0.008201090177094954,1.0804831597148023e-06,3.3748007815552165e-07,4.9819961911059e-06,1.5560857648061099e-06,0.018987688422792633,True,True,True,7,8,14,0,0
15,0.15,winter,10,0.0,-0.08413977652760361,-0.027124612841280153,0.020960726611289334,0.019471128148436125,0.0018312889406426431,8.634079584016879e-07,3.886769530963297e-07,0.21871909879932874,4.5522544067644333e-10,81,82,162,0,0,-0.08415008105293906,-0.027128272433028743,0.02096222817867548,0.019471176798883938,0.0018315748638037296,0.0001224691312549588,0.00013491775052679698,7.163718195082094e-05,2.4985941974859793e-06,0.00015613219442585222,0.00015613219442585222,9.753097047118298e-05,1.1606130040781037e-06,5.792887757636347e-07,5.306409044520376e-06,2.648551401974835e-06,0.019035823504834286,True,True,True,9,10,18,0,0,-0.08414418837525243,-0.027127836170505612,0.020961945647085794,0.019471167867176533,0.001831549077852476,5.2434744075201355e-05,0.00011883410997244484,5.815808864875144e-05,2.039878742665831e-06,0.00014205142832323295,0.00014205142832323295,7.470364995245929e-05,9.074422570249166e-07,5.072917943892839e-07,4.148893544305796e-06,2.3193758440579347e-06,0.019035774133862444,True,True,True,15,16,30,0,0,-0.08415034980410531,-0.027128003890466712,0.020962222263651006,0.019471170883782342,0.0018316156189437667,0.00012566323489226225,0.00012501742259980728,7.135498636747565e-05,2.19480586274567e-06,0.00017838708774733532,0.00017838708774733532,0.00010052350749392525,1.151261504616155e-06,5.670756062785891e-07,5.2636532929043335e-06,2.592711882005658e-06,0.01903580178659898,True,True,True,7,8,14,0,0
