method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction
pwl,1,P2_dev_run1,winter,20,2.3486889634567717e-13,0.0,2.3486889634567717e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,winter,21,7.997693446637972e-10,0.0,7.997693446637972e-10,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,winter,22,1.7358490889982776e-07,0.0,1.7358490889982776e-07,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,winter,23,0.0513474369477741,0.1,0.04865256305222591,0.48652563052225906,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,0,0.046212600590565436,0.1,0.05378739940943457,0.5378739940943457,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,1,8.573875723726352e-13,0.0,8.573875723726352e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,2,0.0,0.0,0.0,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,3,0.024273382862658774,0.05,0.02572661713734123,0.5145323427468246,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,4,0.07842217066557955,0.0,0.07842217066557955,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,5,3.0271516688839915e-06,0.0,3.0271516688839915e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
pwl,1,P2_dev_run1,shoulder,6,3.027079808349541e-06,0.0,3.027079808349541e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,7.443695978044966e-09,winter,2,0,0.15482887634333528,True
