method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction
pwl,1,P1_old_full_opt,shoulder,0,0.045552151924383735,0.0,0.045552151924383735,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,1,0.002376047049272033,0.0,0.002376047049272033,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,2,1.1199425534769932e-10,0.0,1.1199425534769932e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,3,0.04555215189199421,0.0,0.04555215189199421,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,4,0.045552151918372766,0.0,0.045552151918372766,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,5,0.015407481873288314,0.02,0.004592518126711687,0.22962590633558433,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,6,3.1590656786710858e-06,0.0,3.1590656786710858e-06,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,7,3.1411623110447338e-06,0.0,3.1411623110447338e-06,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,8,8.066283188032156e-11,0.0,8.066283188032156e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,9,9.228068401050334e-11,0.0,9.228068401050334e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,10,0.045552151947940885,0.0,0.045552151947940885,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,11,0.0023500189634292337,0.0,0.0023500189634292337,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,12,7.150120016241517e-11,0.0,7.150120016241517e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,13,6.423729099301576e-11,0.0,6.423729099301576e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,14,6.555377526954627e-11,0.0,6.555377526954627e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,15,7.403250823451188e-11,0.0,7.403250823451188e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,16,1.255227989213613e-10,0.0,1.255227989213613e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,17,1.4495742337928615e-10,0.0,1.4495742337928615e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,18,1.2556072429663e-10,0.0,1.2556072429663e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,19,1.5920531940916766e-10,0.0,1.5920531940916766e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,20,1.1170769078250989e-10,0.0,1.1170769078250989e-10,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,21,7.270766365611604e-11,0.0,7.270766365611604e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,22,7.015587871289892e-11,0.0,7.015587871289892e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P1_old_full_opt,shoulder,23,7.325138601775657e-11,0.0,7.325138601775657e-11,,False,0.04555215193804365,0.005997054573123977,30,14,30,1.0,5.995819137046778e-09,summer,8,0,0.12471303805057299,True
pwl,1,P2_dev_run1,summer,0,0.046212599873943744,0.1,0.05378740012605626,0.5378740012605626,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,1,2.6997461198977822e-12,0.0,2.6997461198977822e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,2,2.940687683963356e-08,0.0,2.940687683963356e-08,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,3,1.9031691989967678e-07,0.0,1.9031691989967678e-07,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,4,0.024273382030368378,0.05,0.025726617969631625,0.5145323593926324,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,5,0.0784221706483755,0.0,0.0784221706483755,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,6,3.0271334013745937e-06,0.0,3.0271334013745937e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,7,3.027133868569427e-06,0.0,3.027133868569427e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,8,3.027134730301594e-06,0.0,3.027134730301594e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,9,3.6157889961022786e-12,0.0,3.6157889961022786e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,10,3.1828302697710345e-12,0.0,3.1828302697710345e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,11,3.2716485067274143e-12,0.0,3.2716485067274143e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,12,3.1864991614918063e-12,0.0,3.1864991614918063e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,13,3.071383183228917e-12,0.0,3.071383183228917e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,14,3.410995799074832e-12,0.0,3.410995799074832e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,15,0.0,0.0,0.0,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,16,0.046182345093702455,0.1,0.05381765490629755,0.5381765490629755,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,17,4.241755191167385e-12,0.0,4.241755191167385e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,18,3.6199948179926087e-12,0.0,3.6199948179926087e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,19,3.526574901884213e-12,0.0,3.526574901884213e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,20,3.4738909127065096e-12,0.0,3.4738909127065096e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,21,3.3468683021404317e-12,0.0,3.3468683021404317e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,22,3.228807900632377e-12,0.0,3.228807900632377e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,summer,23,3.859074028302019e-12,0.0,3.859074028302019e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,0,0.04621259927517482,0.1,0.053787400724825185,0.5378740072482519,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,1,8.753475942693177e-13,0.0,8.753475942693177e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,2,2.4160843287951977e-07,0.0,2.4160843287951977e-07,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,3,0.024273384400932685,0.05,0.025726615599067318,0.5145323119813463,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,4,0.07842217066598281,0.0,0.07842217066598281,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,5,3.0271301885956133e-06,0.0,3.0271301885956133e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,6,3.027130426764016e-06,0.0,3.027130426764016e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,7,3.027131604474483e-06,0.0,3.027131604474483e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,8,3.0271309405046857e-06,0.0,3.0271309405046857e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,9,1.5284395586030405e-12,0.0,1.5284395586030405e-12,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,10,0.0784221706660585,0.0,0.0784221706660585,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,11,0.01399876916840383,0.05,0.036001230831596176,0.7200246166319235,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,12,6.561958621574457e-13,0.0,6.561958621574457e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,13,6.278747708873204e-13,0.0,6.278747708873204e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,14,6.188426186530156e-13,0.0,6.188426186530156e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,15,6.310440754000895e-13,0.0,6.310440754000895e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,16,6.642005241625411e-13,0.0,6.642005241625411e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,17,7.180031361846357e-13,0.0,7.180031361846357e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,18,6.992675301217851e-13,0.0,6.992675301217851e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,19,7.348226634916727e-13,0.0,7.348226634916727e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,20,9.672465539445848e-13,0.0,9.672465539445848e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,21,2.541542951799166e-09,0.0,2.541542951799166e-09,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,22,2.761592995830258e-07,0.0,2.761592995830258e-07,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,winter,23,0.05134743665062155,0.1,0.04865256334937845,0.4865256334937845,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,0,0.04621260059104586,0.1,0.05378739940895415,0.5378739940895414,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,1,8.685356726753508e-13,0.0,8.685356726753508e-13,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,2,0.0,0.0,0.0,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,3,0.024273382862377253,0.05,0.02572661713762275,0.514532342752455,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,4,0.07842217066557339,0.0,0.07842217066557339,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,5,3.027151657221794e-06,0.0,3.027151657221794e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
pwl,1,P2_dev_run1,shoulder,6,3.0270794784582885e-06,0.0,3.0270794784582885e-06,,False,0.07842217066606379,0.0103244746344123,24,4,24,1.0,8.746448900364115e-09,winter,22,0,0.1819261371275736,True
