point_id,b,S,E,solution_label,coefficient_round,scenario,t,p_center_mw,P_net_mw,Q_mvar,p_slack_mw,line_loss_mw,a_P,a_Q,b_PP,b_QQ,b_PQ,matrix_rank,lambda_min_cost,lambda_max_cost,solver,status,objective,lp_pk_proxy_mw
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,1,0.021662642630872874,0.021662642630888143,0.1746588404788301,5.880035738030552,0.1264833245830862,-0.05587322337431352,-0.03193789910797376,0.009491772608692932,0.020732197709133558,-0.0044697874961108055,5,0.009063717706596752,0.021160252611229738,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,2,-4.3999032570649477e-16,-6.141293103683482e-16,0.17594699209053172,5.668024657421532,0.11747506524881461,-0.053822101573254455,-0.03048064791972123,0.0052933073950811515,0.0199158247659794,0.0003121961357525118,5,0.0052916412092937366,0.019917490951766814,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,3,-0.055207986310215465,-0.055207986310215285,0.16711695978437027,5.580890638644397,0.11452673612349108,-0.052159350146782725,-0.029767095463369676,0.021094719189642286,0.021471782212494295,0.00783422283700184,5,0.017361604873644444,0.025204896528492136,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,4,-0.1438949271146768,-0.14389492711467686,0.10134224168954299,5.587297850649565,0.1173809833333301,-0.05143479377963046,-0.029850528889561113,0.019840309541422404,0.023395120389862717,0.004490018592618701,5,0.018754284019633447,0.024481145911651674,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,5,-0.14389492711467733,-0.14389492711467744,0.10134224168954221,5.581082353260331,0.11711717227909382,-0.05137160154829379,-0.02981383302358172,0.019835889242966327,0.023387023963261047,0.004484550891307133,5,0.01875130999417883,0.024471603212048543,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,6,-0.05451260994021654,-0.054512609940217074,0.1673278999000688,5.578398824566849,0.11441040895239496,-0.052136401597648346,-0.029749490467811803,0.0211377748885464,0.021433894468302118,0.007859259442924368,5,0.017353416662854497,0.025218252693994022,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,7,-1.1716873844433546e-05,-1.171687384439752e-05,0.17594699209053177,5.812857855371792,0.12370763030474247,-0.05531444391629918,-0.03132376828544076,0.0049897164516691525,0.02001332880629327,0.0003528474654344974,5,0.0049876449763327805,0.020015400281629642,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,8,-1.1716873844307018e-05,-1.1716873844327345e-05,0.17594699209053183,6.274230936291768,0.14465592243471773,-0.06010944956845332,-0.03403231967196013,0.004006381670167465,0.02032547657604463,0.00047553913285858663,5,0.004002918097542228,0.02032894014866987,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,9,-2.1800063517895695e-17,-1.4603424807399193e-17,0.17594699209053188,6.8735898704312195,0.17436481560350336,-0.06643496120307625,-0.03760394533980316,0.0027088159078395278,0.020737980916517088,0.000636993068500322,5,0.0027031912211066857,0.02074360560324993,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,10,0.0,1.0527233582794636e-17,0.1759469920905319,7.210365507169278,0.1923001129665626,-0.07003834955844854,-0.03963777039837183,0.0019726829503556712,0.020974148850412325,0.0007324458584872983,5,0.0019656272078615485,0.02098120459290645,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,11,8.465316330145577e-17,9.189398098988572e-17,0.17594699209053197,7.316533789768016,0.19813996877529774,-0.07118176256499872,-0.04028301026434848,0.0017398722360118125,0.021049222470171183,0.0007632002950614861,5,0.0017323338236277072,0.021056760882555287,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,12,8.771325992409379e-17,9.688324104061242e-17,0.1759469920905319,7.272435506808431,0.1957034901607145,-0.07070640991600968,-0.040014768700447144,0.001836832320658384,0.021018027055859527,0.0007504950612984059,5,0.0018294940468470307,0.02102536532967088,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,13,0.0,1.2620418229531546e-17,0.1759469920905319,7.098900302154849,0.18626478017213247,-0.0688417732931173,-0.038962465140058036,0.002217094315922142,0.02089572180869008,0.0007007265529543597,5,0.002210524707646671,0.02090229141696555,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,14,4.957832764569764e-16,4.850740192660938e-16,0.17594699209053197,7.381360835854434,0.20174966970171765,-0.0718816787265472,-0.040677955375963255,0.0015971041814034006,0.021095161997801582,0.0007819181332005184,5,0.0015892681400063097,0.021102998039198673,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,15,0.07132247126486427,0.07132247126486761,0.1609009170038255,7.44826110754497,0.20522171085278487,-0.07367703376021051,-0.041895894874728085,0.02241459029356178,0.023942772039553903,-0.007642165490339272,5,0.01928195071557345,0.027075411617542233,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,16,0.07913159401921123,0.0791315940192167,0.15720747701040752,7.519106798643582,0.2092895987483736,-0.07450911162714545,-0.04247531971568518,0.022168391753204907,0.024326041771773877,-0.007100626104082128,5,0.01953661220687439,0.026957821318104393,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,17,0.02830130847504057,0.02830130847503159,0.17367408742490215,7.714514681073442,0.22055599922395347,-0.0755179395505097,-0.04310411465537668,0.012575431543563583,0.022750307941411745,-0.006405545374702589,5,0.01165123266805317,0.02367450681692216,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,18,3.1677767107781673e-16,3.167263963941899e-16,0.17594699209053197,7.732218707639225,0.22186382944150596,-0.07569323112406585,-0.0428283446433819,0.0008217675894309111,0.02134584063225173,0.0008853288247705466,5,0.0008122246145441003,0.021355383607138543,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,19,1.09941326958179e-16,1.189166635910582e-16,0.1759469920905319,7.686160301982206,0.2191677099394873,-0.07519061648121814,-0.04254481523143689,0.0009239914978378106,0.02131275696586253,0.0008716446778252759,5,0.0009146797813766263,0.021322068682323718,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,20,8.361902091023631e-17,9.367722732402129e-17,0.1759469920905319,7.629289292084992,0.2158618770572763,-0.07457095288878567,-0.042195243529847076,0.0010500115143999634,0.02127197925845787,0.0008547864274688672,5,0.0010409825495014927,0.021281008223356337,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,21,2.9771752598858766e-18,1.6298757923694058e-17,0.1759469920905319,7.417391091263816,0.20377028891110127,-0.07227129257335654,-0.04089779085859034,0.0015180872229848916,0.021120788517981333,0.0007925714197687205,5,0.001510079232984311,0.021128796507981912,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,22,0.0,0.0,0.1759469920905319,7.06476236764791,0.18443600005519523,-0.06847608148767295,-0.03875606762151866,0.002291773130512082,0.02087174315599906,0.0006910138818246157,5,0.002285350418590241,0.0208781658679209,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer,23,-3.303231845068476e-17,-2.6311988969136835e-17,0.17594699209053188,6.7472061079867105,0.16786502076399623,-0.06509184489788336,-0.036845749662122916,0.0029829117463661516,0.020650185505470323,0.0006016497085396149,5,0.002977791014538165,0.02065530623729831,CLARABEL,optimal,-25965.012302322648,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,0,0.12746748659951787,0.12746748659949086,0.12135913587368544,6.613971715619752,0.16166934483222742,-0.06519997820054264,-0.03762997911810439,0.020464609758780034,0.024074257661409294,-0.0034057096538597656,5,0.01978808245385597,0.02475078496633336,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,1,1.6948916328821541e-15,5.322430393899047e-16,0.1759469920905296,6.28671273788833,0.1452457167406127,-0.060239772729131384,-0.03410600074254087,0.003976059596028377,0.02033333621348829,0.00047549667731214176,5,0.003972604721619992,0.020336791087896676,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,2,-2.7291777663163902e-14,-8.191416226997097e-15,0.1759469920905288,6.058456503683197,0.13465115421547177,-0.05785868619647389,-0.03276113870697405,0.004464202248556349,0.02017824706176675,0.0004144376570494717,5,0.004461470158945313,0.020180979151377787,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,3,-0.11446611692990036,-0.11445359074094874,0.13368305994636492,6.046284554260358,0.1364434890548243,-0.05643734428285755,-0.032595106939112786,0.02034953793846306,0.023662856423303617,0.0059572180185177475,5,0.018597879197546886,0.025414515164219793,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,4,-0.1317728048744033,-0.13178533071354856,0.11659512903210083,6.011149305842501,0.13551167325902844,-0.05591085601051744,-0.032385850534895025,0.02012810196998709,0.023856805642346397,0.0052470704195362716,5,0.018773953415307732,0.02521095419702575,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,5,-0.09415958110008599,-0.09415958110010478,0.14869422748395564,6.020531677264695,0.13462656145259505,-0.05637030692706375,-0.032440560556784875,0.020501390913373968,0.023286308553937558,0.006735091468270733,5,0.018249771546010242,0.025537927921301284,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,6,-1.1716873868289845e-05,-1.1716873845662562e-05,0.175946992090529,6.095887463503379,0.13636063064632703,-0.058248346726508804,-0.03298116533311334,0.004387674008432048,0.020204224489045748,0.000427645614652758,5,0.004384783881399943,0.020207114616077854,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,7,-1.171687384173388e-05,-1.1716873844143608e-05,0.1759469920905298,6.462667741586435,0.1536918967743878,-0.062086349561296474,-0.035148727499726175,0.003601053361923005,0.020454430618832942,0.0005265352851882043,5,0.003596941844925033,0.020458542135830912,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,8,-3.96219044709682e-15,-1.5302315077164261e-15,0.17594699209053058,7.037818231556106,0.18299909111339246,-0.06818771039665816,-0.03859329185858122,0.00235090580259235,0.0208527787815955,0.0006833675954622027,5,0.002344597899164479,0.02085908668502337,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,9,0.06334152643219002,0.06334152643140917,0.16420673259439558,7.647234256299271,0.21657365547362284,-0.07580302250886706,-0.04297322086135824,0.023055139682324612,0.023779883094126163,-0.008495084997085664,5,0.01915453935803742,0.027680483418413355,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,10,0.1387489712623424,0.13874897126231459,0.10828075994214648,7.614039309703893,0.21598560908907533,-0.07610049351759611,-0.04400818950129221,0.02104592966219362,0.025515888803029307,-0.003230168831670261,5,0.020523440946219284,0.026038377519003644,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,11,0.08675008183255604,0.08675008183252603,0.15313531043508222,7.488320413518811,0.2076062786963114,-0.07423859030878698,-0.042414576769821605,0.021914301113101105,0.024524918895388277,-0.006497930541748155,5,0.019718237897106642,0.02672098211138274,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,12,1.6207736590658046e-14,5.475817062922869e-15,0.1759469920905308,7.306632757627018,0.1975915865893067,-0.07107498825861916,-0.04022275538681987,0.0017617723849063247,0.021042217183727965,0.0007603958945258193,5,0.0017542780394492151,0.021049711529185076,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,13,0.0,0.0,0.17594699209053058,6.8969091834231,0.17557786506538128,-0.06668332406978,-0.037744159171159794,0.0026577873144685515,0.020754305137803745,0.0006435335734486359,5,0.0026520679183638695,0.020760024533908426,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,14,0.0,0.0,0.1759469920905307,7.136643023750986,0.1882973837582696,-0.06924649362180203,-0.03919088379294685,0.00213428052647584,0.020922232302051355,0.0007113814637648827,5,0.002127549053799447,0.02092896377472775,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,15,1.1312647247229044e-15,3.667109266307358e-16,0.17594699209053075,7.263437857129272,0.19520824953155547,-0.07060948908113007,-0.03996007635973493,0.0018564745265132654,0.021011654423718957,0.0007478486766180437,5,0.0018491780055559163,0.021018950944676304,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,16,8.56139730495534e-15,2.830470639468241e-15,0.1759469920905308,7.396672364079874,0.2026071025421578,-0.07204720126097348,-0.04077135047286568,0.0015635431296668158,0.021106051639829294,0.0007864554307820923,5,0.0015556339361909705,0.02111396083330514,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,17,2.8220356840719372e-14,9.847443140638848e-15,0.17594699209053088,7.5940970709869635,0.21382905125425855,-0.0741880114972558,-0.04197920818094176,0.0011277129686041267,0.021246766874038408,0.0008442958663333826,5,0.0011188591483310287,0.021255620694311507,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,18,4.044775865971502e-15,1.321201095451584e-15,0.17594699209053088,7.590488197466851,0.21362114135413673,-0.0741487756535262,-0.04195700661830012,0.0011369353162089335,0.021243930601983155,0.0008433088003582533,5,0.0011280968839727772,0.021252769034219313,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,19,7.226140519038199e-16,2.3548593553703944e-16,0.17594699209053086,7.4840757947584375,0.20753716543571823,-0.07299344412908552,-0.04130524829053866,0.0013710205920307867,0.021168242250555965,0.0008120453822189557,5,0.0013626969421070727,0.02117656590047968,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,20,0.0,0.0,0.17594699209053075,7.312033218840506,0.1978906023727927,-0.0711332283892069,-0.040255620996905876,0.0017498994772802735,0.021046047148803565,0.000761960823999893,5,0.0017423803838305762,0.021053566242253262,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,21,-1.6931217266288337e-16,-3.1563119958677235e-17,0.1759469920905306,7.076440040532623,0.18506054117490744,-0.06860113334755881,-0.03882664924322906,0.0022662090783213797,0.020879947420456187,0.0006943320782624107,5,0.0022597363128930062,0.02088642018588456,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,22,-0.0300892924216622,-0.03008929242167834,0.17340886506047315,6.864452403765119,0.17429998577609074,-0.06627314432883866,-0.03755324101942102,0.013734800024119524,0.022132615462653438,0.007488805038747903,5,0.012307752156820442,0.023559663329952518,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,winter,23,-0.0921602438679889,-0.09216024386699405,0.14989258410413991,6.8496966713450655,0.1750081242172091,-0.06505606351647764,-0.03741037464019435,0.021159011335340146,0.02425504351580004,0.007946850748807249,5,0.01844270297478479,0.026971351876355396,CLARABEL,optimal,-29790.093761078886,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,0,0.16090091700382014,0.16090091700382014,0.07132247126488088,5.79423719304062,0.12458325196955233,-0.056916529708578995,-0.03307201551726801,0.01969668318911272,0.023209209573992747,-0.0016939624283707256,5,0.01950311624066802,0.023402776522437448,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,1,0.01796930577915267,0.017969305779152664,0.1750285022026133,5.467575303802899,0.10898319614605681,-0.05163430501826487,-0.029522847545248733,0.00930112453447235,0.02037629759544409,-0.003554887337413196,5,0.00902285596204827,0.02065456616786817,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,2,-1.6921602767081224e-16,-1.69353113632512e-16,0.17594699209053155,5.28856940827205,0.10192292343933074,-0.049942217661564425,-0.02828799592031103,0.006091850893211529,0.01966423124737499,0.0002154246027022631,5,0.006090996127213619,0.0196650860133729,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,3,-0.1230098541223439,-0.12300985412234544,0.12581676835083627,5.308989002252772,0.10505153168798054,-0.04881829409183349,-0.028242803065981786,0.019774089823275172,0.022839529136812853,0.004858048967456619,5,0.01843463443510034,0.024178984524987686,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,4,-0.1531353104351366,-0.15313531043513592,0.08675008183243683,5.295582639361217,0.10578450792413346,-0.04838326214014723,-0.02812144276254347,0.019600495566641486,0.023099765419686544,0.003980267754958529,5,0.01870025215135318,0.02400000883497485,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,5,-0.12135913587373541,-0.12135913587373455,0.1274674865994473,5.301063170291858,0.10467732835933567,-0.04875394195991667,-0.028198308936177405,0.019781705809209935,0.022810389931588487,0.004899618167308556,5,0.01841597904749897,0.024176116693299454,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,6,-1.1716873844439999e-05,-1.1716873844437366e-05,0.17594699209053163,5.323994922894971,0.1033274364829209,-0.05030288063252164,-0.028491780914596414,0.006020522048287466,0.019688120876743806,0.00022718839801818508,5,0.006019578008957647,0.019689064916073626,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,7,-1.1716873844490718e-05,-1.1716873844494234e-05,0.17594699209053175,5.612108622657962,0.11511284212091263,-0.05324793827457586,-0.030156144078366507,0.0054143109385435964,0.01987908985521963,0.00030067112006061224,5,0.0054127486374565825,0.019880652156306643,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,8,-6.858326770615593e-17,-6.751389133695759e-17,0.17594699209053183,5.975641164251999,0.13090821894928073,-0.056998649246085935,-0.03227532018813885,0.0046403813322719225,0.020122240125460187,0.0003923517467719525,5,0.004637895920375298,0.02012472553735681,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,9,1.4574724503861963e-16,1.4793188356633676e-16,0.17594699209053186,6.314382268696762,0.14655777949404608,-0.06052946303775372,-0.034269614799727816,0.003916261962996129,0.02035221729169763,0.0004827978260750981,5,0.003912717242351292,0.020355762012342467,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,10,0.079131594019199,0.07913159401919284,0.15720747701041915,6.240224663718422,0.14285099435319146,-0.06081232340970651,-0.03468137232421286,0.0211065881581816,0.02283000528783044,-0.005931085538974559,5,0.01888009569840447,0.02505649774760757,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,11,0.04694144531557915,0.046941445315579707,0.16962458757999785,6.173255500796596,0.1396534414366453,-0.059956442188446916,-0.033733586451533536,0.02324148813448696,0.02134684162899438,-0.007897088299710794,5,0.01823357105219417,0.02635475871128717,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,12,4.117446576279294e-17,4.371820200744248e-17,0.17594699209053183,6.040642003576391,0.133841472208677,-0.057673512098890496,-0.03265654027503766,0.004502177155066969,0.02016619461395578,0.00040970250856776306,5,0.004499498604570008,0.020168873164452743,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,13,-3.3430135136821755e-18,-2.0905961987226747e-18,0.1759469920905318,5.780846065648548,0.12231587854083284,-0.05498386978669998,-0.0311370697069983,0.005054516184404381,0.01999128277418386,0.00034146166568991,5,0.005052564944839051,0.019993234013749188,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,14,0.0,0.0,0.17594699209053183,6.05667493642408,0.1345700687663683,-0.0578401480589541,-0.03275067052686324,0.004467761303460692,0.020177018439216765,0.0004138454186304245,5,0.004465036185335016,0.020179743557342443,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,15,4.975314378992578e-17,5.214687514512075e-17,0.17594699209053183,6.219796397802836,0.1420974445301216,-0.05954008236888533,-0.033710841889471314,0.004119201522111655,0.020287747353073572,0.0004574226690105298,5,0.004115966944767017,0.02029098193041821,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,16,2.984876386996058e-15,2.6621814685428228e-15,0.17594699209053183,6.374205726790273,0.1494150969525613,-0.06115664854023952,-0.0346238065798948,0.0037879364042267658,0.02039314543518502,0.0004990833861395525,5,0.003784187159057691,0.020396894680354098,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,17,0.01827858043500276,0.01827858043500936,0.1749980413077353,6.566074349046302,0.15860347076025844,-0.06297734858773354,-0.035993895723791094,0.007779776649158987,0.021256945711630056,-0.004179109081817048,5,0.00746323824283785,0.021573484117951194,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,18,0.0043192562200205595,0.004319256220019526,0.17594699209053202,6.643074270408844,0.16255716731046244,-0.06389327566371045,-0.03630392077721466,0.004517559951458095,0.02081792383656497,-0.0007120457720605975,5,0.004509787616614443,0.02082569617140862,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,19,0.030089292421805344,0.030089292421805625,0.17340886506045475,6.6605764175949025,0.16324016562936067,-0.06432002496816198,-0.036691345880477254,0.014587398612405081,0.021856634304242475,-0.005805175630787346,5,0.013570622805670576,0.02287341011097698,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,20,9.712647179091806e-16,9.164263836048224e-16,0.17594699209053186,6.644225225663124,0.1626618425154073,-0.06400109984559559,-0.03622994793336873,0.0032058303299102864,0.020578878255932617,0.0005730536116847694,5,0.003201106041350597,0.020583602544492305,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,21,6.998959016835003e-18,9.877362793944859e-18,0.17594699209053183,6.456399511894023,0.15338671879630678,-0.062020137431553844,-0.03511141804559533,0.003611261930701899,0.0204495036839535,0.0005215107792355692,5,0.0036072248657685424,0.020453540748886855,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,22,0.0,0.0,0.17594699209053186,6.24655850985408,0.14335232943136234,-0.05981975463775674,-0.03386879433672137,0.0040620294891649715,0.02030598655185816,0.0004646835617355745,5,0.004058706920441994,0.02030930912058114,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,shoulder,23,-3.548527312767773e-18,-2.3787957253229134e-18,0.17594699209053183,6.107459817746841,0.1368912185041236,-0.05836854297868387,-0.0330491344147124,0.004359584170644119,0.02021144374777954,0.0004274573582296029,5,0.0043567030167324244,0.020214324901691234,CLARABEL,optimal,-24450.00066429575,nan
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,0,-0.0124793890824869,-0.012479329497919994,0.0015331996628516794,7.083402556220886,0.19162124943674833,-0.06889912904678037,-0.038905931618408274,0.005401932281142045,0.021541265107419588,0.004456924739373907,5,0.005099886769444252,0.02184331061911738,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,1,-0.013190323908225887,-0.013190287628976352,0.0011583650216287385,6.360607440594958,0.15426087797045118,-0.06121287283074805,-0.03457146695650364,0.006730737147882524,0.020992223419296175,0.004012395887586831,5,0.006453894451679541,0.02126906611549916,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,2,-0.013598880231611085,-0.013598849694307469,0.0010349162605973903,6.081566883688535,0.14093750553796996,-0.058288365795886955,-0.03292104345330486,0.0072517142981602155,0.020786600284819524,0.003864380185967408,5,0.006981285225063043,0.021057029357916698,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,3,-0.014060583542600827,-0.014060558083188568,0.0009580538176281241,5.907375355932355,0.13293168841459815,-0.05647518161349849,-0.03189635826770198,0.007605904762328551,0.02066428114696583,0.0038136272570668548,5,0.007333164061702635,0.020937021847591747,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,4,-0.014617562037896381,-0.014617539386354572,0.0009116981556714955,5.802029492566678,0.12820763738691604,-0.055383691853847304,-0.03127775844126749,0.007861756155927768,0.020597494443234637,0.0038390057588011993,5,0.007578741994732085,0.02088050860443032,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,5,-0.01527192748119617,-0.015271902925177772,0.000907268548400804,5.792042794341919,0.12776951082783117,-0.055282055635807986,-0.031216303541843102,0.007982586333379317,0.02060645585505796,0.003967644587708847,5,0.007678172303632885,0.020910869884804395,CLARABEL,optimal,8.347468034742956,8.347468034742956
P1_old_full_opt,15,0.176,0.419,round2,round2,summer_peak,6,-0.0160324139428068,-0.016032381633521414,0.0009540752163986868,5.898772134678426,0.13255966163787006,-0.05639154056359555,-0.03183634435789124,0.007944052249221177,0.020708425577467684,0.004228345986580241,5,0.007602993115274127,0.021049484711414733,CLARABEL,optimal,8.347468034742956,8.347468034742956
