point_id,b,S,E,solution_label,coefficient_round,scenario,t,p_center_mw,P_net_mw,Q_mvar,p_slack_mw,line_loss_mw,a_P,a_Q,b_PP,b_QQ,b_PQ,matrix_rank,lambda_min_cost,lambda_max_cost,solver,status,objective,lp_pk_proxy_mw
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,17,0.0,6.659442508169787e-15,0.1759469920905311,8.618152527018289,0.21385385221603243,-0.08389394505266987,-0.02537901363191686,0.002400878726454303,0.020857009902575472,0.0008364605008956496,5,0.0023914061662885116,0.02086648246274126,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,18,0.0,4.647533046788764e-16,0.1759469920905311,8.603144761588513,0.2130960867862512,-0.08373184502717235,-0.02532872348282482,0.0024275905992994316,0.020848362316808044,0.000832937154326659,5,0.0024181796195704873,0.020857773296536986,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,19,0.0,1.8966693812862895e-16,0.1759469920905311,8.55212921172736,0.21053053692509885,-0.0831812671623716,-0.025157944064843292,0.0025180384293511226,0.020818969030634647,0.0008208425168757817,5,0.0025088388437851648,0.020828168616200606,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,20,0.0,1.4093758154421536e-16,0.17594699209053105,8.489133134625963,0.20738445982369666,-0.08250237648069729,-0.024947435303792627,0.0026295937567301984,0.02078273631095384,0.0008059529036639734,5,0.0026206526008956854,0.020791677466788352,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,21,0.0,0.0,0.175946992090531,8.254372597241185,0.19587392243891305,-0.07998198267237733,-0.02416660595044209,0.0030441761154471328,0.02064833715136648,0.000750973540096242,5,0.0030361708359172945,0.02065634243089632,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,22,0.0,-5.96677595762807e-18,0.1759469920905309,7.863556169048457,0.17745749424619486,-0.07581926662607907,-0.022879367178958516,0.003730251327904071,0.020426746070541468,0.0006611288392987125,5,0.0037237092339957928,0.020433288164449746,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer,23,0.0,-2.178521645340721e-16,0.1759469920905308,7.511460043822551,0.16166136902028722,-0.07210392613445259,-0.02173301211704132,0.004343981619166072,0.020229395258679148,0.0005819667875853736,5,0.004338653275432823,0.020234723602412397,CLARABEL,optimal,-18318.917412930932,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,0,0.0,0.16420673259489915,0.06334152643019351,7.338627410157006,0.15238931106677855,-0.0721561125014159,-0.02174902178068259,0.004336548266284052,0.02023184031620072,0.0005830394104316009,5,0.004331203591099131,0.02023718499138564,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,1,0.0,2.654737791885413e-16,0.17594699209053138,7.0006289294793,0.14008025467703172,-0.06677153260316411,-0.020091950762168843,0.005227301820136799,0.019946813304179446,0.00047004768634640345,5,0.0052235501920880854,0.01995056493222816,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,2,0.0,-4.70891487945658e-16,0.17594699209053122,6.747312110098936,0.12996343529667093,-0.06415230776652174,-0.019287731045315504,0.005662072178599741,0.019808339646623468,0.0004158010554215765,5,0.0056590174294916815,0.019811394395731527,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,3,0.0,-0.13077416677115702,0.11771077652012438,6.7387069507520625,0.13350343737583253,-0.06265758785410352,-0.018829332249010906,0.005910520827949932,0.01972939136168706,0.0003850532922706615,5,0.005907839037323073,0.01973207315231392,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,4,0.0,-0.1486942274839738,0.09415958110008611,6.698391168265193,0.13271429646831764,-0.06204942945705803,-0.018642937826527716,0.006011660234206863,0.019697286505178418,0.0003725822462139163,5,0.0060091248767578116,0.01969982186262747,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,5,0.0,-0.10174573983089102,0.1435956724977257,6.703161987324895,0.13101018128814698,-0.06260686233317779,-0.018813782783659236,0.00591890519401867,0.019726708975079516,0.0003839889286690593,5,0.005916236069319855,0.01972937809977833,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,6,0.0,-1.1716873844696789e-05,0.17594699209053127,6.7888564241853455,0.13159632542132882,-0.06458060246296554,-0.01941915380777245,0.005590780806737745,0.019830962523539237,0.000424576333795913,5,0.005587616784279126,0.019834126545997855,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,7,0.0,-1.1716873844361113e-05,0.17594699209053144,7.1958517666661415,0.14814166790212913,-0.06880122491157116,-0.020716004180546695,0.004890380550140227,0.020054256644067344,0.000512254512578385,5,0.004886055635710488,0.020058581558497084,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,8,0.0,-4.174009785007147e-16,0.17594699209053163,7.833686896142294,0.1760882213400287,-0.07550280697794491,-0.02278161810608942,0.003782718778046583,0.020409868941066465,0.00065436119378816,5,0.003776283175736041,0.020416304543377006,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,9,0.0,0.08185676602615287,0.15575084222531854,8.495791317005834,0.20579572003596916,-0.08354822580765764,-0.02527172948868041,0.0024584119883326403,0.020838428410904063,0.0008289504943672377,5,0.002449070187034489,0.020847770212202216,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,10,0.0,0.16090091700382184,0.07132247126487672,8.463261364540966,0.203934804469881,-0.08412102723368939,-0.02544947189398449,0.002363653069104072,0.0208691426115433,0.0008414892956280864,5,0.0023540918715059815,0.02087870380914139,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,11,0.0,0.11495842035987731,0.13326875698512938,8.31183049351163,0.1963628743805068,-0.0819537976970653,-0.02477739061387758,0.002719805587572425,0.020753470123885842,0.0007939607202870221,5,0.0027110709727897727,0.020762204738668494,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,12,0.0,3.599562085829555e-16,0.17594699209053166,8.131638759556346,0.18999008475408502,-0.07867027068359075,-0.02376066213459994,0.0032601842119759947,0.02057845908368475,0.0007225324827186041,5,0.0032526513281423896,0.020585991967518355,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,13,0.0,-2.4163797897759398e-17,0.17594699209053163,7.677463658046592,0.16901498324432873,-0.07385151053232561,-0.02227192097006046,0.004055168429369491,0.02032216531660551,0.0006190814581849819,5,0.004049280385339694,0.020328053360635305,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,14,0.0,0.0,0.17594699209053166,7.9432353896316945,0.18113671482942947,-0.07666461064143633,-0.023140532024981064,0.003590532028896858,0.020471691377834514,0.0006791659686516317,5,0.0035837037077554386,0.020478519698975933,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,15,0.0,-2.1235177708799085e-17,0.17594699209053166,8.083768780962519,0.18772010616025187,-0.07815975747255458,-0.023602751248137908,0.003344136803746009,0.0205512678977297,0.0007114284025894148,5,0.0033367864462368804,0.02055861825523883,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,16,0.0,-9.161843048691468e-18,0.1759469920905317,8.231415029074489,0.19476635427222436,-0.07973630605818974,-0.02409055248072397,0.003084472051628827,0.02063523489284307,0.0007455710274815605,5,0.0030765575011103235,0.020643149443361573,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,17,0.0,1.0736360770508696e-16,0.1759469920905317,8.450148357292264,0.20544968249000167,-0.08208278379615648,-0.02481736782441268,0.0026984084697250013,0.020760334224614665,0.0007966921508454987,5,0.0026896274299124784,0.02076911526442719,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,18,0.0,-1.9230485327024857e-16,0.1759469920905317,8.446150467514563,0.2052517927123039,-0.08203978719343709,-0.02480398484619688,0.0027065624095562514,0.02075781316955031,0.0007958144246130012,5,0.00269779552168866,0.020766580057417904,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,19,0.0,-3.2277504325515174e-16,0.17594699209053166,8.32825902083117,0.19946034602891013,-0.08077360874319284,-0.024411738349879128,0.002913877693946287,0.02069053069638774,0.0007681877585136144,5,0.0029055825835447,0.020698825806789327,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,20,0.0,-5.665270287417688e-16,0.17594699209053166,8.13762353817999,0.19027486337772392,-0.0787341372091539,-0.023780421144982602,0.0032496341039367138,0.02058186182871308,0.0007239065313662094,5,0.0032420786365420684,0.020589417296107727,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,21,0.0,-8.207943601000998e-16,0.17594699209053163,7.876501287047821,0.17805261224555902,-0.07595649193940955,-0.02292175535931349,0.00370756856027714,0.020434049319866796,0.0006640662772967234,5,0.0037009800496231662,0.020440637830520768,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,22,0.0,-0.0624084769739776,0.16454058302860433,7.67243018534111,0.17058245857287255,-0.07310740979895085,-0.02204239699910174,0.004178057093457137,0.02028266342964209,0.0006032482020427948,5,0.0041724099384718456,0.020288310584627378,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,winter,23,0.0,-0.13634015110493006,0.11121591579643146,7.662453410587606,0.17307306908405887,-0.07217699273237725,-0.0217555346092891,0.004331834685102805,0.02023327484947121,0.0005834950622531454,5,0.004326483723916063,0.020238625810657954,CLARABEL,optimal,-20858.90046313964,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,0,0.0,0.1709830143825586,0.04151830152588537,6.460956267667199,0.11766506776265846,-0.06309411591552079,-0.018963120078072482,0.0058385841863345615,0.019752245407367402,0.00039396998208204083,5,0.005835795897075384,0.01975503369662658,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,1,0.0,0.007887489949366742,0.17577169600816486,6.10427094399367,0.10585690677622353,-0.05766342948701756,-0.01730064769758116,0.006742399196525479,0.019466051119481933,0.00028347939919231386,5,0.0067408204320272115,0.0194676298839802,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,2,0.0,-2.0992905039931466e-15,0.1759469920905258,5.892369401750396,0.09867072694812795,-0.05543254192460499,-0.016619258710477505,0.007114640780652704,0.01934867835772743,0.00023865815917422484,5,0.007113476972327317,0.019349842166052816,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,3,0.0,-0.12135913587356871,0.12746748659959445,5.89998840159962,0.10196324412289026,-0.05424361538721715,-0.01625649001705247,0.0073132558622892715,0.019286171853984114,0.00021490724160072217,5,0.007312291573324251,0.019287136142949135,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,4,0.0,-0.1611868768494712,0.07063210312721431,5.891715024802259,0.10330823869646956,-0.05373962078961181,-0.016102788150719534,0.007397486094287434,0.01925968634674326,0.0002048655335804837,5,0.007396601630257793,0.0192605708107729,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,5,0.0,-0.11495842035984713,0.13326875698515014,5.886419630002553,0.10128517015169841,-0.054174391839121636,-0.016235376275107953,0.007324789611066108,0.01928253078511274,0.00021351129381462825,5,0.0073238365999789305,0.01928348379619992,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,6,0.0,-1.1716873844262622e-05,0.1759469920905266,5.931725230193363,0.10001513142934682,-0.055829801897022996,-0.016740529629099034,0.007048205937570028,0.019369564932259865,0.00024656962938292596,5,0.007046972500237961,0.01937079836959193,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,7,0.0,-1.171687384413707e-05,0.17594699209052841,6.251750245084383,0.11129014632036796,-0.0590754647023649,-0.017732408304438962,0.006506698509969692,0.019540431421299055,0.00031193040411665125,5,0.006504832454998533,0.019542297476270214,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,8,0.0,-5.40207752910176e-16,0.17594699209052947,6.655386545038209,0.126387870235947,-0.06320586880705077,-0.018997429440799667,0.005819107873385195,0.019758310869143984,0.0003961811132738641,5,0.005816293369054781,0.019761125373474398,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,9,0.0,8.173719522748762e-16,0.17594699209053027,7.03133143122111,0.14133275641884535,-0.06709009209850303,-0.02018985052695578,0.005174094612840689,0.019963663109433878,0.00047654066687915245,5,0.005170256906296448,0.019967500815978118,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,10,0.0,0.10828075994218792,0.13874897126228125,6.926588354637244,0.1352261335779879,-0.06722379357031842,-0.02023094552578956,0.005152120966175979,0.01997076575287036,0.00047943243336202754,5,0.0051482441720538345,0.019974642546992508,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,11,0.0,0.048941760247638154,0.16901779867918645,6.877997514299519,0.13411379080803312,-0.06605328348178631,-0.019871298397355762,0.005346359769759103,0.019908836772569275,0.00045511143997716935,5,0.005342804813553787,0.01991239172877459,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,12,0.0,3.1925403529644394e-16,0.17594699209052986,6.727538698221274,0.12919002341900815,-0.06394854787894737,-0.019225218763813216,0.005695921171725128,0.019797573935016844,0.00041159840055681515,5,0.005692918382278985,0.019800576724462986,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,13,0.0,-4.065575403546102e-17,0.17594699209052925,6.439125473985423,0.11817679918315831,-0.060987837007416806,-0.018317729747491573,0.006188370107680478,0.019641273432722182,0.0003509057122381171,5,0.0061860822394311085,0.01964356130097155,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,14,0.0,0.0,0.1759469920905298,6.745334658499915,0.1298859836976524,-0.06413191362985761,-0.019281473178234934,0.005665257959489236,0.019807242529537188,0.0004152831041981967,5,0.0056622098919970705,0.019810290597029354,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,15,0.0,3.7423783049228667e-16,0.1759469920905301,6.9263732234416935,0.1370745486394309,-0.066002032976493,-0.019855556644509057,0.005354760130277241,0.019906116425780468,0.0004539980075457275,5,0.005351219840766224,0.019909656715291487,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,16,0.0,3.3285296974079144e-15,0.17594699209053033,7.097708748349675,0.14406007354741426,-0.06777968284724317,-0.020401831377455094,0.005059868525070897,0.02000018520791766,0.0004909909023176987,5,0.005055835695372347,0.02000421803761621,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,17,0.0,3.61331020511202e-14,0.1759469920905307,7.3327295168281035,0.15393084202587648,-0.07023046203667874,-0.02115587807453224,0.004653775940228229,0.020130016773647067,0.0005423316319087255,5,0.00464902618604899,0.02013476652782631,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,18,0.0,5.49416253455309e-15,0.17594699209053064,7.401218969664287,0.15687029486202675,-0.07094738341105912,-0.021376658680215446,0.0045351958948264106,0.02016803902248083,0.0005574798537950988,5,0.004530227428082977,0.02017300748922426,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,19,0.0,0.021544278834876997,0.1746763980893895,7.428232597999273,0.15751548380502223,-0.07147826882290798,-0.021540206263599555,0.00444736036326369,0.020196198047033768,0.0005686915358498697,5,0.004442228163803103,0.020201330246494356,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,20,0.0,2.6831585694992724e-15,0.1759469920905306,7.397247755566613,0.15669908076435202,-0.07090578365743973,-0.021363845393861436,0.004542124072590826,0.020165836679219874,0.0005566228300312018,5,0.004537167972670715,0.020170792779139985,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,21,0.0,1.0623802711617271e-16,0.1759469920905303,7.188899018172275,0.14785034337000835,-0.06872891037394152,-0.0206937604125386,0.0049026534259365255,0.020050462990897754,0.0005108919778887925,5,0.004898346921619279,0.020054769495215,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,22,0.0,0.0,0.17594699209053,6.956071341907325,0.13827266710506558,-0.06630962356587049,-0.019950039590723934,0.0053038419626663755,0.019922397266949443,0.00046044255505090534,5,0.005300217206548854,0.019926022023066963,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,shoulder,23,0.0,-4.6950498498141636e-17,0.17594699209052975,6.801701647673862,0.13210297287159933,-0.06471329152291863,-0.019459876548135784,0.0055688570380847315,0.019837986056919655,0.00042737189610490394,5,0.005565657722365199,0.019841185372639188,CLARABEL,optimal,-17119.64767225515,nan
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,0,0.0,-0.012431775730932876,0.0013525558502843486,7.880852661009187,0.18196905124276472,-0.0758720408839457,-0.022895552876091563,0.0037235015009159846,0.020429069562647163,0.0006622733553282561,5,0.003716940308286038,0.020435630755277108,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,1,0.0,-0.01306503265321314,0.0010173060784398214,7.079453584194165,0.14658756288312302,-0.06746044860629187,-0.020303654871745024,0.005113429368498887,0.01998314674052478,0.0004843571343634163,5,0.005109486125478882,0.019987089983544787,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,2,0.0,-0.01345110169838562,0.0009031283436317383,6.769865377053821,0.13396351823933933,-0.06425423478440836,-0.019319004123579418,0.005645148640084306,0.01981372436240593,0.0004179054573161663,5,0.005642067755186811,0.019816805247303424,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,3,0.0,-0.013891703856907509,0.0008333703212873616,6.576519317357302,0.12637698913282128,-0.06226215904794933,-0.018708129675030858,0.005976298910991606,0.019708516634159578,0.0003769505374860419,5,0.005973712567076231,0.019711102978074952,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,4,0.0,-0.014426738145392887,0.0007917190862349501,6.459528657406215,0.1219013765637539,-0.0610585027314864,-0.018339371570141077,0.0061765755747381365,0.01964500110534208,0.0003523365282197155,5,0.006174271671491331,0.019647305008588887,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,5,0.0,-0.015059482204256153,0.0007877623073904951,6.448350389977819,0.12149039302685923,-0.06093736689795417,-0.01830227424045105,0.006196716255761773,0.01963860923296109,0.0003498542605764002,5,0.006194440213198943,0.01964088527552392,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,6,0.0,-0.01579891706780716,0.0008298160289913134,6.566687510061727,0.12603804855756517,-0.06214057843999641,-0.018670869712921537,0.0059964394609993,0.019702092383724192,0.0003744216516872761,5,0.005993882752701395,0.019704649092022096,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,7,0.0,-0.01659839418021293,0.0009657605006104028,6.941517815903223,0.1409687199192043,-0.06599177616979858,-0.019852404648129963,0.005356337891351505,0.01990555502420337,0.0004537157837953474,5,0.005352801481354269,0.019909091434200606,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,8,0.0,-0.01745957492324579,0.0012095997943574702,7.567711288904864,0.16780066772174718,-0.0725112303224295,-0.021858555001718575,0.004276858425335709,0.020250964040623775,0.0005906106561704481,5,0.004271401127331457,0.020256421338628025,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,9,0.0,-0.01828454694153045,0.001625672751262258,8.388197701843026,0.20656135173292792,-0.08121301888263216,-0.02454780638209716,0.002842417183173725,0.020713777397493537,0.0007778022823015491,5,0.0028339582554638325,0.02072223632520343,CLARABEL,optimal,9.342518294532503,9.342518294532503
P1_old_full_opt,15,0.176,0.419,round0,round0,summer_peak,10,0.0,-0.019476971360679357,0.0019333430901608926,8.897174859015895,0.23269549466684436,-0.08669439116313803,-0.026248527806805644,0.0019417379051298272,0.021006655237468634,0.00089847542246694,5,0.0019311581273117786,0.021017235015286684,CLARABEL,optimal,9.342518294532503,9.342518294532503
