bus,S_mva,scenario,t,p_center_fraction,p_center_mw,region,truth_center_mw,truth_sample_count,truth_pf_attempts_actual,truth_baseline_loss_mw,truth_a_P,truth_a_Q,truth_b_PP,truth_b_QQ,truth_b_PQ,full25_fallback_a_P,full25_fallback_a_Q,full25_fallback_b_PP,full25_fallback_b_QQ,full25_fallback_b_PQ,full25_fallback_measurement_center_mw,full25_fallback_sample_count,full25_fallback_pf_attempts_actual,full25_fallback_pf_retries,full25_fallback_pf_failures,full25_fallback_fit_rank,full25_fallback_rank_lt5,full25_fallback_source_min7_rank,full25_fallback_source_q_column_norm,full25_fallback_fallback_used,full25_fallback_q_gate_exempt,full25_fallback_a_Q_identified,full25_fallback_pred_max_abs_mw,full25_fallback_pred_rmse_mw,full25_fallback_pred_max_abs_rel_baseline,full25_fallback_pred_rmse_rel_baseline,full25_fallback_h_min_eig,full25_fallback_a_P_ok,full25_fallback_a_Q_ok,full25_fallback_psd_ok,full25_fallback_gate_all_ok,pull_t0.90_p0.85_a_P,pull_t0.90_p0.85_a_Q,pull_t0.90_p0.85_b_PP,pull_t0.90_p0.85_b_QQ,pull_t0.90_p0.85_b_PQ,pull_t0.90_p0.85_measurement_center_mw,pull_t0.90_p0.85_sample_count,pull_t0.90_p0.85_pf_attempts_actual,pull_t0.90_p0.85_pf_retries,pull_t0.90_p0.85_pf_failures,pull_t0.90_p0.85_fit_rank,pull_t0.90_p0.85_rank_lt5,pull_t0.90_p0.85_source_min7_rank,pull_t0.90_p0.85_source_q_column_norm,pull_t0.90_p0.85_fallback_used,pull_t0.90_p0.85_q_gate_exempt,pull_t0.90_p0.85_a_Q_identified,pull_t0.90_p0.85_pred_max_abs_mw,pull_t0.90_p0.85_pred_rmse_mw,pull_t0.90_p0.85_pred_max_abs_rel_baseline,pull_t0.90_p0.85_pred_rmse_rel_baseline,pull_t0.90_p0.85_h_min_eig,pull_t0.90_p0.85_a_P_ok,pull_t0.90_p0.85_a_Q_ok,pull_t0.90_p0.85_psd_ok,pull_t0.90_p0.85_gate_all_ok,pull_t0.90_p0.90_a_P,pull_t0.90_p0.90_a_Q,pull_t0.90_p0.90_b_PP,pull_t0.90_p0.90_b_QQ,pull_t0.90_p0.90_b_PQ,pull_t0.90_p0.90_measurement_center_mw,pull_t0.90_p0.90_sample_count,pull_t0.90_p0.90_pf_attempts_actual,pull_t0.90_p0.90_pf_retries,pull_t0.90_p0.90_pf_failures,pull_t0.90_p0.90_fit_rank,pull_t0.90_p0.90_rank_lt5,pull_t0.90_p0.90_source_min7_rank,pull_t0.90_p0.90_source_q_column_norm,pull_t0.90_p0.90_fallback_used,pull_t0.90_p0.90_q_gate_exempt,pull_t0.90_p0.90_a_Q_identified,pull_t0.90_p0.90_pred_max_abs_mw,pull_t0.90_p0.90_pred_rmse_mw,pull_t0.90_p0.90_pred_max_abs_rel_baseline,pull_t0.90_p0.90_pred_rmse_rel_baseline,pull_t0.90_p0.90_h_min_eig,pull_t0.90_p0.90_a_P_ok,pull_t0.90_p0.90_a_Q_ok,pull_t0.90_p0.90_psd_ok,pull_t0.90_p0.90_gate_all_ok,pull_t0.95_p0.85_a_P,pull_t0.95_p0.85_a_Q,pull_t0.95_p0.85_b_PP,pull_t0.95_p0.85_b_QQ,pull_t0.95_p0.85_b_PQ,pull_t0.95_p0.85_measurement_center_mw,pull_t0.95_p0.85_sample_count,pull_t0.95_p0.85_pf_attempts_actual,pull_t0.95_p0.85_pf_retries,pull_t0.95_p0.85_pf_failures,pull_t0.95_p0.85_fit_rank,pull_t0.95_p0.85_rank_lt5,pull_t0.95_p0.85_source_min7_rank,pull_t0.95_p0.85_source_q_column_norm,pull_t0.95_p0.85_fallback_used,pull_t0.95_p0.85_q_gate_exempt,pull_t0.95_p0.85_a_Q_identified,pull_t0.95_p0.85_pred_max_abs_mw,pull_t0.95_p0.85_pred_rmse_mw,pull_t0.95_p0.85_pred_max_abs_rel_baseline,pull_t0.95_p0.85_pred_rmse_rel_baseline,pull_t0.95_p0.85_h_min_eig,pull_t0.95_p0.85_a_P_ok,pull_t0.95_p0.85_a_Q_ok,pull_t0.95_p0.85_psd_ok,pull_t0.95_p0.85_gate_all_ok,pull_t0.95_p0.90_a_P,pull_t0.95_p0.90_a_Q,pull_t0.95_p0.90_b_PP,pull_t0.95_p0.90_b_QQ,pull_t0.95_p0.90_b_PQ,pull_t0.95_p0.90_measurement_center_mw,pull_t0.95_p0.90_sample_count,pull_t0.95_p0.90_pf_attempts_actual,pull_t0.95_p0.90_pf_retries,pull_t0.95_p0.90_pf_failures,pull_t0.95_p0.90_fit_rank,pull_t0.95_p0.90_rank_lt5,pull_t0.95_p0.90_source_min7_rank,pull_t0.95_p0.90_source_q_column_norm,pull_t0.95_p0.90_fallback_used,pull_t0.95_p0.90_q_gate_exempt,pull_t0.95_p0.90_a_Q_identified,pull_t0.95_p0.90_pred_max_abs_mw,pull_t0.95_p0.90_pred_rmse_mw,pull_t0.95_p0.90_pred_max_abs_rel_baseline,pull_t0.95_p0.90_pred_rmse_rel_baseline,pull_t0.95_p0.90_h_min_eig,pull_t0.95_p0.90_a_P_ok,pull_t0.95_p0.90_a_Q_ok,pull_t0.95_p0.90_psd_ok,pull_t0.95_p0.90_gate_all_ok,qzero_gate_a_P,qzero_gate_a_Q,qzero_gate_b_PP,qzero_gate_b_QQ,qzero_gate_b_PQ,qzero_gate_measurement_center_mw,qzero_gate_sample_count,qzero_gate_pf_attempts_actual,qzero_gate_pf_retries,qzero_gate_pf_failures,qzero_gate_fit_rank,qzero_gate_rank_lt5,qzero_gate_source_min7_rank,qzero_gate_source_q_column_norm,qzero_gate_fallback_used,qzero_gate_q_gate_exempt,qzero_gate_a_Q_identified,qzero_gate_pred_max_abs_mw,qzero_gate_pred_rmse_mw,qzero_gate_pred_max_abs_rel_baseline,qzero_gate_pred_rmse_rel_baseline,qzero_gate_h_min_eig,qzero_gate_a_P_ok,qzero_gate_a_Q_ok,qzero_gate_psd_ok,qzero_gate_gate_all_ok
16,0.3,winter,10,1.0,0.3,boundary,0.27,55,110,0.21871909882908966,-0.08605218505111963,-0.02757692982801807,0.02350394153082089,0.02220106851355076,0.0018910181873913374,-0.08604628331932847,-0.02758845007191848,0.02348337705464565,0.02218375734064149,0.0019277358935750094,0.3,11,22,0,0,5,False,1,0.0,True,False,True,3.086289532289871e-06,1.2031325730296013e-06,1.4110745466730106e-05,5.50081167794929e-06,0.0216711153624687,True,True,True,True,-0.08606038432128549,-0.027495446223137016,0.023539436191985105,0.022169603905243272,0.0015584021891846306,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.887700427095621e-06,1.805739303316251e-06,4.0635227900424924e-05,8.255974503293297e-06,0.02181708837892989,True,True,True,True,-0.08605156320335616,-0.027483691383036486,0.023506032588227962,0.02215105768961732,0.0015367818030342902,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.1120406395753735e-05,2.296272906515392e-06,5.084332577852922e-05,1.0498730649533875e-05,0.021804136128077575,True,True,True,True,-0.08606038432163504,-0.0274954462194315,0.023539436193265085,0.0221696039049962,0.0015584021750431147,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.887700675535778e-06,1.8057393552946015e-06,4.063522903631182e-05,8.255974740942185e-06,0.021817088384253013,True,True,True,True,-0.08605156320333206,-0.02748369136928962,0.02350603258923825,0.022151057687317035,0.001536781752109195,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.112040734227264e-05,2.29627314920414e-06,5.084333010608411e-05,1.0498731759124893e-05,0.021804136145436866,True,True,True,True,-0.08604795816801285,0.0,0.02349059912705887,0.0,0.0,0.3,3,6,0,0,2,True,1,0.0,True,True,False,0.007359725271738348,0.00305982638956626,0.033649211756716986,0.013989754008438257,0.0,True,True,True,True
16,0.3,winter,18,0.0,0.0,normal,0.0,81,162,0.2089443431042073,-0.08402801945416086,-0.02689594649447389,0.023906257497774627,0.02234024227606472,0.001978802988849849,-0.08408282561410782,-0.026915214289020013,0.02391625862953638,0.022340477736576866,0.001980761082717724,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137378268958e-05,6.313063064560242e-06,6.084939744900396e-05,3.021408941141667e-05,0.021862814955271898,True,True,True,True,-0.08408282561419418,-0.02691521428897097,0.023916258629458207,0.022340477736641006,0.0019807610790603314,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137338696446e-05,6.313063060768077e-06,6.0849397259611355e-05,3.021408939326751e-05,0.021862814956740258,True,True,True,True,-0.08408282561415178,-0.02691521428890356,0.023916258629279027,0.02234047773632875,0.0019807610820293904,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137350473484e-05,6.313063052396451e-06,6.084939731597583e-05,3.0214089353201215e-05,0.021862814955291368,True,True,True,True,-0.08408282561421612,-0.02691521428903037,0.023916258629246182,0.022340477736203856,0.0019807610834173266,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137386016233e-05,6.313063067848884e-06,6.0849397486082134e-05,3.0214089427155997e-05,0.02186281495464077,True,True,True,True,-0.08408282561411014,-0.026915214288981186,0.023916258628265186,0.022340477736079264,0.0019807610836739056,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137365570782e-05,6.31306306017065e-06,6.084939738823095e-05,3.021408939040825e-05,0.021862814954254167,True,True,True,True,-0.0840828256142266,-0.026915214288992663,0.023916258629058534,0.02234047773701663,0.0019807610826367786,0.0,7,14,0,0,5,False,5,0.5424942396007537,False,False,True,1.2714137388911487e-05,6.313063064014701e-06,6.084939749993871e-05,3.0214089408805733e-05,0.021862814955570162,True,True,True,True
16,0.3,winter,18,0.5,0.15,normal,0.15,81,162,0.2089443415897855,-0.08393989190941861,-0.026889409468599957,0.023431553938830677,0.022205537220710607,0.0018888843876096958,-0.08395256750309278,-0.02687031126359931,0.02351231002760677,0.022188955361145464,0.0016885563401805408,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1924583967565239e-05,3.768595997490572e-06,5.7070624056316565e-05,1.8036363027668627e-05,0.021777961951882318,True,True,True,True,-0.08395255545273538,-0.026870310277620137,0.0235122668549504,0.022188942973619057,0.001688550717713817,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1925132147135552e-05,3.7685984273731745e-06,5.707324762375152e-05,1.8036374656998162e-05,0.021777945879316755,True,True,True,True,-0.08395255545251107,-0.02687031027719649,0.02351226685403863,0.022188942974687747,0.0016885507137840213,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1925132082717897e-05,3.7685984393018493e-06,5.707324731545097e-05,1.8036374714088366e-05,0.021777945881552574,True,True,True,True,-0.08395255545238943,-0.026870310277805957,0.023512266852625138,0.02218894297240945,0.0016885507178242395,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1925132184760403e-05,3.7685984426614873e-06,5.707324780382269e-05,1.803637473016747e-05,0.021777945877849952,True,True,True,True,-0.08395255545318515,-0.026870310277376006,0.023512266857401373,0.022188942974518254,0.0016885507145392158,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1925132092965775e-05,3.768598447481944e-06,5.707324736449695e-05,1.8036374753238002e-05,0.021777945881762583,True,True,True,True,-0.08395255545340939,-0.02687031027793153,0.02351226685766717,0.022188942974393364,0.0016885507194717743,0.15,7,14,0,0,5,False,5,0.46793139540280826,False,False,True,1.1925132064919634e-05,3.7685984258372064e-06,5.7073247230269135e-05,1.8036374649647075e-05,0.021777945879771363,True,True,True,True
16,0.3,winter,18,0.9,0.27,boundary,0.27,55,110,0.2089443432359314,-0.08391852625152364,-0.026878927152963843,0.023372828282151,0.022113309324542897,0.001835724014664822,-0.0839179520233422,-0.026786551897461434,0.023375032256289535,0.022063855174582342,0.0014847538326351632,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.102101256955472e-05,2.275862023268198e-06,5.274616387728786e-05,1.0892192571580594e-05,0.021729029751085805,True,True,True,True,-0.08391795202352814,-0.026786551895773874,0.02337503225624445,0.02206385518143981,0.001484753827063539,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.1021012388147747e-05,2.275862024957008e-06,5.274616300908071e-05,1.0892192579663178e-05,0.021729029758864652,True,True,True,True,-0.08391795202241283,-0.026786551895991238,0.0233750322529418,0.02206385518019844,0.0014847538305510879,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.1021012466255406e-05,2.2758620553667345e-06,5.2746163382901114e-05,1.089219272520302e-05,0.02172902975596779,True,True,True,True,-0.08391795201874304,-0.026786551890279425,0.02337503223916423,0.022063855179112444,0.0014847538078561066,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.1021012624231469e-05,2.275862110794397e-06,5.274616413896878e-05,1.0892192990477789e-05,0.02172902976124215,True,True,True,True,-0.08391795201806351,-0.026786551891342096,0.023375032236492448,0.02206385517415662,0.0014847538138359866,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.1021012874472269e-05,2.275862150331218e-06,5.274616533661212e-05,1.0892193179699571e-05,0.021729029754431254,True,True,True,True,-0.08391795202307091,-0.026786551897857492,0.02337503225535163,0.022063855178494643,0.001484753832004641,0.27,7,14,0,0,5,False,5,0.23616699075177305,False,False,True,1.1021012230653937e-05,2.2758619580091937e-06,5.274616225532108e-05,1.0892192259253382e-05,0.021729029754414566,True,True,True,True
16,0.3,winter,18,0.98,0.294,boundary,0.27,55,110,0.20894434323593344,-0.08391852600377522,-0.026878923859590835,0.023372827728281538,0.02211330580732495,0.0018357108210877466,-0.08390089977826128,-0.026768088434671503,0.023313973849009885,0.022034743406027173,0.0014543913651376642,0.294,7,14,0,0,5,False,5,0.10792572146068755,False,False,True,1.4389208363772485e-05,3.3577039355631715e-06,6.886622600509763e-05,1.6069848475255236e-05,0.021705895312616935,True,True,True,True,-0.08392667389889116,-0.026798056156280482,0.0234080889086592,0.0220821334829045,0.0015056054925086783,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.818071452061996e-06,1.7921301124288305e-06,4.220296809904494e-05,8.577069303116825e-06,0.021741990354337434,True,True,True,True,-0.08391793564433063,-0.026786400406483602,0.02337499371891452,0.022063760856548948,0.0014841936667397294,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.1032867190903517e-05,2.278718708542358e-06,5.2802899662354326e-05,1.090586456303007e-05,0.021729154779941473,True,True,True,True,-0.08392667390034475,-0.026798056173914234,0.023408088914366222,0.022082133478412584,0.001505605560333859,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.818070747066906e-06,1.7921299358418699e-06,4.2202964724964174e-05,8.577068457978077e-06,0.021741990326124602,True,True,True,True,-0.08391793564202536,-0.026786400404582095,0.023374993709140753,0.022063760860008327,0.0014841936608913232,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.1032867106727795e-05,2.27871872767617e-06,5.28028992594924e-05,1.0905864654603796e-05,0.021729154783356516,True,True,True,True,-0.083900899794079,-0.026768088372639602,0.023313973902126122,0.022034743437019028,0.0014543911475915052,0.294,7,14,0,0,5,False,5,0.10792572146068755,False,False,True,1.4389212288468123e-05,3.3577052679155907e-06,6.88662447885477e-05,1.606985485184528e-05,0.0217058954290401,True,True,True,True
16,0.3,winter,18,1.0,0.3,boundary,0.27,55,110,0.20894434323593733,-0.08391852600382936,-0.026878923859999185,0.02337282772849606,0.02211330580775387,0.0018357108225151883,-0.08391268035077201,-0.026890379617984954,0.023352458817687032,0.02209615609675354,0.0018722337780819874,0.3,11,22,0,0,5,False,1,0.0,True,False,True,3.0644593700824424e-06,1.19454996719481e-06,1.4666390688653836e-05,5.717072540441734e-06,0.021596970346323987,True,True,True,True,-0.08392667390019817,-0.026798056166407375,0.023408088912810956,0.022082133485652442,0.0015056055314543737,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.818070920358842e-06,1.792129987577957e-06,4.220296555433227e-05,8.577068705584944e-06,0.021741990342709773,True,True,True,True,-0.08391793564204571,-0.026786400414295915,0.023374993709970433,0.022063760853455027,0.0014841936967727198,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.1032866891826781e-05,2.2787186020076934e-06,5.280289823098301e-05,1.090586405315885e-05,0.02172915476460541,True,True,True,True,-0.0839266738992787,-0.026798056155970792,0.02340808891019337,0.022082133481954206,0.0015056054913586913,0.255,7,14,0,0,5,False,5,0.28525438203523307,True,False,True,8.818071629645638e-06,1.7921301278345704e-06,4.220296894895299e-05,8.577069376847975e-06,0.021741990354239873,True,True,True,True,-0.08391793564545201,-0.02678640040630844,0.023374993722525238,0.022063760855422228,0.0014841936674336214,0.27,7,14,0,0,5,False,5,0.23616699075177305,True,False,True,1.1032867493099285e-05,2.278718755926001e-06,5.2802901108651266e-05,1.0905864789806251e-05,0.021729154779355157,True,True,True,True,-0.08391433804704389,0.0,0.023359608301341823,0.0,0.0,0.3,3,6,0,0,2,True,1,0.0,True,True,False,0.007198469389688862,0.002983789826067441,0.03445161174600664,0.014280309195536264,0.0,True,True,True,True
16,0.6,summer,10,0.0,0.0,normal,0.0,81,162,0.18840612353573405,-0.07953144520084753,-0.025545452587972264,0.023601201778713346,0.022157477764607005,0.001870274531026521,-0.07974616450799768,-0.025621307047166354,0.023640203108967688,0.02215840874964815,0.001878018963532738,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.00010111629608596309,4.9701286325669186e-05,0.0005366932570362283,0.00026379867805221625,0.021703200817841984,True,True,True,True,-0.07974616450800437,-0.025621307047064865,0.02364020310914159,0.022158408749673977,0.0018780189636536967,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.00010111629606884831,4.970128630340757e-05,0.0005366932569453884,0.0002637986779340586,0.021703200817848507,True,True,True,True,-0.07974616450808338,-0.025621307047019676,0.023640203109075872,0.0221584087496074,0.0018780189634670925,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.00010111629605234068,4.9701286296365735e-05,0.0005366932568577711,0.0002637986778966828,0.021703200817855338,True,True,True,True,-0.07974616450804735,-0.0256213070470751,0.023640203109018848,0.02215840874981938,0.0018780189633593992,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.0001011162960749476,4.970128630760663e-05,0.0005366932569777615,0.0002637986779563459,0.021703200818058405,True,True,True,True,-0.07974616450807956,-0.025621307047102086,0.023640203109168666,0.022158408749760487,0.0018780189632245368,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.00010111629608014483,4.970128631481863e-05,0.0005366932570053468,0.00026379867799462494,0.021703200818092162,True,True,True,True,-0.07974616450806024,-0.025621307047115932,0.023640203109125596,0.022158408749747262,0.0018780189636842164,0.0,7,14,0,0,5,False,5,1.2119405926034492,False,False,True,0.00010111629609921291,4.970128631718996e-05,0.0005366932571065541,0.0002637986780072112,0.021703200817892822,True,True,True,True
16,0.6,summer,10,0.5,0.3,normal,0.3,81,162,0.18840612353576242,-0.07919157769818212,-0.025520609968703475,0.02269887031638515,0.021896141050978462,0.0016987366817834547,-0.07924035307900237,-0.02544454608445846,0.022855920511551126,0.02186396648633786,0.0013044058733271263,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.361304040075846e-05,2.9342510537364098e-05,0.0004968683535542795,0.00015574074762912064,0.021540576751006322,True,True,True,True,-0.0792403530791752,-0.02544454608456495,0.02285592051175366,0.021863966486609692,0.0013044058738098036,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.36130403105754e-05,2.934251052313165e-05,0.0004968683530756164,0.0001557407475535793,0.021540576751072377,True,True,True,True,-0.07924035307964795,-0.02544454608429411,0.02285592051248034,0.021863966486821294,0.0013044058726574188,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.361304035064577e-05,2.9342510544428766e-05,0.0004968683532882972,0.00015574074766661763,0.021540576751844263,True,True,True,True,-0.07924035308006462,-0.025444546084297224,0.022855920513062483,0.02186396648708858,0.0013044058730454307,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.361304034184205e-05,2.9342510524805087e-05,0.0004968683532415698,0.00015574074756246137,0.02154057675201926,True,True,True,True,-0.07924035307985634,-0.025444546084473024,0.02285592051259623,0.02186396648710656,0.0013044058732098913,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.361304022722193e-05,2.9342510535728908e-05,0.0004968683526332026,0.00015574074762044154,0.021540576751876227,True,True,True,True,-0.07924035307942423,-0.02544454608447269,0.02285592051203218,0.021863966486602947,0.001304405873183119,0.3,7,14,0,0,5,False,5,1.0360292722012772,False,False,True,9.361304034292972e-05,2.9342510544215656e-05,0.0004968683532473429,0.0001557407476654865,0.02154057675137134,True,True,True,True
16,0.6,summer,10,0.9,0.54,boundary,0.54,55,110,0.18840612353575295,-0.07911071849551218,-0.025481701466732957,0.02258901475387139,0.021718865106478122,0.0016000444406470964,-0.07910918739987534,-0.02512507692298159,0.022594487069930575,0.02162426681905174,0.0009227825352550117,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.514715006674445e-05,1.7582144496168813e-05,0.00045193409040437303,9.332045140683726e-05,0.02143988927795296,True,True,True,True,-0.07910918739907374,-0.025125076912967656,0.022594487068620047,0.021624266819545976,0.0009227825169813888,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.514715116716282e-05,1.758214482653783e-05,0.000451934096245045,9.332045316033132e-05,0.021439889284495497,True,True,True,True,-0.0791091873991305,-0.02512507692182146,0.022594487068598977,0.021624266819718005,0.0009227825331103456,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.514714998787698e-05,1.7582144506954128e-05,0.0004519340899857695,9.33204514640823e-05,0.021439889279083135,True,True,True,True,-0.07910918739910457,-0.02512507692083194,0.022594487068580534,0.021624266819117763,0.0009227825312700117,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.51471502292811e-05,1.7582144554372367e-05,0.0004519340912670661,9.332045171576329e-05,0.02143988927919716,True,True,True,True,-0.07910918739918787,-0.02512507691903112,0.022594487068740215,0.021624266818961443,0.0009227825285939636,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.514715061522064e-05,1.7582144660446798e-05,0.0004519340933155109,9.332045227877275e-05,0.021439889280006483,True,True,True,True,-0.07910918739999126,-0.025125076916201878,0.022594487070172538,0.02162426682060229,0.000922782522460908,0.54,7,14,0,0,5,False,5,0.526115538956957,False,False,True,8.514715056896424e-05,1.7582144676190453e-05,0.00045193409306999656,9.332045236233508e-05,0.021439889283731976,True,True,True,True
16,0.6,summer,10,0.98,0.588,boundary,0.54,55,110,0.1884061235357614,-0.07911071849570239,-0.025481701466529824,0.022589014754235897,0.02171886510652029,0.0016000444402594395,-0.07904489328159131,-0.025056651646660533,0.022479258462748238,0.021569173206223667,0.0008691107792453938,0.588,7,14,0,0,5,False,5,0.24096344462378147,False,False,True,0.00011070774333086716,2.5790090193859504e-05,0.0005876016195930793,0.00013688562616683892,0.021395008253328525,True,True,True,True,-0.07914163077440779,-0.0251691478173901,0.022656065806228493,0.021658959954614553,0.0009623863574927492,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,6.81691833937046e-05,1.3845411264012666e-05,0.00036182042342570357,7.348705553821698e-05,0.021464619024839926,True,True,True,True,-0.07910918740070808,-0.025125076919848662,0.022594487071472744,0.02162426681944747,0.0009227825293372772,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,8.514715048903686e-05,1.758214459282554e-05,0.00045193409264574706,9.332045191985636e-05,0.02143988928054572,True,True,True,True,-0.07914163077377998,-0.025169147815913503,0.022656065804882185,0.02165895995500389,0.000962386355067101,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,6.816918351462177e-05,1.3845411295065975e-05,0.0003618204240674936,7.34870557030381e-05,0.021464619025828125,True,True,True,True,-0.07910918739923871,-0.025125076925034257,0.022594487068870076,0.02162426681939005,0.0009227825391995159,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,8.514714971311066e-05,1.758214440696069e-05,0.0004519340885273767,9.332045093334464e-05,0.02143988927673943,True,True,True,True,-0.07904489327850188,-0.025056651657303152,0.022479258457553532,0.02156917320059373,0.0008691107978825752,0.588,7,14,0,0,5,False,5,0.24096344462378147,False,False,True,0.00011070774254810269,2.5790089788420536e-05,0.0005876016154384134,0.00013688562401489735,0.02139500824132304,True,True,True,True
16,0.6,summer,10,1.0,0.6,boundary,0.54,55,110,0.18840612353575487,-0.07911071849554013,-0.025481701466820706,0.022589014753936987,0.021718865106529366,0.0016000444408411066,-0.07908871972449591,-0.025526661766416055,0.022550708780349413,0.021686378488893127,0.0016719889637863852,0.6,11,22,0,0,5,False,1,0.0,True,False,True,2.3764514082823956e-05,9.238663607324238e-06,0.00012613451005117694,4.9035898801723214e-05,0.02117745198821371,True,True,True,True,-0.07914163077491818,-0.02516914781752614,0.022656065807314933,0.0216589599541993,0.0009623863579182735,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,6.816918356117828e-05,1.3845411293278617e-05,0.0003618204243146133,7.348705569355392e-05,0.021464619024487517,True,True,True,True,-0.07910918739971143,-0.025125076909745008,0.022594487069573285,0.021624266821326125,0.0009227825108223328,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,8.514715134683506e-05,1.758214489888219e-05,0.0004519340971986838,9.332045354431131e-05,0.0214398892882841,True,True,True,True,-0.07914163077348349,-0.025169147820665167,0.02265606580415283,0.021658959955309184,0.000962386364386497,0.51,7,14,0,0,5,False,5,0.6346818096690997,True,False,True,6.816918297080157e-05,1.3845411181085454e-05,0.00036182042118108084,7.348705509806815e-05,0.021464619022752308,True,True,True,True,-0.07910918739932324,-0.025125076919129963,0.022594487068988995,0.021624266819218616,0.0009227825283516729,0.54,7,14,0,0,5,False,5,0.526115538956957,True,False,True,8.514715056043981e-05,1.7582144630056634e-05,0.000451934093024747,9.332045211747045e-05,0.02143988928034599,True,True,True,True,-0.07909433494247746,0.0,0.02256317124157996,0.0,0.0,0.6,3,6,0,0,2,True,1,0.0,True,True,False,0.015871752716062837,0.005764197146710996,0.0842422338414641,0.0305945318471408,0.0,True,True,True,True
